MTR_IDENT	PT_IDENT	NX_POINT	ICAO_REGION	CRSALT_DESC	CRS_ALT1	CRS_ALT2	ENRALT_DESC	ENR_ALT1	ENR_ALT2	PT_NAV_FLAG	NAV_IDENT	NAV_TYPE	NAV_CTRY	NAV_KEY_CD	BEARING	DISTANCE	MTR_WIDTH_L	MTR_WIDTH_R	USAGE_CD	WGS_LAT	WGS_DLAT	WGS_LONG	WGS_DLONG	TURN_RAD	TURN_DIR	ADD_INFO	CYCLE_DATE
VR1628	A	B	KZ	BT	00100AGL	01500AGL	BT	00100AGL	01500AGL		ASP	4	US	1	45.0	28.0	4.0	4.0	S	N44490000	44.816666	W083000000	-83.000000			BLW 05 AGL ONLY OVER WATER	199512
VR1628	B	C	KZ	BT	00100AGL	01500AGL	BT	00100AGL	01500AGL		APN	2	US	1	41.0	13.0	4.0	4.0	C	N45160000	45.266666	W083230000	-83.383333			BLW 05 AGL ONLY OVER WATER	200011
VR1628	C	D	KZ	BT	00100AGL	01500AGL	BT	00100AGL	01500AGL		PLN	2	US	1	69.0	41.0	4.0	4.0	C	N45560000	45.933334	W083480000	-83.800000			BLW 05 AGL ONLY OVER WATER	200011
VR1628	D	E	KZ	BT	00100AGL	01500AGL	BT	00500AGL	01500AGL		PLN	2	US	1	61.0	34.0	4.0	4.0	C	N45570000	45.950001	W084000000	-84.000000			BLW 05 AGL ONLY OVER WATER	200011
VR1628	E	F	KZ	BT	00500AGL	01500AGL	BT	00500AGL	01500AGL		PLN	2	US	1	21.0	21.0	4.0	4.0	C	N45580000	45.966667	W084320000	-84.533333				199512
VR1628	F	G	KZ	BT	00500AGL	01500AGL	BT	00100AGL	01500AGL		SSM	4	US	1	255.0	26.0	4.0	4.0	C	N46160000	46.266666	W084550000	-84.916667				199709
VR1628	G	H	KZ	BT	00100AGL	01500AGL	BT	00500AGL	01500AGL		SSM	4	US	1	258.0	52.0	4.0	4.0	C	N46100000	46.166668	W085310000	-85.516667				199709
VR1628	H	I	KZ	BT	00500AGL	01500AGL	BT	00100AGL	01500AGL		ESC	4	US	1	59.0	59.0	4.0	4.0	C	N46130000	46.216667	W085520000	-85.866667				199709
VR1628	I	J	KZ	BT	00100AGL	01500AGL	BT	00100AGL	01500AGL		ESC	4	US	1	333.0	16.0	4.0	4.0	C	N45580000	45.966667	W087160000	-87.266667				199709
VR1628	J		KZ	BT	00100AGL	01500AGL													X	N46260000	46.433334	W088200000	-88.333333			CLIMB VFR AND CTC MINNEAPOLIS ARTCC FOR IFR CLRNCE	200011
VR1629	A	B	KZ	AB	01500AGL		BT	SFC	01500AGL		CMX	4	US	1	248.0	58.0	4.0	4.0	S	N46460000	46.766666	W089460000	-89.766667				199709
VR1629	B	C	KZ	BT	SFC	01500AGL	BT	SFC	01500AGL		CMX	4	US	1	233.0	48.0	4.0	4.0	C	N46400000	46.666668	W089230000	-89.383333				199709
VR1629	C	D	KZ	BT	SFC	01500AGL	BT	SFC	01500AGL								4.0	4.0	C	N46350000	46.583332	W088280000	-88.466667				200010
VR1629	D	E	KZ	BT	SFC	01500AGL	BT	SFC	01500AGL								4.0	4.0	A	N46520000	46.866667	W087440000	-87.733333				200010
VR1629	E	F	KZ	BT	SFC	01500AGL	BT	SFC	01500AGL								4.0	4.0	C	N46310000	46.516666	W086400000	-86.666667				200010
VR1629	F	G	KZ	BT	SFC	01500AGL	BT	SFC	01500AGL								4.0	4.0	C	N46370000	46.616667	W086030000	-86.050000				200010
VR1629	G		KZ	BT	SFC	01500AGL					SSM	4	US	1	264.0	21.0			X	N46210000	46.350000	W084490000	-84.816666			CTC MINNEAPOLIS ARTCC ON ASGN FREQ AND CLIMB VFR UNTIL RECEIVING IFR CLRNCE	200011
VR163	A	B	KZ	AS			BT	00500AGL	03000MSL		SPS	2	US	1	153.0	19.0	5.0	5.0	S	N33410000	33.683334	W098290000	-98.483333				199709
VR163	B	C	KZ	BT	00500AGL	03000MSL	BT	00500AGL	03000MSL		SPS	2	US	1	118.0	53.0	5.0	5.0	A	N33260000	33.433334	W097460000	-97.766667				199709
VR163	C	D	KZ	BT	00500AGL	03000MSL	BT	00500AGL	03000MSL		ADM	2	US	1	205.0	28.0	5.0	5.0	T	N33490000	33.816666	W097270000	-97.450000				199709
VR163	D	E	KZ	BT	00500AGL	03000MSL	BT	00500AGL	03000MSL		ADM	2	US	1	322.0	11.0	5.0	5.0	T	N34220000	34.366667	W097170000	-97.283333				199709
VR163	E	F	KZ	BT	00500AGL	03000MSL	BT	00500AGL	03000MSL		SPS	2	US	1	27.0	53.0	5.0	5.0	B	N34420000	34.700001	W097570000	-97.950000				199709
VR163	F	G	KZ	BT	00500AGL	03000MSL	BT	00500AGL	03000MSL		SPS	2	US	1	29.0	29.0	5.0	5.0	T	N34220000	34.366667	W098130000	-98.216667				199709
VR163	G		KZ	BT	00500AGL	03000MSL					SPS	2	US	1	91.0	34.0			X	N33530000	33.883333	W097560000	-97.933334				199709
VR1631	A	B	KZ	AS			BT	00300AGL	01500AGL		LCK	3	US	1	172.0	17.0	4.0	4.0	S	N39320000	39.533333	W082510000	-82.850000				199709
VR1631	B	C	KZ	BT	00300AGL	01500AGL	BT	00300AGL	01500AGL		YRK	2	US	1	30.0	28.0	4.0	4.0	C	N39030000	39.049999	W082420000	-82.700000				199709
VR1631	C	D	KZ	BT	00300AGL	01500AGL	BT	00300AGL	01500AGL		YRK	2	US	1	355.0	14.0	4.0	4.0	C	N38530000	38.883333	W083010000	-83.016667				199709
VR1631	D	E	KZ	BT	00300AGL	01500AGL	BT	00300AGL	01500AGL		FLM	4	US	1	113.0	30.0	4.0	4.0	C	N38290000	38.483334	W083430000	-83.716667				199512
VR1631	E	F	KZ	BT	00300AGL	01500AGL	BT	00300AGL	01500AGL		FLM	4	US	1	244.0	15.0	4.0	4.0	C	N38313000	38.525000	W084351200	-84.586667				199709
VR1631	F	G	KZ	BT	00300AGL	01500AGL	BT	00300AGL	01500AGL		ABB	2	US	1	87.0	22.0	4.0	4.0	C	N38361200	38.603333	W085100000	-85.166667				199709
VR1631	G	H	KZ	BT	00300AGL	01500AGL	BT	00300AGL	01500AGL		ABB	2	US	1	107.0	11.0	4.0	4.0	C	N38320000	38.533333	W085250000	-85.416667				199709
VR1631	H	I	KZ	BT	00300AGL	01500AGL	BT	00300AGL	01500AGL		ABB	2	US	1	284.0	26.0	4.0	4.0	C	N38420000	38.700001	W086100000	-86.166667				199709
VR1631	I		KZ	BT	00300AGL	01500AGL					OOM	2	US	1	100.0	19.0			X	N39060000	39.100000	W086130000	-86.216667				199709
VR1632	A	B	KZ	AS			BT	00300AGL	01500AGL		LCK	3	US	1	175.0	12.0	3.0	3.0	S	N39370000	39.616667	W082530000	-82.883333				199709
VR1632	B	C	KZ	BT	00300AGL	01500AGL	BT	00300AGL	01500AGL		HNN	2	US	1	321.0	34.0	3.0	3.0	C	N39110000	39.183334	W082310000	-82.516667				199709
VR1632	C	D	KZ	BT	00300AGL	01500AGL	BT	00300AGL	01500AGL		HNN	2	US	1	222.0	13.0	3.0	3.0	C	N38350000	38.583332	W082120000	-82.200000				199709
VR1632	D	E	KZ	BT	00300AGL	01500AGL	BT	00300AGL	01500AGL		HVQ	2	US	1	302.0	11.0	3.0	3.0	C	N38263000	38.441666	W081584200	-81.978333				199512
VR1632	E	F	KZ	BT	00300AGL	01500AGL	BT	00300AGL	01500AGL		HVQ	2	US	1	238.0	24.0	3.0	3.0	C	N38070000	38.116667	W082110000	-82.183334				199709
VR1632	F	G	KZ	BT	00300AGL	01500AGL	BT	00300AGL	01500AGL		ECB	2	US	1	90.0	14.0	3.0	3.0	C	N38100000	38.166668	W082370000	-82.616667				199709
VR1632	G	H	KZ	BT	00300AGL	01500AGL	BT	00300AGL	01500AGL		FLM	4	US	1	96.0	30.0	3.0	3.0	C	N38380000	38.633333	W083410000	-83.683334				199709
VR1632	H		KZ	BT	00300AGL	01500AGL					YRK	2	US	1	306.0	27.0			X	N38532400	38.889999	W083270600	-83.451668				199512
VR1633	A	B	KZ	AS			BT	00500AGL	01500AGL		LCK	3	US	1	175.0	12.0	3.0	3.0	S	N39370000	39.616667	W082530000	-82.883333				199709
VR1633	B	C	KZ	BT	00500AGL	01500AGL	BT	00500AGL	01500AGL		HNN	2	US	1	35.0	23.0	3.0	3.0	C	N39050000	39.083332	W081460000	-81.766667				199709
VR1633	C	D	KZ	BT	00500AGL	01500AGL	BT	00500AGL	01500AGL		HVQ	2	US	1	75.0	43.0	3.0	3.0	C	N38340000	38.566666	W080540000	-80.900000				199709
VR1633	D	E	KZ	BT	00500AGL	01500AGL	BT	00500AGL	01500AGL		HVQ	2	US	1	121.0	28.0	3.0	3.0	C	N38080000	38.133333	W081150000	-81.250000				199709
VR1633	E		KZ	BT	00500AGL	01500AGL					AZQ	4	US	1	106.0	46.0			X	N37140000	37.233334	W082200000	-82.333333				199709
VR1635	A	B	KZ	AS			BT	00500AGL	01500AGL		SPI	2	US	1	64.0	21.0	7.0	7.0	S	N40000000	40.000000	W089160000	-89.266667				200605
VR1635	B	C	KZ	BT	00500AGL	01500AGL	BT	00500AGL	01500AGL		VLA	2	US	1	29.0	11.0	7.0	7.0	T	N39150000	39.250000	W089020000	-89.033333				199709
VR1635	C	D	KZ	BT	00500AGL	01500AGL	BT	00500AGL	01500AGL		VLA	2	US	1	256.0	26.0	1.0	1.0	T	N39010000	39.016666	W089420000	-89.700000			BOUNDED BY 3856N/8943W,3852N/8944W,3918N/9018W,3934N/9007W,3908N/8942W.	199709
VR1635	D	E	KZ	BT	00500AGL	01500AGL	BT	00500AGL	01500AGL		STL	2	US	1	20.0	37.0	1.0	1.0	B	N39260000	39.433334	W090120000	-90.200000			BOUNDED BY 3934N/9007W,3918N/9018W,3920N/9042W,3948N/9042W,3948N/9032W.	199709
VR1635	E		KZ	BT	00500AGL	01500AGL					UIN	2	US	1	108.0	35.0			X	N39370000	39.616667	W090350000	-90.583333				199709
VR1636	A	B	KZ	BT	00100AGL	01500AGL	BT	00100AGL	01500AGL		TVC	2	US	1	345.0	49.0	2.0	2.0	S	N45270000	45.450001	W085530000	-85.883333				199709
VR1636	B	C	KZ	BT	00100AGL	01500AGL	BT	00500AGL	01500AGL		ESC	4	US	1	81.0	31.0	2.0	2.0	T	N45480000	45.799999	W086210000	-86.350000				199709
VR1636	C	D	KZ	BT	00500AGL	01500AGL	BT	00500AGL	01500AGL		ESC	4	US	1	37.0	25.0	2.0	2.0	C	N46030000	46.049999	W086440000	-86.733333				199709
VR1636	D	E	KZ	BT	00500AGL	01500AGL	BT	00100AGL	01500AGL		ESC	4	US	1	333.0	16.0	2.0	2.0	C	N45580000	45.966667	W087160000	-87.266667				199709
VR1636	E	F	KZ	BT	00100AGL	01500AGL	BT	00100AGL	01500AGL								2.0	2.0	C	N46260000	46.433334	W088200000	-88.333333				200010
VR1636	F		KZ	BT	00100AGL	01500AGL													X	N46350000	46.583332	W088280000	-88.466667				200010
VR1638	A	B	KZ	AB	01500AGL		BT	00500AGL	01500AGL		TOL	3	US	1	211.0	24.0	2.0	2.0	S	N41140000	41.233334	W084020000	-84.033333				199512
VR1638	B	C	KZ	BT	00500AGL	01500AGL	BT	00500AGL	01500AGL		ROD	2	US	1	303.0	31.0	2.0	2.0	T	N40320000	40.533333	W084390000	-84.650000				199709
VR1638	C	D	KZ	BT	00500AGL	01500AGL	BT	00500AGL	01500AGL		ROD	2	US	1	274.0	42.0	2.0	2.0	A	N40160000	40.266666	W084580000	-84.966667				199512
VR1638	D	E	KZ	BT	00500AGL	01500AGL	BT	00500AGL	01500AGL		SHB	2	US	1	68.0	28.0	2.0	2.0	T	N39480000	39.799999	W085150000	-85.250000				199512
VR1638	E	F	KZ	BT	00500AGL	01500AGL	BT	00500AGL	01500AGL		SHB	2	US	1	137.0	28.0	2.0	2.0	B	N39170000	39.283333	W085250000	-85.416667				199709
VR1638	F		KZ	BT	00500AGL	01500AGL					ABB	2	US	1	22.0	27.0			X	N39000000	39.000000	W085250000	-85.416667				199709
VR1639	A	B	KZ	AB	01500AGL		BT	SFC	01500AGL		SSM	4	US	1	264.0	21.0	4.0	4.0	S	N46210000	46.350000	W084490000	-84.816666				199709
VR1639	B	C	KZ	BT	SFC	01500AGL	BT	SFC	01500AGL								4.0	4.0	A	N46370000	46.616667	W086030000	-86.050000				200010
VR1639	C	D	KZ	BT	SFC	01500AGL	BT	SFC	01500AGL								4.0	4.0	T	N46310000	46.516666	W086400000	-86.666667				200010
VR1639	D	E	KZ	BT	SFC	01500AGL	BT	SFC	01500AGL								4.0	4.0	C	N46520000	46.866667	W087440000	-87.733333				200010
VR1639	E	F	KZ	BT	SFC	01500AGL	BT	SFC	01500AGL								4.0	4.0	T	N46350000	46.583332	W088280000	-88.466667				200010
VR1639	F	G	KZ	BT	SFC	01500AGL	BT	SFC	01500AGL		CMX	4	US	1	233.0	48.0	4.0	4.0	B	N46400000	46.666668	W089230000	-89.383333				199709
VR1639	G		KZ	BT	SFC	01500AGL					CMX	4	US	1	248.0	58.0			X	N46460000	46.766666	W089460000	-89.766667			CTC MSP ARTCC ON ASGN FREQ AND CLIMB UNTIL RECEIVING IFR CLRNCE	200011
VR1640	A	B	KZ	BT	00500AGL	01500AGL	BT	00500AGL	01500AGL		FWA	2	US	1	258.0	32.0	4.0	5.0	S	N40520000	40.866667	W085530000	-85.883333				199709
VR1640	B	C	KZ	BT	00500AGL	01500AGL	BT	00500AGL	01500AGL		FWA	2	US	1	264.0	44.0	5.0	8.0	A	N40540000	40.900000	W086090000	-86.150000				199709
VR1640	C	D	KZ	BT	00500AGL	01500AGL	BT	00500AGL	01500AGL		FWA	2	US	1	269.0	77.0	10.0	8.0	T	N40570000	40.950001	W086530000	-86.883333				199709
VR1640	D	E	KZ	BT	00500AGL	01500AGL	BT	00500AGL	01500AGL		FWA	2	US	1	255.0	108.0	10.0	10.0	B	N40300000	40.500000	W087280000	-87.466667				199605
VR1640	E	F	KZ	BT	00500AGL	01500AGL	BT	00500AGL	01500AGL		FWA	2	US	1	243.0	110.0	10.0	10.0	T	N40070000	40.116667	W087190000	-87.316666				199709
VR1640	F	G	KZ	BT	00500AGL	01500AGL	BT	00500AGL	01500AGL		FWA	2	US	1	229.0	110.0	5.0	3.0	C	N39450000	39.750000	W086590000	-86.983333				199709
VR1640	G	H	KZ	BT	00500AGL	01500AGL	BT	00500AGL	01500AGL		FWA	2	US	1	224.0	119.0	9.0	3.0	T	N39320000	39.533333	W086583000	-86.975000				199709
VR1640	H	I	KZ	BT	00500AGL	01500AGL	BT	00500AGL	01500AGL		FWA	2	US	1	220.0	130.0	9.0	10.0	B	N39180000	39.299999	W086580000	-86.966667				199605
VR1640	I	J	KZ	BT	00500AGL	01500AGL	BT	00500AGL	01500AGL		FWA	2	US	1	217.0	136.0	4.0	10.0	T	N39093000	39.158333	W086574200	-86.961667				199709
VR1640	J	K	KZ	BT	00500AGL	01500AGL	BT	00500AGL	01500AGL		FWA	2	US	1	211.0	142.0	3.0	10.0	T	N38560000	38.933334	W086450000	-86.750000				199605
VR1640	K	L	KZ	BT	00500AGL	01500AGL	BT	00500AGL	01500AGL		FWA	2	US	1	201.0	129.0	7.0	8.0	C	N38580000	38.966667	W086120000	-86.200000				199709
VR1640	L		KZ	BT	00500AGL	01500AGL					FWA	2	US	1	203.0	114.0			X	N39130000	39.216667	W086080000	-86.133333				199709
VR1641	A	B	KZ	BT	00500AGL	01500AGL	BT	00500AGL	01500AGL		OKK	2	US	1	227.0	21.0	6.0	10.0	S	N40170000	40.283333	W086240000	-86.400000				199709
VR1641	B	C	KZ	BT	00500AGL	01500AGL	BT	00500AGL	01500AGL		TTH	2	US	1	36.0	20.0	5.0	3.0	C	N39450000	39.750000	W086590000	-86.983333				199709
VR1641	C	D	KZ	BT	00500AGL	01500AGL	BT	00500AGL	01500AGL		TTH	2	US	1	76.0	13.0	9.0	3.0	T	N39320000	39.533333	W086583000	-86.975000				199709
VR1641	D	E	KZ	BT	00500AGL	01500AGL	BT	00500AGL	01500AGL		TTH	2	US	1	129.0	17.0	9.0	10.0	T	N39180000	39.299999	W086580000	-86.966667				199605
VR1641	E	F	KZ	BT	00500AGL	01500AGL	BT	00500AGL	01500AGL		OOM	2	US	1	275.0	16.0	4.0	10.0	T	N39093000	39.158333	W086574200	-86.961667				199709
VR1641	F	G	KZ	BT	00500AGL	01500AGL	BT	00500AGL	01500AGL		OOM	2	US	1	209.0	14.0	3.0	10.0	T	N38560000	38.933334	W086450000	-86.750000				199605
VR1641	G	H	KZ	BT	00500AGL	01500AGL	BT	00500AGL	01500AGL		OOM	2	US	1	121.0	22.0	7.0	8.0	C	N38580000	38.966667	W086120000	-86.200000				199709
VR1641	H		KZ	BT	00500AGL	01500AGL					OOM	2	US	1	81.0	23.0			X	N39130000	39.216667	W086080000	-86.133333				199709
VR1642	A	B	KZ	BT	00500AGL	01500AGL	BT	00500AGL	01500AGL		OKK	2	US	1	227.0	21.0	6.0	10.0	S	N40170000	40.283333	W086240000	-86.400000				199709
VR1642	B	C	KZ	BT	00500AGL	01500AGL	BT	00500AGL	01500AGL		TTH	2	US	1	36.0	20.0	10.0	10.0	A	N39450000	39.750000	W086590000	-86.983333				199709
VR1642	C	D	KZ	BT	00500AGL	01500AGL	BT	00500AGL	01500AGL		BVT	2	US	1	202.0	29.0	10.0	10.0	T	N40070000	40.116667	W087190000	-87.316666				199709
VR1642	D	E	KZ	BT	00500AGL	01500AGL	BT	00500AGL	01500AGL		BVT	2	US	1	259.0	18.0	8.0	10.0	A	N40300000	40.500000	W087280000	-87.466667				199605
VR1642	E	F	KZ	BT	00500AGL	01500AGL	BT	00500AGL	01500AGL		BVT	2	US	1	19.0	25.0	8.0	5.0	T	N40570000	40.950001	W086530000	-86.883333				199709
VR1642	F	G	KZ	BT	00500AGL	01500AGL	BT	00500AGL	01500AGL		FWA	2	US	1	264.0	44.0	5.0	4.0	B	N40540000	40.900000	W086090000	-86.150000				199709
VR1642	G		KZ	BT	00500AGL	01500AGL					FWA	2	US	1	258.0	32.0			X	N40520000	40.866667	W085530000	-85.883333				199709
VR1644	A	B	KZ	AS			BT	00500AGL	01500AGL		APN	2	US	1	261.0	45.0	4.0	3.0	S	N44520000	44.866667	W084344800	-84.580000				199810
VR1644	A1	B1	KZ	AS			BT	00500AGL	01500AGL		APN	2	US	1	261.0	45.0	4.0	3.0	A	N44520000	44.866667	W084344800	-84.580000				200508
VR1644	B	C	KZ	BT	00500AGL	01500AGL	BT	00500AGL	01500AGL		APN	2	US	1	270.0	41.0	2.0	2.0	C	N45000000	45.000000	W084312400	-84.523333				199810
VR1644	B1	B2	KZ	BT	00500AGL	01500AGL	BT	00500AGL	01500AGL		APN	2	US	1	270.0	41.0	2.0	2.0	C	N45000000	45.000000	W084312400	-84.523333				200508
VR1644	B2	C1	KZ	BT	00500AGL	01500AGL	BT	00500AGL	01500AGL		APN	2	US	1	274.0	37.0	3.0	2.0	C	N45024200	45.045000	W084260000	-84.433333				200508
VR1644	C	D	KZ	BT	00500AGL	01500AGL	BT	00500AGL	01500AGL		APN	2	US	1	302.0	23.0	4.0	4.0	C	N45144200	45.244999	W084025400	-84.048332				199512
VR1644	C1	D1	KZ	BT	00500AGL	01500AGL	BT	00500AGL	01500AGL		APN	2	US	1	280.0	19.0	4.0	4.0	C	N45054800	45.096668	W083594800	-83.996666				200508
VR1644	D	E	KZ	BT	00500AGL	01500AGL	BT	01000AGL	01500AGL		APN	2	US	1	245.0	19.0	4.0	4.0	C	N44550000	44.916668	W083560000	-83.933334				199512
VR1644	D1	E	KZ	BT	00500AGL	01500AGL	BT	01000AGL	01500AGL		APN	2	US	1	245.0	19.0	4.0	4.0	C	N44550000	44.916668	W083560000	-83.933334				199709
VR1644	E	F	KZ	BT	01000AGL	01500AGL	BT	00500AGL	01500AGL		ASP	4	US	1	328.0	16.0	4.0	4.0	C	N44390000	44.650000	W083380000	-83.633333				199810
VR1644	F	G	KZ	BT	00500AGL	01500AGL	BT	00100AGL	01500AGL		ASP	4	US	1	231.0	21.0	4.0	4.0	C	N44120000	44.200000	W083440000	-83.733333				199810
VR1644	G	H	KZ	BT	00100AGL	01500AGL	BT	00100AGL	01500AGL		ASP	4	US	1	190.0	25.0	4.0	4.0	C	N44020000	44.033333	W083260000	-83.433334			BELOW 05 AGL ONLY OVER WATER.	200011
VR1644	H	I	KZ	BT	00100AGL	01500AGL	BT	00500AGL	01500AGL		ECK	2	US	1	357.0	49.0	4.0	4.0	C	N44040000	44.066667	W082550000	-82.916667			BELOW 05 AGL ONLY OVER WATER	200011
VR1644	I		KZ	BT	00500AGL	01500AGL				Y	ECK	2	US	1					X	N43152120	43.255889	W082430429	-82.717858				200011
VR1645	A	B	KZ	BT	00500AGL	01500AGL	BT	00500AGL	01500AGL		APN	2	US	1	255.0	48.0	4.0	4.0	S	N44470000	44.783333	W084360000	-84.600000				199709
VR1645	B	C	KZ	BT	00500AGL	01500AGL	BT	00500AGL	01500AGL		APN	2	US	1	246.0	43.0	4.0	4.0	C	N44430000	44.716667	W084250000	-84.416667				199709
VR1645	C	D	KZ	BT	00500AGL	01500AGL	BT	00100AGL	01500AGL		APN	2	US	1	245.0	19.0	4.0	4.0	C	N44550000	44.916668	W083560000	-83.933334				199512
VR1645	D	E	KZ	BT	00100AGL	01500AGL	BT	00100AGL	01500AGL		ASP	4	US	1	45.0	28.0	4.0	4.0	C	N44490000	44.816666	W083000000	-83.000000			BELOW 05 AGL ONLY OVER WATER.	200011
VR1645	E	F	KZ	BT	00100AGL	01500AGL	BT	00500AGL	01500AGL		ECK	2	US	1	357.0	49.0	4.0	4.0	C	N44040000	44.066666	W082550000	-82.916667			BELOW 05 AGL ONLY OVER WATER.	199709
VR1645	F		KZ	BT	00500AGL	01500AGL				Y	ECK	2	US	1					X	N43152120	43.255890	W082430429	-82.717857				199511
VR1647	A	B	KZ	BT	00500AGL	01500AGL	BT	00500AGL	01500AGL		APN	2	US	1	261.0	45.0	4.0	3.0	S	N44520000	44.866667	W084344800	-84.580000				199709
VR1647	A1	B1	KZ	AS			BT	00500AGL	01500AGL		APN	2	US	1	261.0	45.0	4.0	3.0	C	N44520000	44.866667	W084344800	-84.580000				200508
VR1647	B	C	KZ	BT	00500AGL	01500AGL	BT	00500AGL	01500AGL		APN	2	US	1	270.0	41.0	2.0	2.0	C	N45000000	45.000000	W084312400	-84.523333				199709
VR1647	B1	B2	KZ	BT	00500AGL	01500AGL	BT	00500AGL	01500AGL		APN	2	US	1	270.0	41.0	2.0	2.0	C	N45000000	45.000000	W084312400	-84.523333				200508
VR1647	B2	C1	KZ	BT	00500AGL	01500AGL	BT	00500AGL	01500AGL		APN	2	US	1	274.0	37.0	3.0	2.0	C	N45024200	45.045000	W084260000	-84.433334				200508
VR1647	C	D	KZ	BT	00500AGL	01500AGL	BT	00500AGL	01500AGL		APN	2	US	1	302.0	23.0	3.0	4.0	C	N45144200	45.244999	W084025400	-84.048332				199512
VR1647	C1	D1	KZ	BT	00500AGL	01500AGL	BT	00500AGL	01500AGL		APN	2	US	1	280.0	19.0	3.0	4.0	C	N45054800	45.096668	W083594800	-83.996666				200508
VR1647	D	E	KZ	BT	00500AGL	01500AGL	BT	00100AGL	01500AGL		PLN	2	US	1	97.0	20.0	4.0	4.0	C	N45372400	45.623333	W084120000	-84.200000				199709
VR1647	D1		KZ	BT	00500AGL	01500AGL					APN	2	US	1	327.0	42.0			B	N45372400	45.623333	W084120000	-84.200000				200508
VR1647	E	F	KZ	BT	00100AGL	01500AGL	BT	00100AGL	01500AGL		PLN	2	US	1	61.0	34.0	4.0	4.0	C	N45570000	45.950001	W084000000	-84.000000			BELOW 05 AGL ONLY OVER WATER.	200011
VR1647	F	G	KZ	BT	00100AGL	01500AGL	BT	00100AGL	01500AGL		PLN	2	US	1	69.0	41.0	4.0	4.0	C	N45560000	45.933334	W083480000	-83.800000			BELOW 05 AGL ONLY OVER WATER.	200011
VR1647	G	H	KZ	BT	00100AGL	01500AGL	BT	00100AGL	01500AGL		APN	2	US	1	41.0	13.0	4.0	4.0	C	N45160000	45.266666	W083230000	-83.383333			BELOW 05 AGL ONLY OVER WATER.	200011
VR1647	H		KZ	BT	00100AGL	01500AGL					ASP	4	US	1	45.0	28.0			X	N44490000	44.816666	W083000000	-83.000000				200011
VR1648	A	B	KZ	BT	00100AGL	01500AGL	BT	00100AGL	01500AGL								4.0	4.0	S	N46260000	46.433334	W088200000	-88.333333				200011
VR1648	B	C	KZ	BT	00100AGL	01500AGL	BT	00100AGL	01500AGL		ESC	4	US	1	333.0	16.0	4.0	4.0	C	N45580000	45.966667	W087160000	-87.266667				199709
VR1648	C	D	KZ	BT	00100AGL	01500AGL	BT	00500AGL	01500AGL		ESC	4	US	1	59.0	59.0	4.0	4.0	C	N46130000	46.216667	W085520000	-85.866667				199709
VR1648	D	E	KZ	BT	00500AGL	01500AGL	BT	00100AGL	01500AGL		SSM	4	US	1	258.0	52.0	4.0	4.0	C	N46100000	46.166668	W085310000	-85.516667				199709
VR1648	E	F	KZ	BT	00100AGL	01500AGL	BT	00500AGL	01500AGL		SSM	4	US	1	255.0	26.0	4.0	4.0	C	N46160000	46.266666	W084550000	-84.916667				199709
VR1648	F	G	KZ	BT	00500AGL	01500AGL	BT	00500AGL	01500AGL		PLN	2	US	1	21.0	21.0	4.0	4.0	C	N45580000	45.966667	W084320000	-84.533333				199512
VR1648	G	H	KZ	BT	00500AGL	01500AGL	BT	00100AGL	01500AGL		PLN	2	US	1	61.0	34.0	4.0	4.0	C	N45570000	45.950001	W084000000	-84.000000				199512
VR1648	H	I	KZ	BT	00100AGL	01500AGL	BT	00100AGL	01500AGL		PLN	2	US	1	69.0	41.0	4.0	4.0	C	N45560000	45.933334	W083480000	-83.800000			BELOW 05 AGL ONLY OVER WATER.	200011
VR1648	I	J	KZ	BT	00100AGL	01500AGL	BT	00100AGL	01500AGL		APN	2	US	1	41.0	13.0	4.0	4.0	C	N45160000	45.266666	W083230000	-83.383333			BELOW 05 AGL ONLY OVER WATER.	200011
VR1648	J		KZ	BT	00100AGL	01500AGL					ASP	4	US	1	45.0	28.0			X	N44490000	44.816666	W083000000	-83.000000				199512
VR1650	A	B	KZ	AS			BT	00300AGL	01500AGL		EAU	2	US	1	123.0	32.0	4.0	2.0	S	N44344200	44.578333	W090533000	-90.891667				199709
VR1650	B	C	KZ	BT	00300AGL	01500AGL	BT	00300AGL	01500AGL		EAU	2	US	1	100.0	34.0	4.0	2.0	T	N44451800	44.755001	W090430000	-90.716667				199512
VR1650	C	D	KZ	BT	00300AGL	01500AGL	BT	00300AGL	01500AGL		AUW	2	US	1	272.0	36.0	4.0	2.0	T	N44532400	44.889999	W090260000	-90.433334				199512
VR1650	D	E	KZ	BT	00300AGL	01500AGL	BT	00300AGL	01500AGL		AUW	2	US	1	275.0	22.0	3.0	3.0	T	N44531800	44.888332	W090060000	-90.100000				199709
VR1650	E	F	KZ	BT	00300AGL	01500AGL	BT	00300AGL	01500AGL		AUW	2	US	1	219.0	23.0	3.0	3.0	T	N44332400	44.556667	W089563000	-89.941666				199512
VR1650	F	G	KZ	BT	00300AGL	01500AGL	BT	00500AGL	01500AGL		VOK	3	US	1	15.0	32.0	3.0	3.0	C	N44270000	44.450001	W090034800	-90.063332				200001
VR1650	G		KZ	BT	00500AGL	01500AGL					VOK	3	US	1	23.0	19.0			X	N44140000	44.233334	W090050000	-90.083333				200001
VR1666	A	B	KZ	AB	01500AGL		BT	00100AGL	01500AGL								2.0	2.0	S	N46350000	46.583332	W088280000	-88.466667				200010
