ATS_IDENT	SEQ_NBR	DIRECTION	TYPE	ICAO	RMK_SEQ	REMARK	CYCLE_DATE
W65	9680	W	W	UAAA	1	NATIONAL ROUTE	200609
W65	9690	W	W	UAAA	1	NATIONAL ROUTE	200609
W691	10	E	W	UKHV	1	CDR 2, H24	200606
W691	20	E	W	UKHV	1	CDR 2, H24	200609
W691	30	E	W	UKHV	1	CDR 2, H24	200609
W691	9970	W	W	UKHV	1	CDR 2, H24	200609
W691	9980	W	W	UKHV	1	CDR 2, H24	200609
W691	9990	W	W	UKHV	1	CDR 2, H24	200606
W7	1920	E	W	LPPC	1	CDR1 FL195/FL105 Segment Magum/VFA. Alternate route on ATC instructions.	200608
W7	1930	E	W	LPPC	1	CDR1 FL195/FL105 Segment Magum/VFA. Alternate route on ATC instructions.	200608
W7	8070	W	W	LPPC	1	CDR1 FL195/FL105 Segment Magum/VFA. Alternate route on ATC instructions.	200608
W7	8080	W	W	LPPC	1	CDR1 FL195/FL105 Segment Magum/VFA. Alternate route on ATC instructions.	200608
W70	250	E	W	EBEB	1	Compulsory for TFC DEST EBAW, EBBR, EBCI, EBCV, EBMB and all DEST in the Netherlands except EHBK.	200604
W70	260	E	W	EBEB	1	Compulsory for TFC DEST EBAW, EBBR, EBCI, EBCV, EBMB and all DEST in the Netherlands except EHBK.	200503
W71	510	E	W	UTSD	1	DO NOT OVERFLY UT(R)122 BELOW FL157.	200513
W71	520	E	W	UTSD	1	DO NOT OVERFLY UT(R)122 BELOW FL157.	200412
W71	9480	W	W	UTSD	1	DO NOT OVERFLY UT(R)122 BELOW FL157.	200412
W71	9490	W	W	UTSD	1	DO NOT OVERFLY UT(R)122 BELOW FL157.	200513
W718	10	E	W	EDFF	1	Between SBN and NEKOM only for DEP/dest within EDFF.  CDR 1 between SBN and NEKOM, FL100, H24.	200412
W718	20	E	W	EDFF	1	Between SBN and NEKOM only for DEP/dest within EDFF.  CDR 1 between SBN and NEKOM, FL100, H24.	200412
W718	30	E	W	EDFF	1	Between SBN and NEKOM only for DEP/dest within EDFF.  CDR 1 between SBN and NEKOM, FL100, H24.	200412
W718	40	E	W	EDFF	1	Between SBN and NEKOM only for DEP/dest within EDFF.  CDR 1 between SBN and NEKOM, FL100, H24.	200412
W718	50	E	W	EDFF	1	Between NEKOM and GOLTU not available for dep ETAR.	200412
W718	70	E	W	EDFF	1	Between NDG and DKB only for destn EDTY, ETHN, ETEU, ETIK and flights with Y-FPL.	200510
W718	80	E	W	EDMM	1	Between NDG and DKB only for destn EDTY, ETHN, ETEU, ETIK and flights with Y-FPL.	200510
W718	9920	W	W	EDMM	1	Between NDG and DKB only for destn EDTY, ETHN, ETEU, ETIK and flights with Y-FPL.	200510
W718	9930	W	W	EDFF	1	Between NDG and DKB only for destn EDTY, ETHN, ETEU, ETIK and flights with Y-FPL.	200510
W718	9950	W	W	EDFF	1	Between NEKOM and GOLTU not available for dep ETAR.	200412
W718	9960	W	W	EDFF	1	Between SBN and NEKOM only for DEP/dest within EDFF.  CDR 1 between SBN and NEKOM, FL100, H24.	200412
W718	9970	W	W	EDFF	1	Between SBN and NEKOM only for DEP/dest within EDFF.  CDR 1 between SBN and NEKOM, FL100, H24.	200412
W718	9980	W	W	EDFF	1	Between SBN and NEKOM only for DEP/dest within EDFF.  CDR 1 between SBN and NEKOM, FL100, H24.	200412
W718	9990	W	W	EDFF	1	Between SBN and NEKOM only for DEP/dest within EDFF.  CDR 1 between SBN and NEKOM, FL100, H24.	200412
W75	240	E	W	UTTT	1	DO NOT OVERFLY UT(R)127 BELOW FL157.	200610
W75	250	E	W	UTTT	1	DO NOT OVERFLY UT(R)127 BELOW FL157.	200513
W75	260	E	W	UTTT	1	DO NOT OVERFLY UT(R)127 BELOW FL157.	200513
W75	9740	W	W	UTTT	1	DO NOT OVERFLY UT(R)127 BELOW FL157.	200513
W75	9750	W	W	UTTT	1	DO NOT OVERFLY UT(R)127 BELOW FL157.	200513
W75	9760	W	W	UTTT	1	DO NOT OVERFLY UT(R)127 BELOW FL157.	200610
W76	310	E	W	UATT	1	NATIONAL ROUTE	200609
W76	320	E	W	UATT	1	NATIONAL ROUTE	200609
W76	330	E	W	UATT	1	NATIONAL ROUTE	200609
W76	340	E	W	UATT	1	NATIONAL ROUTE	200609
W76	350	E	W	UATT	1	NATIONAL ROUTE	200609
W76	360	E	W	UATT	1	NATIONAL ROUTE	200513
W76	370	E	W	UATT	1	NATIONAL ROUTE	200609
W76	380	E	W	UATE	1	NATIONAL ROUTE	200609
W76	390	E	W	UATE	1	NATIONAL ROUTE	200609
W76	9610	W	W	UATE	1	NATIONAL ROUTE	200609
W76	9620	W	W	UATE	1	NATIONAL ROUTE	200609
W76	9630	W	W	UATT	1	NATIONAL ROUTE	200609
W76	9640	W	W	UATT	1	NATIONAL ROUTE	200513
W76	9650	W	W	UATT	1	NATIONAL ROUTE	200609
W76	9660	W	W	UATT	1	NATIONAL ROUTE	200609
W76	9670	W	W	UATT	1	NATIONAL ROUTE	200609
W76	9680	W	W	UATT	1	NATIONAL ROUTE	200609
W76	9690	W	W	UATT	1	NATIONAL ROUTE	200609
W770	10	E	W	GCCC	1	LIABLE TO GCD79 ACTIVITY.	200202
W770	20	E	W	GCCC	1	LIABLE TO GCD79 ACTIVITY.	200202
W800	10	E	W	LECB	1	PONEN-CASPE segment below FL145 is only available with prior ATC clearance. Not to be filed in flight plans.	200202
W810	10	E	W	LECB	1	LIABLE TO LER63 ACTIVITY.	200202
W810	20	E	W	LECB	1	LIABLE TO LER63 ACTIVITY.	200202
W810	9980	W	W	LECB	1	LIABLE TO LER63 ACTIVITY.	200202
W810	9990	W	W	LECB	1	LIABLE TO LER63 ACTIVITY.	200202
W82	9930	E	W	UTSD	1	DO NOT OVERFLY UT(R)125 BELOW FL157.	200610
W82	9940	E	W	UTSD	1	DO NOT OVERFLY UT(R)125 BELOW FL157.	200610
W82	60	W	W	UTSD	1	DO NOT OVERFLY UT(R)125 BELOW FL157.	200610
W82	70	W	W	UTSD	1	DO NOT OVERFLY UT(R)125 BELOW FL157.	200610
W820	10	E	W	LECB	1	LIABLE TO LER63 AND LER77 ACTIVITY.	200507
W820	9990	W	W	LECB	1	LIABLE TO LER63 AND LER77 ACTIVITY.	200507
W83	110	E	W	UTNR	1	DO NOT OVERFLY UT(R)123 BELOW FL157.	200412
W83	9890	W	W	UTNR	1	DO NOT OVERFLY UT(R)123 BELOW FL157.	200412
W84	210	E	W	UASS	1	NATIONAL ROUTE	200609
W84	9790	W	W	UASS	1	NATIONAL ROUTE	200609
W85	210	E	W	UAII	1	NATIONAL ROUTE	200513
W85	220	E	W	UAII	1	NATIONAL ROUTE	200513
W85	9780	W	W	UAII	1	NATIONAL ROUTE	200513
W85	9790	W	W	UAII	1	NATIONAL ROUTE	200513
W850	110	E	W	LECC	1	LIABLE TO LED131 AND LED132 ACTIVITY.	200305
W850	120	E	W	LECC	1	LIABLE TO LED131 AND LED132 ACTIVITY.	200507
W850	130	E	W	LECC	1	LIABLE TO LED131 AND LED132 ACTIVITY.	200507
W850	9870	W	W	LECC	1	LIABLE TO LED131 AND LED132 ACTIVITY.	200507
W850	9880	W	W	LECC	1	LIABLE TO LED131 AND LED132 ACTIVITY.	200507
W850	9890	W	W	LECC	1	LIABLE TO LED131 AND LED132 ACTIVITY.	200305
W86	110	E	W	UAAA	1	NATIONAL ROUTE	200609
W86	120	E	W	UAAA	1	NATIONAL ROUTE	200609
W86	130	E	W	UAAA	1	NATIONAL ROUTE	200609
W86	140	E	W	UAAA	1	NATIONAL ROUTE	200609
W86	150	E	W	UAAA	1	NATIONAL ROUTE	200609
W86	9850	W	W	UAAA	1	NATIONAL ROUTE	200609
W86	9860	W	W	UAAA	1	NATIONAL ROUTE	200609
W86	9870	W	W	UAAA	1	NATIONAL ROUTE	200609
W86	9880	W	W	UAAA	1	NATIONAL ROUTE	200609
W86	9890	W	W	UAAA	1	NATIONAL ROUTE	200609
W87	110	E	W	UAAA	1	NATIONAL ROUTE	200609
W87	120	E	W	UAAA	1	NATIONAL ROUTE	200609
W87	130	E	W	UAAA	1	NATIONAL ROUTE	200609
W87	140	E	W	UASS	1	NATIONAL ROUTE	200609
W87	9860	W	W	UASS	1	NATIONAL ROUTE	200609
W87	9870	W	W	UAAA	1	NATIONAL ROUTE	200609
W87	9880	W	W	UAAA	1	NATIONAL ROUTE	200609
W87	9890	W	W	UAAA	1	NATIONAL ROUTE	200609
W89	110	E	W	UACC	1	NATIONAL ROUTE	200609
W89	120	E	W	UAAA	1	NATIONAL ROUTE	200609
W89	130	E	W	UAAA	1	NATIONAL ROUTE	200609
W89	140	E	W	UACC	1	NATIONAL ROUTE	200609
W89	150	E	W	UACC	1	NATIONAL ROUTE	200609
W89	160	E	W	UAAA	1	NATIONAL ROUTE	200609
W89	170	E	W	UAAA	1	NATIONAL ATS ROUTE	200609
W89	180	E	W	UACC	1	NATIONAL ROUTE	200609
W89	9820	W	W	UACC	1	NATIONAL ROUTE	200609
W89	9830	W	W	UAAA	1	NATIONAL ATS ROUTE	200609
W89	9840	W	W	UAAA	1	NATIONAL ROUTE	200609
W89	9850	W	W	UACC	1	NATIONAL ROUTE	200609
W89	9860	W	W	UACC	1	NATIONAL ROUTE	200609
W89	9870	W	W	UAAA	1	NATIONAL ROUTE	200609
W89	9880	W	W	UAAA	1	NATIONAL ROUTE	200609
W89	9890	W	W	UACC	1	NATIONAL ROUTE	200609
W900F	10	E	D	GMMM	1	Available SS-SR Monday through Friday, weekends and holidays.	200310
W900F	9990	W	D	GMMM	1	Available SS-SR Monday through Friday, weekends and holidays.	200310
W92	110	E	W	LIRR	1	Route to be considered CDR3 due to LI R62 (Grazzanise) SUA. Alternate route L982-Z803.	200510
W92	9890	W	W	LIRR	1	Route to be considered CDR3 due to LI R62 (Grazzanise) SUA. Alternate route L982-Z803.	200510
W92B	10	E	W	UACC	1	NATIONAL ROUTE	200513
W92B	20	E	W	UACC	1	NATIONAL ROUTE	200513
W92B	9980	W	W	UACC	1	NATIONAL ROUTE	200513
W92B	9990	W	W	UACC	1	NATIONAL ROUTE	200513
W93	110	E	W	LIMM	1	CDR 3 FL135-FL140, possible IFR traffic to/from Bolzano (LIPB) holding over Forer.	200604
W93	120	E	W	LIMM	1	CDR 3 FL135-FL140, possible IFR traffic to/from Bolzano (LIPB) holding over Forer.	200604
W93	9880	W	W	LIMM	1	CDR 3 FL135-FL140, possible IFR traffic to/from Bolzano (LIPB) holding over Forer.	200604
W93	9890	W	W	LIMM	1	CDR 3 FL135-FL140, possible IFR traffic to/from Bolzano (LIPB) holding over Forer.	200604
W97	10	E	W	LIRR	1	Between Amendola NDB (AME) and Bari VOR/DME (BAR) is considered CDR3 due to Amendola CTLZ and LIR116A (Golfo di Manfredonia) SUA and usable by traffic from/to Bari (LIBD) and Pescara (LIBP) airports only.	200510
W97	9990	W	W	LIRR	1	Between Amendola NDB (AME) and Bari VOR/DME (BAR) is considered CDR3 due to Amendola CTLZ and LIR116A (Golfo di Manfredonia) SUA and usable by traffic from/to Bari (LIBD) and Pescara (LIBP) airports only.	200510
Y1	10	E	R	EDMM	1	Only for dep LSZH. Flights intending to continue via Z1 shall initiate turn early enough not to overshoot center line Z1 to the east.	200610
Y1	20	E	R	EDMM	1	Only for dep LSZH. Flights intending to continue via Z1 shall initiate turn early enough not to overshoot center line Z1 to the east.	200610
Y1	30	E	R	EDMM	1	Only for dep LSZH. Flights intending to continue via Z1 shall initiate turn early enough not to overshoot center line Z1 to the east.	200610
Y1	40	E	R	EDMM	1	Only for dep LSZH. Flights intending to continue via Z1 shall initiate turn early enough not to overshoot center line Z1 to the east.	200610
Y101	10	W	R	EDUU	1	Only for dep EDDM  planned to proceed - 1. INBED-(U)L610,  2.  ERNAS-T161. Dep EDMM planning to proceed via INBED with RFL 260 or higher shall cross INBED FL250or higher. If unable, FL240 shall be the RFL until INBED.  At ERNAS transition	200610
Y101	10	W	R	EDUU	2	to (U)M726 not possible. Between GIVMI and INBED, CDR1,  FL 270-FL 320, FL 360-FL 470. ALTN route by ATC.	200610
Y101	20	W	R	EDUU	1	Only for dep EDDM  planned to proceed - 1. INBED-(U)L610,  2.  ERNAS-T161. Dep EDMM planning to proceed via INBED with RFL 260 or higher shall cross INBED FL250or higher. If unable, FL240 shall be the RFL until INBED.  At ERNAS transition	200610
Y101	20	W	R	EDUU	2	to (U)M726 not possible. Between GIVMI and INBED, CDR1,  FL 270-FL 320, FL 360-FL 470. ALTN route by ATC.	200610
Y101	30	W	R	EDUU	1	Only for dep EDDM  planned to proceed - 1. INBED-(U)L610,  2.  ERNAS-T161. Dep EDMM planning to proceed via INBED with RFL 260 or higher shall cross INBED FL250or higher. If unable, FL240 shall be the RFL until INBED.  At ERNAS transition	200610
Y101	30	W	R	EDUU	2	to (U)M726 not possible. Between GIVMI and INBED, CDR1,  FL 270-FL 320, FL 360-FL 470. ALTN route by ATC.	200610
Y102	9980	E	R	EDMM	1	Only for departure EDMM. Southbound only available for departure EDDN with destnEDMM max FL90. However not available for EDDM, EDMO. Transition to (U)L610 not possible.  Dep EDMM, planned via ALB-TENLO or ALB-UM726-KEMES RFL270 or higher,	200610
Y102	9980	E	R	EDMM	2	shall cross TENLO/KEMES at FL270 or higher.  If unable, the actual FL calculatedfor TENLO/KEMES shall be the RFL until TENLO/KEMES. File higher RFL next beyondTENLO/KEMES. At SULUS transition to (U)L984 not possible.	200610
Y102	9990	E	R	EDMM	1	Only for departure EDMM. Southbound only available for departure EDDN with destnEDMM max FL90. However not available for EDDM, EDMO. Transition to (U)L610 not possible.  Dep EDMM, planned via ALB-TENLO or ALB-UM726-KEMES RFL270 or higher,	200610
Y102	9990	E	R	EDMM	2	shall cross TENLO/KEMES at FL270 or higher.  If unable, the actual FL calculatedfor TENLO/KEMES shall be the RFL until TENLO/KEMES. File higher RFL next beyondTENLO/KEMES. At SULUS transition to (U)L984 not possible.	200610
Y102	10	W	R	EDMM	1	Only for departure EDMM. Southbound only available for departure EDDN with destnEDMM max FL90. However not available for EDDM, EDMO. Transition to (U)L610 not possible.  Dep EDMM, planned via ALB-TENLO or ALB-UM726-KEMES RFL270 or higher,	200610
Y102	10	W	R	EDMM	2	shall cross TENLO/KEMES at FL270 or higher.  If unable, the actual FL calculatedfor TENLO/KEMES shall be the RFL until TENLO/KEMES. File higher RFL next beyondTENLO/KEMES. At SULUS transition to (U)L984 not possible.	200610
Y102	20	W	R	EDMM	1	Only for departure EDMM. Southbound only available for departure EDDN with destnEDMM max FL90. However not available for EDDM, EDMO. Transition to (U)L610 not possible.  Dep EDMM, planned via ALB-TENLO or ALB-UM726-KEMES RFL270 or higher,	200610
Y102	20	W	R	EDMM	2	shall cross TENLO/KEMES at FL270 or higher.  If unable, the actual FL calculatedfor TENLO/KEMES shall be the RFL until TENLO/KEMES. File higher RFL next beyondTENLO/KEMES. At SULUS transition to (U)L984 not possible.	200610
Y102	30	W	R	EDMM	1	Only for departure EDMM. Southbound only available for departure EDDN with destnEDMM max FL90. However not available for EDDM, EDMO. Transition to (U)L610 not possible. Dep EDMM, planned via ALB-TENLO or ALB-UM726-KEMES RFL270 or higher, s	200610
Y102	30	W	R	EDMM	2	hall cross TENLO/KEMES at FL270 or higher.  If unable, the actual FL calculated for TENLO/KEMES shall be the RFL until TENLO/KEMES. File higher RFL next beyond TENLO/KEMES. At SULUS transition to (U)L984 not possible.  Between ALB and SULUS	200610
Y102	30	W	R	EDMM	3	CDR 1 FL270-FL320, FL360-FL470. ALTN Route- by ATC.	200610
Y102	40	W	R	EDMM	1	Only for departure EDMM. Southbound only available for departure EDDN with destnEDMM max FL90. However not available for EDDM, EDMO. Transition to (U)L610 not possible. Dep EDMM, planned via ALB-TENLO or ALB-UM726-KEMES RFL270 or higher, s	200610
Y102	40	W	R	EDMM	2	hall cross TENLO/KEMES at FL270 or higher.  If unable, the actual FL calculated for TENLO/KEMES shall be the RFL until TENLO/KEMES. File higher RFL next beyond TENLO/KEMES. At SULUS transition to (U)L984 not possible.   Between ALB and SULU	200610
Y102	40	W	R	EDMM	3	S CDR 1 FL270-FL320, FL360-FL470. ALTN Route- by ATC.	200610
Y103	110	W	R	EDUU	1	Only for departure EDMM. Only for destn EDDN via T161. Between LAMSI and NIMDI, 3000ft MSL - FL 120, CDR1, H24, In case of activation of EDR138 expect re-routing by ATC.  Transition to T170 not possible. Transition to T161 not possible. The	200610
Y103	110	W	R	EDUU	2	se flights shall file SID GIVMI.	200610
Y103	120	W	R	EDUU	1	Only for departure EDMM. Only for destn EDDN via T161. Between LAMSI and NIMDI, 3000ft MSL - FL 120, CDR1, H24, In case of activation of EDR138 expect re-routing by ATC.  Transition to T170 not possible. Transition to T161 not possible. The	200610
Y103	120	W	R	EDUU	2	se flights shall file SID GIVMI.	200610
Y103	130	W	R	EDUU	1	Only for departure EDMM. Only for destn EDDN via T161.  Transition to T170 not possible. Transition to T161 not possible. These flights shall file SID GIVMI.	200610
Y103	140	W	R	EDUU	1	Only for departure EDMM. Only for destn EDDN via T161.  Transition to T170 not possible. Transition to T161 not possible. These flights shall file SID GIVMI.	200610
Y103	150	W	R	EDUU	1	Only for departure EDMM. Only for destn EDDN via T161.  Transition to T170 not possible. Transition to T161 not possible. These flights shall file SID GIVMI.	200610
Y103	160	W	R	EDMM	1	Only for departure EDMM. Only for destn EDDN via T161. Transition to T170 not possible. Transition to T161 not possible. These flights shall file SID GIVMI.	200610
Y103	170	W	R	EDMM	1	Only for departure EDMM. Only for destn EDDN via T161. Transition to T170 not possible. Transition to T161 not possible. These flights shall file SID GIVMI.	200610
Y103	180	W	R	EDMM	1	Only for departure EDMM. Only for destn EDDN via T161. Transition to T170 not possible. Transition to T161 not possible. These flights shall file SID GIVMI.	200610
Y104	10	E	R	EDMM	1	Only for dep Munchen FIR.	200610
Y105	110	E	R	EDMM	1	Only for dep EDDM.	200610
Y105	120	E	R	EDMM	1	Only for dep EDDM.	200610
Y105	130	E	R	LOVV	1	Only for dep EDDM.	200505
Y106	10	E	R	EDMM	1	Between MIQ and MUN only available for dep EDMM.	200610
Y107	10	W	R	EDMM	1	CDR1 FRI 1600Z-MON 0700Z and during legal holidays. Outside these times, only available by ATC.  Transition to UL608 not possible for dep EDDM.	200610
Y107	20	W	R	EDMM	1	CDR1 FRI 1600Z-MON 0700Z and during legal holidays. Outside these times, only available by ATC.  Transition to UL608 not possible for dep EDDM.	200610
Y108	10	E	R	EDMM	1	ONLY FOR DEP EDDM.	200610
Y125	10	W	R	EDFF	1	Only for dep EDDS.	200202
Y126	10	W	R	EDFF	1	Only for dep EDDS, ETAR, ETOR, EDFM, EDSB and for flights with Z flight plans.	200405
Y126	20	W	R	EDFF	1	Only for dep EDDS, ETAR, ETOR, EDFM, EDSB and for flights with Z flight plans.	200405
Y126	30	W	R	EDFF	1	Only for dep EDDS, ETAR, ETOR, EDFM, EDSB and for flights with Z flight plans.	200405
Y131	10	W	R	LFLF	1	RNAV Awy only on ACC instruction.	200405
Y131	20	W	R	LFLF	1	RNAV Awy only on ACC instruction. If LFR114 A2 is active, below FL 135 cannot beused.	200405
Y131	30	W	R	LFLF	1	RNAV Awy only on ACC instruction. If LFR114 A2 is active, below FL 135 cannot beused. If TCA 13-1 and/or TCA 13-2 PARIS are active, ELVES to SOLBA does not exi st.	200405
Y15	50	E	R	LFMM	1	USANO CRP-BASIP CRP, FL95-FL115 class D.	200604
Y150	10	E	R	EDFF	1	Only for dep EDDF, ETOU, ETID, EDFE with RFL 250 or above.	200610
Y150	20	E	R	EDFF	1	Only for dep EDDF, ETOU, ETID, EDFE with RFL 250 or above.	200610
Y150	30	E	R	EDUU	1	Only for dep EDDF, ETOU, ETID, EDFE with RFL 250 or above.	200610
Y150	40	E	R	EDVV	1	Only for dep EDDF, ETOU, ETID, EDFE with RFL 250 or above.	200610
Y152	10	W	R	EDFF	1	Only for dep EDDF, ETOU, ETID, EDFE.	200610
Y153	10	E	R	EDFF	1	Only for dep EDDF, EDFE, ETOU, ETID. Not available for flights with RFL 250 or above. At WRB transition to UL126, UZ710, UM864 not possible. These flights shallfile via Y150.	200610
Y161	10	E	R	EDUU	1	Only for dep EDFF and dep/destn EDMM.  CDR 1- FL270-FL320, FL360-FL460 ALTN Route by ATC.	200610
Y161	20	E	R	EDUU	1	Only for dep EDFF and dep/destn EDMM.  CDR 1- FL270-FL320, FL360-FL460 ALTN Route by ATC.	200610
Y161	30	E	R	EDUU	1	Only for dep EDFF and dep/destn EDMM. CDR 1- FL270-FL320, FL360-FL460 ALTN Routeby ATC.	200610
Y161	40	E	R	EDUU	1	Only for dep EDFF and dep/destn EDMM.  CDR 1- FL270-FL320, FL360-FL460 ALTN Route by ATC.	200610
Y161	50	E	R	EDUU	1	Only for dep EDFF and dep/destn EDMM.  At RIDAR transition to (U)L603 not possible.  Section between RIDAR and MAH not available for destination LOWS.    CDR 1-FL270-FL320, FL360-FL460 ALTN Route by ATC.	200610
Y161	60	E	R	EDUU	1	Only for dep EDFF and dep/destn EDMM.  At RIDAR transition to (U)L603 not possible.  Section between RIDAR and MAH not available for destination LOWS.  Between MAH and MUN not available for flights planning to continue via Y106-(U)M736.  Th	200610
Y161	60	E	R	EDUU	2	ese flights shall file MAH-Y162-MANAL-(U)M736.  CDR 1- FL270-FL320, FL360-FL460 ALTN Route by ATC.	200610
Y162	10	E	R	EDUU	1	Only for dep Frankfurt FIR and Munchen FIR. CDR1 - FL 270-FL 310, FL 370-FL 460.ALTN ROUTE by ATC.	200610
Y163	10	W	R	EDUU	1	Only for dep EDDF, EDDR, EDRZ, EDFH, ETAR, ETOU, ETID and EDFE. Between NOKDI and ANEKI only available for dep EDFH, ETOU and ETID.	200610
Y163	20	W	R	EDUU	1	Only for dep EDDF, EDDR, EDRZ, EDFH, ETAR, ETOU, ETID and EDFE. Between NOKDI and ANEKI only available for dep EDFH, ETOU and ETID.	200610
Y163	30	W	R	EDUU	1	Only for dep EDDF, EDDR, EDRZ, EDFH, ETAR, ETOU, ETID and EDFE.  After BADLI, additionally available for dep ELLX.	200610
Y163	40	W	R	EDUU	1	Only for dep EDDF, EDDR, EDRZ, EDFH, ETAR, ETOU, ETID and EDFE.  After BADLI, additionally available for dep ELLX.	200610
Y163	50	W	R	EDUU	1	Only for dep EDDF, EDDR, EDRZ, EDFH, ETAR, ETOU, ETID and EDFE.  After BADLI, additionally available for dep ELLX.	200610
Y163	60	W	R	EDUU	1	Only for dep EDDF, EDDR, EDRZ, EDFH, ETAR, ETOU, ETID and EDFE.  After BADLI, additionally available for dep ELLX.	200610
Y164	10	W	R	EDUU	1	Only for dep EDDF, EDDR, EDRZ, EDFH, ETAR, ETOU, ETID, EDFE and ELLX.	200610
Y164	20	W	R	EDUU	1	Only for dep EDDF, EDDR, EDRZ, EDFH, ETAR, ETOU, ETID, EDFE and ELLX.	200610
Y180	10	W	R	EDUU	1	Between DONAB and BITBU only for departure EDDF, EDFE, ETOU, ETID, EDFH.	200610
Y180	20	W	R	EDUU	1	Between DONAB and BITBU only for departure EDDF, EDFE, ETOU, ETID, EDFH.	200610
Y180	30	W	R	EDUU	1	Between DONAB and BITBU only for departure EDDF, EDFE, ETOU, ETID, EDFH.	200610
Y180	40	W	R	EDUU	1	Between DONAB and BITBU only for departure EDDF, EDFE, ETOU, ETID, EDFH.	200610
Y181	10	W	R	EDUU	1	Only for departure EDDF, EDFE, ETOU, ETID, EDFH.  Not available for flights planned to continue via UA24 at FL250 or above, except for flights terminating within London TMA.	200610
Y181	20	W	R	EBBU	1	Only for departure EDDF, EDFE, ETOU, ETID EDFH.  Not available for flights planned to continue via UA24 at FL250 or above, except for flights terminating withinLondon TMA.	200610
Y200	10	W	R	EDBB	1	Only dep EDDT.	200610
Y200	20	W	R	EDBB	1	Only dep EDDT.	200610
Y203	10	W	R	EDBB	1	Only dep EDDI, EDDB.  Max. FL280 for flights planned to continue via BUREL-UM736-MAG-UZ20.	200610
Y203	20	W	R	EDBB	1	Only dep EDDI, EDDB.  Max. FL280 for flights planned to continue via BUREL-UM736-MAG-UZ20.	200610
Y203	30	W	R	EDBB	1	Only dep EDDI, EDDB.  Max. FL280 for flights planned to continue via BUREL-UM736-MAG-UZ20.	200610
Y204	10	W	R	EDBB	1	Route only available for dep EDDB. Beyond LODRO FL250 or above only for destn EDDK.  Max. FL280 for flights planned to continue via LODRO-UM736-MAG-UZ20.	200610
Y204	20	W	R	EDBB	1	Route only available for dep EDDB. Beyond LODRO FL250 or above only for destn EDDK.  Max. FL280 for flights planned to continue via LODRO-UM736-MAG-UZ20.	200610
Y205	10	E	R	EDBB	1	Only dep EDDT.	200610
Y206	10	E	R	EDBB	1	Only dep EDDT.	200610
Y206	20	E	R	EDBB	1	Only dep EDDT.	200610
Y207	10	E	R	EDBB	1	Only dep EDDB.	200610
Y207	20	E	R	EDBB	1	Only dep EDDB.	200610
Y208	10	E	R	EDBB	1	Only dep EDDB.	200610
Y220	10	W	R	EDFF	1	Only for DEP EDDE and for flights with Z flight plans.	200610
Y221	10	W	R	EDFF	1	Only for DEP EDDE and for flights with Z flight plans.	200610
Y222	10	W	R	EDFF	1	Only for DEP EDDE and for flights with Z flight plans.	200610
Y223	10	E	R	EDMM	1	Only for departure EDDE planned to proceed after EBESI at FL260 or above.	200603
Y230	10	W	R	EDMM	1	Only for dep EDDP.	200610
Y230	20	W	R	EDWW	1	Only for dep EDDP.	200610
Y231	110	E	R	EDUU	1	Only for departure EDDP, EDDE, EDAC, EDBM, with RFL 270 or above.	200610
Y231	120	E	R	EDUU	1	Only for departure EDDP, EDDE, EDAC, EDBM, with RFL 270 or above. Between EBESI and BAMAS FL260 only for departure EDDE. After BAMAS only for flights with RFL 28k0 or above.	200510
Y231	130	E	R	EDUU	1	Only for departure EDDP, EDDE, EDAC, EDBM, with RFL 270 or above. Between EBESI and BAMAS FL260 only for departure EDDE. After BAMAS only for flights with RFL 28k0 or above.	200510
Y231	140	E	R	EDUU	1	Only for departure EDDP, EDDE, EDAC, EDBM, with RFL 270 or above. Between EBESI and BAMAS FL260 only for departure EDDE. After BAMAS only for flights with RFL 28k0 or above.	200510
