ARPT_IDENT	COMM_TYPE	COMM_NAME	SYM	FREQ_1	FREQ_2	FREQ_3	FREQ_4	FREQ_5	SEC	S_OPR_H	CYCLE_DATE
US75622	CTAF	CTAF		122.9   M							199706
US75629	A/D	SEATTLE APP/DEP	R	119.2   M	120.1   M	120.4   M	125.9   M	126.5   M			200205
US75629	ASOS	ASOS									200205
US75629	ATIS	ATIS		126.95  M						Opr 1500-0400Z++ 1 Oct-30 Apr; 1500-0500Z++ 1 May-30 Sep.	200001
US75629	CTAF	CTAF		124.7   M							199805
US75629	GND	GND		121.6   M	256.9   M						200002
US75629	TWR	TWR		124.7   M	256.9   M					Opr 1500-0400Z++ 1 Oct-30 Apr; 1500-0500Z++ 1 May-30 Sep.	200001
US75629	UNIC	UNICOM		122.85  M	122.95  M						200603
US75631	CTAF	CTAF		122.9   M							200506
US75644	ASOS	ASOS		121.125 M							199808
US75644	CNTR	KANSAS CITY CNTR	R	132.6   M	370.9   M						200107
US75644	RDO	COLUMBIA RDO		122.2   M	114.6   M	122.1   M					200014
US75644	UNIC	CTAF/UNICOM		122.8   M							200105
US75670	A/D	WASHINGTON APP/DEP		135.5   M							200105
US75670	FSS	RALEIGH RDO									199903
US75670	UNIC	CTAF/UNICOM		122.8   M							200105
US75673	CTAF	CTAF		120.15  M	126.2   M	340.2   M			(126.2 340.2 By prior arng.)		200005
US75673	OPS	NAVY DAHLGREN OPS	E	120.15  M	126.2   M	340.2   M					200005
US75693	A/D	YOUNGSTOWN APP/DEP	RE	133.95  M	322.3   M					Opr 1100-0500Z++, OT ctc CLEVELAND CENTER 120.775 298.95.-	200205
US75693	ASOS	ASOS		121.425 M							200309
US75693	CLD	CLNC DEL		124.95  M							199805
US75693	UNIC	CTAF/UNICOM		123.0   M							200105
US75705	A/D	ATLANTA APP/DEP	RE	119.8   M	343.6   M						200604
US75705	AWOS	AWOS 3		119.75  M							200604
US75705	CLD	CLNC DEL		119.8   M							200604
US75705	UNIC	CTAF/UNICOM		123.075 M							200604
US75707	A/D	TWIN FALLS APP/DEP		126.7   M	353.75  M					Opr 1300-0400Z++, OT ctc SALT LAKE CITY CENTER 118.05 363.0.-	200306
US75707	ASOS	ASOS		135.025 M							199809
US75707	CTAF	CTAF		118.2   M							199805
US75707	GND	TWIN FALLS GND		121.7   M							200003
US75707	RDO	BOISE RDO		122.25  M							200014
US75707	TWR	TWIN FALLS TWR	U	118.2   M	317.5   M					Opr 1300-0400Z++.	200313
US75707	UNIC	UNICOM		122.95  M							199805
US75731	CTAF	CTAF		122.9   M							199805
US75742	A/D	ROCKFORD APP/DEP	E	126.0   M	327.0   M						200105
US75742	AWOS	AWOS 3		119.025 M							200005
US75742	CLD	CLNC DEL		121.85  M							200301
US75742	UNIC	CTAF/UNICOM		122.8   M							200105
US75749	RDO	BUFFALO RDO		122.65  M	122.2   M	111.2   M	122.1   M				200206
US75749	UNIC	CTAF/UNICOM		122.8   M							200105
US75765	AWOS	AWOS 3		111.4   M	118.325 M						200501
US75765	RDO	LANSING RDO		111.4   M	122.1   M						200501
US75765	UNIC	CTAF/UNICOM		122.8   M							200501
US75803	AWOS	AWOS 3		119.025 M							200005
US75803	CNTR	MINNEAPOLIS CNTR	RE	121.05  M	397.9   M						200206
US75803	RDO	RDO		122.2   M							200203
US75803	UNIC	CTAF/UNICOM		123.0   M							200203
US75842	A/D	FORT WORTH RDO		122.1   M	255.4   M						200313
US75842	AWOS	AWOS 3		119.025 M							200313
US75842	CTAF	CTAF		122.9   M							200313
US75849	CTAF	CTAF		122.9   M							199813
US75855	A/D	DAYTON APP/DEP	RE	118.85  M	269.275 M						200303
US75855	ATIS	ATIS		124.475 M	269.9   M						200203
US75855	GND	GND		121.8   M	335.8   M						200004
US75855	PMSV	PMSV METRO		344.6   M							200303
US75855	POST	445AW AFRC COMD POST		349.4   M							200002
US75855	PTD	PTD		122.85  M	372.2   M						200002
US75855	TWR	PATTERSON TWR	E	126.9   M	281.45  M						200203
US75867	AWOS	AWOS 3		132.525 M						1700-0200Z++, MON-FRI, EXCEPT HOL.	200405
US75867	CNTR	ANCHORAGE CNTR	E	127.0   M	290.2   M						200311
US75867	CTAF	CTAF		123.0   M	352.05  M						200311
US75867	FSS	FAIRBANKS RDO	V	122.2   M							200311
US75867	OPS	GALENA OPS		391.2   M	372.2   M				SEE REMARKS.		200311
US75867	PMSV	PMSV METRO		134.5   M	344.6   M						200311
US75885	A/D	ORLANDO APP/DEP	RE	134.95  M	281.425 M						200606
US75885	PMSV	PMSV METRO		344.6   M							200505
US75885	TWR	CAPE TWR	E	118.625 M	143.15  M	239.05  M					200509
US75897	A/D	LONGVIEW APP/DEP	RE	118.25  M	270.3   M					Opr 1200-0400Z++, OT ctc FORT WORTH CENTER 135.1 282.2.	200603
US75897	AWOS	AWOS 3		118.2   M							200406
US75897	CTAF	CTAF		122.9   M							200406
US75943	AWOS	AWOS 3		120.625 M							200409
US75943	CNTR	INDIANAPOLIS CNTR	RE	126.575 M	257.85  M						200202
US75943	RDO	ELKINS RDO		117.7   M	122.1   M						200014
US75943	UNIC	CTAF/UNICOM		122.8   M							200202
US75958	UNIC	CTAF/UNICOM		122.8   M							200105
US75992	A/D	NEW ORLEANS APP/DEP	RE	124.3   M	256.9   M						200105
US75992	AWOS	AWOS 3		134.575 M							200005
US75992	RDO	DE RIDDER RDO	E	122.5   M	112.0   M	122.1   M					200409
US75992	UNIC	CTAF/UNICOM		122.8   M							200105
US76010	CTAF	CTAF		122.9   M							199806
US76010	FSS	ALBUQUERQUE RDO									199807
US76049	A/D	LOUISVILLE APP/DEP	RE	123.675 M	132.075 M	327.0   M			(132.075 E)(123.675 W)		200413
US76049	AWOS	AWOS 3		119.175 M							200413
US76049	CLD	STANDIFORD CLNC DEL									200413
US76049	UNIC	CTAF/UNICOM		122.8   M							200413
US76051	CTAF	CTAF		122.9   M							200410
US76055	A/D	PHOENIX APP/DEP	R	123.7   M	363.0   M						200105
US76055	ATIS	ATIS		128.325 M						Opr H24.	200306
US76055	AWOS	AWOS 3		128.325 M							200005
US76055	FSS	PRESCOTT RDO									199805
US76055	GND	GND		124.4   M							200002
US76055	TWR	TWR		126.1   M	133.1   M				(126.1 Arrival N and W, Dep 04L-22R) (133.1 Arrival S and E, Dep 04R-22L)	Opr 1300-0400Z.	200105
US76055	UNIC	UNICOM		122.95  M							199805
US76097	AWOS	AWOS 3		135.55  M							200311
US76097	CNTR	ANCHORAGE CNTR		132.3   M	306.2   M						200311
US76097	UNIC	CTAF/UNICOM		123.0   M							200311
US76102	CNTR	HOUSTON CNTR	RE	120.4   M	371.9   M						200313
US76102	CTAF	CTAF		122.9   M							200313
US76153	CNTR	HOUSTON CNTR		126.625 M							200213
US76153	FSS	SAN ANGELO									200213
US76154	CNTR	MEMPHIS CNTR	RE	135.3   M	335.8   M						200608
US76154	CTAF	CTAF		122.9   M							200608
US76166	ASOS	ASOS		132.175 M							200104
US76166	CNTR	LOS ANGELES CNTR	E	132.5   M	284.7   M						200603
US76166	MISC	HAWK 86		46.7    M							200207
US76166	RDO	RIVERSIDE RDO	V	122.2   M	255.4   M						200014
US76166	UNIC	CTAF/UNICOM		123.0   M							200105
US76169	A/D	WATERLOO APP/DEP	R	118.9   M	251.15  M					Opr 1200-0400Z++, OT ctc CHICAGO CENTER.	200407
US76169	AWOS	AWOS 3		125.525 M							200005
US76169	RDO	FORT DODGE RDO		122.4   M							200014
US76169	UNIC	CTAF/UNICOM		122.8   M							200105
US76209	A/D	LEXINGTON APP/DEP	R	120.15  M	259.3   M						200105
US76209	AWOS	AWOS 3		120.675 M							200204
US76209	UNIC	CTAF/UNICOM		122.8   M							200105
US76210	A/D	FORT WORTH CNTR	RE	132.6   M	269.05  M						200404
US76210	AWOS	AWOS 3		118.075 M							200404
US76210	UNIC	CTAF/UNICOM		122.8   M							200307
US76259	CTAF	CTAF		122.9   M							199806
US76259	FSS	GRAND FORKS RDO									200004
US76295	A/D	SPRINGFIELD APP/DEP	R	121.1   M	290.5   M						200313
US76295	AWOS	AWOS 3		118.975 M							200307
US76295	RDO	COLUMBIA RDO		122.5   M	255.4   M						200014
US76295	UNIC	CTAF/UNICOM		122.8   M							200105
US76302	CTAF	CTAF		122.9   M							200401
US76442	A/D	POLK APP/DEP	RE	123.7   M	261.3   M						200105
US76442	AWOS	AWOS 3		118.275 M							200510
US76442	UNIC	CTAF/UNICOM		122.8   M							200105
US76444	AWOS	AWOS 3		119.925 M							200107
US76444	CNTR	MINNEAPOLIS CNTR		134.75  M	251.1   M						200510
US76444	RDO	PRINCETON RDO		122.55  M							200205
US76444	UNIC	CTAF/UNICOM		123.05  M							200205
US76450	ASOS	ASOS		135.075 M							200410
US76450	CNTR	FORT WORTH CNTR	RE	127.0   M	360.6   M						200604
US76450	RDO	FORT WORTH RDO		122.2   M							200604
US76450	UNIC	CTAF/UNICOM		122.725 M							200313
US76471	ASOS	ASOS		135.175 M							200014
US76471	CNTR	SALT LAKE CITY CNTR	E	132.4   M	338.3   M						200107
US76471	RDO	GREAT FALLS RDO	E	122.2   M	122.4   M	122.65  M	255.4   M				200412
US76471	UNIC	CTAF/UNICOM		123.0   M							200105
US76556	CNTR	DENVER CNTR		127.95  M	338.2   M						200107
US76556	FSS	HURON RDO									199806
US76556	UNIC	CTAF/UNICOM		122.8   M							200105
US76579	ATIS	ATIS		119.425 M							200608
US76579	AWOS	AWOS 3		119.425 M							200401
US76579	CTAF	CTAF		121.0   M							199904
US76579	GND	GND		118.0   M							200002
US76579	RDO	PRESCOTT RDO		122.6   M	122.2   M						200014
US76579	TWR	TWR		121.0   M						Opr 1300-0330Z Mon-Fri; 1400-0200Z Sat-Sun.	200208
US76579	UNIC	UNICOM		122.95  M							199805
US76610	AWOS	AWOS 3		135.55  M							200406
US76610	CNTR	ANCHORAGE CNTR		121.4   M							200406
US76610	CTAF	CTAF		122.9   M							200406
US76615	A/D	POTOMAC APP/DEP	RE	120.45  M	343.775 M						200301
US76615	AWOS	AWOS 3		124.85  M							200301
US76615	CLD	POTOMAC CLNC DEL		126.15  M							200301
US76615	CTAF	CTAF/UNICOM		122.7   M							200507
US76615	RDO	LEESBURG RDO	E	122.2   M	122.3   M	255.4   M					200014
US76715	A/D	CORPUS APP/DEP	RE	120.9   M	348.725 M						200606
US76715	CTAF	CTAF		122.9   M							200410
US76761	CTAF	CTAF		122.9   M							200206
US76766	A/D	HUNTINGTON APP/DEP	RE	119.75  M							200105
US76766	AWOS	AWOS 3		120.175 M							200005
US76766	UNIC	CTAF/UNICOM		123.05  M							200105
US76829	UNIC	CTAF/UNICOM		122.8   M							200105
US76847	CNTR	MINNEAPOLIS CNTR		134.0   M	288.3   M						200107
US76847	UNIC	CTAF/UNICOM		122.7   M							200105
US76869	CTAF	CTAF		122.9   M							199808
US76869	FSS	MC ALESTER RDO									199808
US76880	FSS	PRESCOTT RDO									199805
US76880	UNIC	UNICOM		122.8   M						Opr 1500-2400Z Mon-Fri.	200001
US76896	AWOS	AWOS 3		120.675 M							200606
US76896	CNTR	MEMPHIS CNTR	R	135.3   M	335.8   M						200606
US76896	UNIC	CTAF/UNICOM		122.8   M							200606
US76921	CNTR	MEMPHIS CNTR	R	127.1   M	269.4   M						200608
US76921	RDO	ANNISTON RDO		122.3   M							200608
US76921	UNIC	CTAF/UNICOM		122.8   M							200608
US76967	ACP	KS ANG OPS		301.6   M							200511
US76967	APP	WICHITA APP	RE	120.6   M	126.7   M	127.25  M	134.8   M	269.1   M			200104
US76967	ATIS	ATIS		124.65  M	269.9   M					Opr 1300-0600Z++.	200110
US76967	DEP	WICHITA DEP	RE	120.6   M	124.75  M	134.8   M	269.1   M	281.5   M			200104
US76967	GND	GND		118.0   M	275.8   M						200002
US76967	PMSV	PMSV METRO		375.2   M							199805
US76967	POST	COMD POST		311.0   M	321.0   M						199805
US76967	PTD	PTD		372.2   M							199908
US76967	RMP	BOEING GND		123.125 M	266.025 M	287.0   M					200407
US76967	SFA	SFA									200003
US76967	TWR	TWR	E	127.25  M	233.7   M	291.775 M					200506
US76968	A/D	NEW YORK APP/DEP	R	132.75  M	363.1   M						200105
US76968	UNIC	CTAF/UNICOM		122.8   M							200105
US76986	ASOS	ASOS		121.425 M							200305
US76986	CNTR	MINNEAPOLIS CNTR		127.75  M	257.7   M						200107
US76986	UNIC	CTAF/UNICOM		122.8   M							200105
US77021	A/D	APP/DEP	RE	123.85  M	256.9   M						200105
US77021	ATIS	ATIS		276.2   M							200110
US77021	GND	NAVY NEW ORLEANS GND		121.6   M	382.8   M						199905
US77021	MISC	USCG NEW ORLEANS AIR	U	381.8   M	5696    K	8984    K					200410
US77021	OPS	BASE OPS		379.15  M							200305
US77021	PMSV	PMSV METRO		265.8   M						Opr 1200-2400Z++	200001
US77021	TWR	NAVY NEW ORLEANS TWR	E	123.8   M	340.2   M	360.2   M					200110
US77036	A/D	APP/DEP	RE	118.45  M	123.7   M	251.7   M	301.2   M		(123.7 251.7 3000' and blw.) (118.45 301.2 Abv 3000'.)		200406
US77036	ATIS	ATIS		278.0   M							199904
US77036	GCCD	GND/CLNC DEL		128.15  M	336.4   M						200211
US77036	OPS	BASE OPS		281.8   M							199805
US77036	PMSV	PMSV METRO		264.5   M							199908
US77036	SFA	SFA									200005
US77036	TWR	TWR	E	119.05  M	340.2   M	360.2   M					199905
US77085	A/D	FLINT APP/DEP	RE	118.8   M	128.55  M	257.9   M			128.55 (N/W of act rwy) 118.8 (E/S of act rwy)	Opr 1045-0430Z++, OT ctc CLEVELAND CENTER 127.7 290.425. -	200409
US77085	RDO	LANSING RDO		122.3   M							200409
US77085	UNIC	CTAF/UNICOM		123.0   M							200409
US77095	CNTR	CHICAGO CNTR	RE	123.85  M	343.95  M						200111
US77095	UNIC	CTAF/UNICOM		122.8   M							200105
US77110	A/D	TAMPA APP/DEP	E	120.65  M	290.3   M						200105
US77110	UNIC	CTAF/UNICOM		122.8   M							200105
US77145	ASOS	ASOS									199808
US77145	ATIS	ATIS		120.2   M							199808
US77145	CNTR	FORT WORTH CNTR	R	123.925 M	269.475 M						200506
US77145	CTAF	CTAF		125.7   M							199808
US77145	GND	GND		119.225 M							200003
US77145	RDO	JONESBORO RDO		122.45  M							200014
US77145	TWR	TWR	E	125.7   M	235.625 M					Opr 1200-0400Z++.	200001
US77202	AWOS	AWOS		118.225 M							200410
US77202	UNIC	CTAF/UNICOM		122.8   M							200105
US77235	CNTR	BOSTON CNTR		134.7   M	381.4   M						200107
US77235	RDO	BANGOR RDO		122.4   M							200014
US77235	UNIC	CTAF/UNICOM		122.7   M							200105
US77270	APP	DEL RIO APP	RE	119.6   M	259.1   M						200310
US77270	AWOS	AWOS 3		118.175 M							200405
US77270	CTAF	CTAF		122.9   M							200310
US77270	DEP	DEL RIO DEP	RE	119.6   M	296.7   M						200310
US77275	A/D	BURLINGTON APP/DEP	RE	121.1   M	278.8   M					Opr 1030-0500Z++, OT ctc BOSTON CENTER 120.35 380.3.	200510
US77275	UNIC	CTAF/UNICOM		122.7   M							200313
US77279	A/D	YOUNGSTOWN APP/DEP	R	133.95  M	322.3   M					Opr 1100-0500Z++, OT ctc CLEVELAND CENTER 132.4 323.2.-	200206
US77279	CTAF	CTAF		122.9   M							199807
US77290	A/D	POTOMAC APP/DEP	RE	126.75  M	307.9   M						200305
US77290	ATIS	ATIS		108.4   M							199810
US77290	GND	GND		121.9   M							200002
US77290	TWR	TWR		126.15  M	229.6   M	241.0   M				1600-0700Z++ Mon-Fri exc hol. OT PPR.	200602
US77408	A/D	DES MOINES APP/DEP		135.2   M	360.7   M						200105
US77408	FSS	FORT DODGE RDO									199806
US77408	UNIC	CTAF/UNICOM		122.8   M							200105
US77432	CTAF	CTAF		264.2   M							200506
US77451	A/D	LITTLE ROCK APP/DEP	R	119.5   M	306.2   M						200206
US77451	CLD	LITTLE ROCK CLNC DEL		121.6   M							199912
US77451	UNIC	CTAF/UNICOM		122.8   M							200105
US77455	CTAF	CTAF		122.8   M							199806
US77455	FSS	HURON RDO									199806
US77495	A/D	MILWAUKEE APP/DEP	RE	120.15  M	317.725 M				(120.15 S)		200303
US77495	ASOS	ASOS		127.175 M							200303
US77495	ATIS	ATIS		127.175 M						Opr H24.	200303
US77495	CLD	CLNC DEL		118.6   M						Opr 0300-1300Z++.	200108
US77495	CTAF	CTAF		118.6   M							199907
US77495	GND	GND		121.875 M							200002
US77495	RDO	GREEN BAY RDO		109.2   M	123.6   M						200108
US77495	TWR	TWR		118.6   M	353.6   M						200001
US77495	UNIC	UNICOM		122.95  M							199907
US77502	ASOS	ASOS		135.175 M							199807
US77502	RDO	BANGOR RDO/CLNC DEL		122.35  M							200502
US77502	UNIC	CTAF/UNICOM		122.7   M							200105
US77548	A/D	HOUSTON CNTR	RE	132.35  M	317.5   M						200501
US77548	CTAF	CTAF		122.9   M							200312
US77561	ASOS	ASOS		119.275 M							200011
US77561	CNTR	ALBUQUERQUE CNTR		126.85  M	285.6   M						200507
US77561	RDO	ALBUQUERQUE RDO		122.35  M							200507
US77561	UNIC	CTAF/UNICOM		122.95  M							200507
US77598	A/D	POTOMAC APP DEP	RE	119.85  M	322.3   M						200302
US77598	UNIC	CTAF/UNICOM		122.7   M							200202
US77676	A/D	HUNTSVILLE APP/DEP	R	118.05  M	239.0   M					Opr 1200-0600Z++, OT ctc MEMPHIS CENTER 120.8 307.0.-	200511
US77676	UNIC	CTAF/UNICOM		122.8   M							200511
US77679	A/D	APP/DEP		119.1   M	363.2   M	118.6   M	290.5   M	126.4   M	SEE REMARKS.		200105
US77679	ASOS	ASOS									199913
US77679	ATIS	ATIS		118.4   M							199913
US77679	AWOS	TWEB		114.3   M	338.0   M						200004
US77679	CLD	CLNC DEL		119.4   M	323.1   M	128.65  M					199913
US77679	FSS	KENAI RDO		122.2   M	255.4   M	122.55  M					200206
US77679	GND	GND		121.9   M	338.25  M						200410
US77679	MISC	SAN FRANCISCO ARINC		11330   K	10048   K	13273   K	8951    K	6655    K			199913
US77679	POST	CAMPER		140.15  M	311.0   M	4897.5  K					200501
US77679	RFSS	KENAI RDO	V	122.55  M	122.3   M						199913
US77679	TWR	TWR	E	118.3   M	257.8   M				118.3 IS PRIMARY MILITARY TOWER CONTROL.		199913
US77679	UNIC	UNICOM		122.95  M							199913
US77692	ASOS	ASOS		125.925 M							200101
US77692	CNTR	MINNEAPOLIS CNTR	RE	124.4   M	317.7   M						200207
US77692	RDO	GREEN BAY RDO		122.4   M							200207
US77692	UNIC	CTAF/UNICOM		122.7   M							200105
US77766	ASOS	ASOS		118.525 M							200013
US77766	CNTR	ALBUQUERQUE CNTR	R	132.8   M	346.35  M						200504
US77766	RDO	ALBUQUERQUE RDO		122.6   M							200014
US77766	UNIC	CTAF/UNICOM		122.8   M							200105
US77784	CNTR	MINNEAPOLIS CNTR	R	119.4   M	278.8   M						200107
US77784	CTAF	CTAF		122.9   M							199806
US77784	FSS	COLUMBUS RDO									199806
US77785	ASOS	ASOS		119.275 M							200401
US77785	CNTR	FORT WORTH CNTR	E	132.85  M	397.9   M						200404
US77785	UNIC	CTAF/UNICOM		122.8   M							200401
US77805	AWOS	AWOS 3		120.025 M							200509
US77805	CNTR	CHICAGO CNTR	R	123.75  M							200107
US77805	FSS	KANKAKEE RDO									199806
US77805	UNIC	CTAF/UNICOM		123.0   M							200105
US77820	A/D	GRAY APP/DEP	RE	120.075 M	323.15  M						200308
US77820	ATIS	ATIS		111.8   M						Opr 1200-0300Z++.	200308
US77820	CLD	CLNC DEL		121.8   M	251.1   M						200308
US77820	GND	GRAY GND		126.2   M	279.5   M						200308
US77820	INFO	RANGE CTL		30.45   M	38.3    M						200308
US77820	MISC	FT HOOD FLT FLW		38.75   M	143.1   M	357.9   M					200312
US77820	PMSV	PMSV GRAY METRO		41.2    M	306.5   M						200113
US77820	PTD	PTD		38.7    M	125.05  M	305.15  M					200113
US77820	TWR	TWR	E	120.75  M	285.5   M						200507
US77842	FSS	CEDAR CITY RDO									199807
US77845	A/D	DETROIT APP/DEP	RE	127.5   M	363.2   M						200409
US77845	RDO	LANSING RDO									200409
US77845	UNIC	CTAF/UNICOM		122.7   M							200409
US77873	ASOS	ASOS		124.175 M							200508
US77873	CNTR	DENVER CNTR		135.6   M	385.6   M						200508
US77873	CTAF	CTAF		118.5   M							200508
US77873	GND	GND		121.7   M							200508
US77873	RDO	CASPER RDO		122.3   M							200510
US77873	TWR	TWR		118.5   M							200508
US77873	UNIC	UNICOM		122.95  M							200508
US77902	CNTR	INDIANAPOLIS CNTR		126.4   M						Opr 0500-1200Z++.	200107
US77902	UNIC	CTAF/UNICOM		122.8   M							200105
US77907	A/D	SYRACUSE APP/DEP	RE	134.275 M	279.6   M						200105
US77907	ASOS	ASOS		119.275 M							199903
US77907	UNIC	CTAF/UNICOM		123.0   M							200105
US77923	ASOS	ASOS		125.525 M							200504
US77923	CNTR	MEMPHIS CNTR		135.875 M	269.35  M						200504
US77923	CTAF	CTAF		119.0   M							200504
US77923	GND	GND		121.8   M	256.9   M						200504
US77923	TWR	GREENVILLE TWR	E	119.0   M	256.9   M					Opr 1300-0100Z++.	200504
US77923	UNIC	UNICOM		122.95  M							200504
US77947	CNTR	ALBUQUERQUE CNTR	R	124.325 M	288.25  M						200504
US77947	CTAF	CTAF		122.9   M							199806
US77947	RDO	ALBUQUERQUE RDO	E	122.05  M	255.4   M						200509
US77977	A/D	NEW YORK APP/DEP	RE	124.075 M	135.1   M	343.65  M					200306
US77977	AWOS	AWOS 3		132.975 M							200005
US77977	CLD	NEW YORK CLNC DEL		135.1   M							199905
US77977	CTAF	CTAF		118.475 M							200502
US77977	GND	GND		121.65  M							200208
US77977	TWR	OXFORD TWR		118.475 M						Opr 1100-0200Z++.-	200312
US77977	UNIC	UNICOM		122.7   M							200502
US78025	A/D	APP/DEP	RE	133.4   M	285.6   M						200105
US78025	ASOS	ASOS		119.675 M							199812
US78025	CLD	CLNC DEL		124.4   M							199812
US78025	OPS	MIL OPS		122.8   M	32.9    M						199805
US78025	RDO	ANDERSON RDO		114.7   M	122.1   M						200014
US78025	UNIC	CTAF/UNICOM		122.8   M							200105
US78029	A/D	ATLANTA APP/DEP		119.6   M	124.2   M	279.6   M	388.2   M		(119.6 388.2 7000' and abv) (124.2 279.6 blw 7000')	Opr 1115-0500Z++, OT ctc ATLANTA CENTER 134.5 360.75.-	200512
US78029	AWOS	AWOS 3		133.975 M							200512
US78029	FSS	MACON RDO		121.725 M							200512
US78029	UNIC	CTAF/UNICOM		122.8   M							200512
US78035	A/D	GRISSOM APP/DEP	RE	121.05  M	379.3   M					Opr 1200-0400Z++, OT ctc CHICAGO CENTER 121.05 379.3.-	200605
US78035	UNIC	CTAF/UNICOM		122.8   M							200105
US78068	AWOS	AWOS 3		118.425 M							200014
US78068	CNTR	MEMPHIS CNTR	R	126.1   M	269.0   M						200110
US78068	UNIC	CTAF/UNICOM		122.8   M							200105
US78074	ASOS	ASOS		127.75  M							199909
US78074	ATIS	ATIS		127.75  M							200110
US78074	CNTR	CHICAGO CNTR	RE	123.85  M	343.95  M						200111
US78074	CTAF	CTAF		119.6   M							199813
US78074	GND	GND		121.9   M	393.0   M						200403
US78074	RDO	TERRE HAUTE RDO		122.2   M	122.35  M						200101
US78074	TWR	LAFAYETTE TWR	U	119.6   M	393.0   M					Opr 1200-0200Z++.	200605
US78074	UNIC	UNICOM		122.95  M							199905
US78089	ASOS	ASOS		135.175 M							200013
US78089	CNTR	SEATTLE CNTR	E	119.65  M	257.6   M						200204
US78089	RDO	SEATTLE RDO		122.65  M							200014
US78089	UNIC	CTAF/UNICOM		123.0   M							200105
US78096	AWOS	AWOS 3		326.0   M							200005
US78096	CNTR	MINNEAPOLIS CNTR		126.1   M							200107
US78096	CTAF	CTAF		122.9   M							199906
US78096	FSS	PRINCETON RDO		122.25  M							199907
US78096	UNIC	UNICOM		122.8   M							200609
US78118	AWOS	AWOS 3		108.2   M							200204
US78118	RDO	GREEN BAY RDO		122.4   M							200204
US78118	UNIC	CTAF/UNICOM		122.8   M							200105
US78143	A/D	FAYETTEVILLE APP/DEP		127.8   M							200105
