ARPT_IDENT	COMM_TYPE	RMK_SEQ	REMARK	CYCLE_DATE
US83617	A/D	1	(126.3 353.9 Apch Rwy 16 220 -035 ; Dep Rwy 34 256 -035 .) (119.2 279.55 Dep Rwy16 036 -219 ; Apch Rwy 34 036 -255 .)	200504
US83617	ASOS	1	C775-324-6659.	199905
US83617	ATIS	1	C775-348-1550.	199905
US83617	POST	1	Call CAPROCK.	199913
US83630	AWOS	1	C715-594-3763.	199907
US83630	CNTR	1	(APP/DEP svc)	200507
US83630	RDO	1	(RCO)	200402
US83672	AWOS	1	C215-538-7610.	200213
US83672	CLD	1	(PHILADELPHIA APP DEP)	200005
US83694	ASOS	1	C907-225-2847.	200603
US83694	ATIS	1	C907-225-2847. 134.45 (1500-0300Z++ Ketchikan FSS)	200404
US83694	CNTR	1	(APP/DEP svc)	200311
US83785	AWOS	1	C435-657-0892.	200313
US83785	CNTR	1	(APP/DEP svc)	200313
US84032	AWOS	1	C319-524-7884.	199909
US84032	CNTR	1	(APP/DEP svc)	200403
US84042	ASOS	1	C605-845-2056.	199803
US84042	RDO	1	(RCO)	199907
US84063	A/D	1	Opr 1100-0400Z++ 15 May-30 Sep; 1100-0300Z++ 1 Oct-14 May; OT ctc BOSTON CENTER 128.75 290.3.	200005
US84063	ASOS	1	C508-696-6988.	199909
US84063	RDO	1	(RCO)	200005
US84106	AWOS	1	C601-446-8022.	200508
US84106	CNTR	1	(APP/DEP svc)	200508
US84106	RDO	1	(RCO)	200602
US84129	ASOS	1	C734-485-9056.	200411
US84129	ATIS	1	C734-482-6590.	200411
US84144	ASOS	1	C219-531-1770.	200111
US84144	RDO	1	(RCO)	200602
US84202	A/D	1	(TRSA)	200003
US84202	ASOS	1	C607-796-0065.	200004
US84202	RDO	1	(RCO)	200107
US84214	RDO	1	(QUINCY RCO)	199907
US84224	ASOS	1	C402-644-4480.	200001
US84224	RDO	1	(RCO)	200602
US84268	AWOS	1	C319-472-3100	200204
US84297	CNTR	1	(APP/DEP svc)	200412
US84378	CNTR	1	(APP/DEP svc)	200107
US84388	AWOS	1	C618-548-0469.	199909
US84388	CNTR	1	(APP/DEP svc)	200405
US84406	AWOS	1	C970-641-3240.	199907
US84406	CNTR	1	(APP/DEP svc)	200510
US84433	AWOS	1	C435-684-2405.	200408
US84433	FSS	1	(HALLS CROSSING RCO)	199908
US84554	AWOS	1	C320-589-1303.	199908
US84554	CNTR	1	(APP/DEP svc)	200506
US84554	RDO	1	(RCO)	200005
US84594	AWOS	1	C231-237-9703.	200102
US84594	CNTR	1	(APP/DEP svc)	200107
US84594	RDO	1	(121.725 GCO. O/S indef.)	200505
US84645	AWOS	1	Vis unrel.	200013
US84698	ATIS	1	DSN 275-2847 or C805-605-2847.	200406
US84698	TWR	1	Svc not provided to Lompoc.	199806
US84736	ASOS	1	C205-591-6172.	200604
US84736	CLD	1	Ctc for taxi clnc.	200604
US84736	POST	1	Call DIXIE CON. (HAVE QUICK timing avbl)	200604
US84736	RDO	1	(RCO)	200604
US84755	AWOS	1	C804-271-8426.	200210
US84755	RDO	1	(RCO)	200602
US84776	AWOS	1	C724-379-5815.	200307
US84776	RDO	1	(RCO)	200602
US84834	RDO	1	(ROBBINSVILLE RDO)	200006
US84865	CNTR	1	(APP/DEP svc)	200107
US84898	AWOS	1	C906-495-7134.	200111
US84898	CNTR	1	(APP/DEP svc)	200411
US84898	RDO	1	(RCO)	200602
US84909	ASOS	1	C631-752-8129.	199913
US84961	AWOS	1	C513-422-3505.	200003
US84975	DEP	1	All rwy climb to 700' before turn. Noise sensitive area N of Rwy 32.Avoid ranch and corrals off Rwy 32.	199810
US84995	ASOS	1	C910-844-5338.	200005
US84995	RDO	1	(135.075 GCO.)	200402
US85050	ASOS	1	C907-392-3720.	200404
US85050	CNTR	1	(APP DEP CON svc)	200404
US85077	RDO	1	(HANGTOWN RCO)	200205
US85080	CLD	1	(135.075 GCO.)	200305
US85093	A/D	1	(APP/DEP svc)	200313
US85127	A/D	1	(APP/DEP svc)	200107
US85127	AWOS	1	C785-874-4277.	200609
US85136	MISC	1	(Call BULLSEYE SOF)	199913
US85136	PMSV	1	PMSV unrel; 085 -155  byd 35 NM at or blw FL 200, 315 -005  byd 40 NM at or blw FL 200, 230 -290  byd 55 NM at or blw FL 200. Wx DSN 682-4744. Remote briefing svc avbl 25 OWS Davis Monthan AFB DSN 228-6598/6599, C520-228-6598/6599.	200505
US85136	POST	1	(Raymond 22) 381.3 (have quick timing avbl) 320.0	199913
US85136	PTD	1	Unrel 085 -155  byd 35 NM at FL 200, 315 -005  byd 40 NM at FL 200, 230 -290  byd 55 NM at FL 200.	200111
US85255	AWOS	1	C719-784-2014.	200209
US85385	AWOS	1	C541-575-1122.	200005
US85385	CNTR	1	(APP/DEP svc)	200107
US85497	ASOS	1	C360-457-1070.	199813
US85497	RDO	1	(RCO)	200602
US85530	PMSV	1	Wx station opr H24. Dur evac of WT, ctc 25 OWS at DSN 228-6598 C520-228-6598.	200605
US85530	PTD	1	Rcpt extremely ltd due to hi sur terrain.	200005
US85530	RDO	1	(RCO)	200602
US85571	AWOS	1	C309-343-3711.	200002
US85571	RDO	1	(RCO)	199908
US85580	AWOS	1	C218-681-1918.	199906
US85580	CNTR	1	(APP/DEP svc)	200507
US85580	RDO	1	(RCO)	199907
US85738	A/D	1	(121.725 GCO)	200513
US85746	CNTR	1	(APP/DEP svc)	200107
US85837	ASOS	1	C501-268-4280.  Ceil,temp, and dewpoint unrel.	200604
US85837	CLD	1	C501-918-4608.	200206
US85874	RDO	1	(CROWNPOINT RCO)	200309
US85876	AWOS	1	C269-659-8715.	200503
US85883	ASOS	1	C509-276-2303.	199901
US85899	AWOS	1	C319-385-4926.	200204
US85899	CNTR	1	(APP/DEP svc)	200107
US85947	AWOS	1	C989-672-4182.	200502
US85949	A/D	1	Opr 1300-0200Z++ wkd (1 May-31 Oct) 1300-0100Z++ wkd (1Nov-30 Apr) 2000-0000Z++ Sun, clsd Sat and hol; OT ctc KANSAS CITY CENTER 127.8 319.1. -	200610
US85971	CNTR	1	(APP/DEP svc)	200107
US85976	ASOS	1	C209-572-0914.	199808
US85976	RDO	1	(RCO)	200602
US86020	ASOS	1	C916-649-3996.	199806
US86020	ATIS	1	C916-874-0679.	199806
US86033	ASOS	1	C480-483-3049.	200305
US86033	ATIS	1	C480-998-5144.	200211
US86033	RDO	1	(RCO)	200602
US86059	AWOS	1	C863-983-7020.	200510
US86094	AWOS	1	C989-463-3433.	200305
US86171	AWOS	1	C360-757-7767.	200003
US86183	AWOS	1	C620-544-4000	200206
US86183	CNTR	1	(APP/DEP svc)	200107
US86204	RDO	1	(KEELER RCO)	200204
US86220	AWOS	1	C423-587-5886.	199906
US86271	RDO	1	(121.725 GCO.)	200207
US86288	ASOS	1	C847-782-0876.	200003
US86288	RDO	1	(RCO)	200106
US86298	APP	1	Class C Airspace	200001
US86298	ASOS	1	C719-637-9696.	200003
US86298	ATIS	1	C719-596-7040.	199905
US86298	OPS	1	(HIGH COUNTRY CON)	199905
US86298	PMSV	1	Pikes Peak W of Peterson AFB ltd rcpt to 100 NM fr W to NW blw 20,000' when METRO is using back-up ant. Full svc avbl dur wx stn opr hr otherwise not avbl. If unable to ctc METRO, ctc Peterson PTD on 372.2. -	200606
US86298	RDO	1	(RCO)	200602
US86333	CNTR	1	(APP/DEP svc)	200509
US86341	ASOS	1	C816-471-2549.	199805
US86341	ATIS	1	C816-329-2850.	200302
US86341	RDO	1	(RCO)	200602
US86435	A/D	1	Class C Airspace	200002
US86435	CLD	1	124.7 Used for pre-taxi.	200010
US86458	ASOS	1	C316-221-9121.	200206
US86458	CNTR	1	(APP/DEP svc)	200107
US86458	RDO	1	(RCO)	200206
US86477	A/D	1	Class C Airspace	200001
US86477	ASOS	1	C864-879-0614.	199909
US86552	RDO	1	(RCO)	200602
US86599	RDO	1	(RCO)	199908
US86621	AWOS	1	C315-568-5362.	200608
US86646	ASOS	1	C502-367-1492.	200112
US86692	AWOS	1	C309-837-4022.	200206
US86692	CNTR	1	(APP/DEP svc)	200107
US86692	RDO	1	(RCO)	199910
US86706	ASOS	1	C425-355-6192.	199906
US86706	ATIS	1	C425-355-9797.	199911
US86706	CNTR	1	(APP/DEP svc)	200107
US86706	RDO	1	(RCO)	200602
US86706	TWR	1	(120.2 Arr E of cntrline or dep Rwy 16L-34R.) (132.95 Arr W of cntrline or dep Rwy 16R-34L.)	200206
US86711	PMSV	1	Full svc avbl fr Wx dur opr hr. Remote briefing svc avbl fr 25 OWS, Davis Monthan AFB, DSN 228-6598,C520-228-6598.	200503
US86711	POST	1	(HAVE QUICK timing avbl 311.0) (RAYMOND 27)	199805
US86711	RDO	1	(RCO)	199907
US86735	AWOS	1	C765-827-6649.	200007
US86735	RDO	1	(GCO 121.725.)	200111
US86857	AWOS	1	c218-587-3420.	199706
US86857	CNTR	1	(APP-DEP svc)	200107
US86928	ASOS	1	C435-867-0278.	199904
US86928	CTAF	1	Lcl arpt advsy avbl.	200609
US86928	FSS	1	FSS on fld.	200609
US86981	CNTR	1	(APP/DEP svc)	200411
US86998	ASOS	1	C770-457-1691.	200509
US86998	RDO	1	(RCO)	200602
US87044	AWOS	1	C320-843-3242.	199805
US87044	CNTR	1	(APP/DEP svc)	200506
US87048	AWOS	1	C303-541-9540.	200410
US87064	APP	1	Opr 1330-0600Z++ Mon-Thu, 1330-0430Z++ Fri, 1400-2300Z++ Sat-Sun, clsd hol, OT ctc KANSAS CITY CENTER 135.575 323.15.	200603
US87064	DEP	1	Opr 1330-0600Z++ Mon-Thu, 1330-0430Z++ Fri, 1400-2300Z++ Sat-Sun, clsd hol, OT ctc KANSAS CITY CENTER 135.575 323.15.	200603
US87064	RDO	1	(RCO)	199907
US87137	ASOS	1	C406-728-3743.	200409
US87137	RDO	1	(RCO)	200602
US87158	RDO	1	(KAYENTA RCO)	199907
US87240	AWOS	1	C435-896-1775.	200304
US87240	CNTR	1	(APP/DEP svc)	200206
US87240	RCO	1	(RCO)	200206
US87244	UNIC	1	UNICOM Unmto.	199911
US87274	CLD	1	(135.075 GCO)	200301
US87444	CNTR	1	(APP/DEP svc)	200107
US87501	RDO	1	(CROWNPOINT RCO)	200309
US87533	RDO	1	(FLINT RCO)	200202
US87621	CNTR	1	(APP/DEP svc)	200512
US87656	AWOS	1	C805-735-3075.	199805
US87760	ASOS	1	(C208-354-6661)	200601
US87760	CNTR	1	(APP/DEP svc)	200107
US87762	AWOS	1	C970-724-9659.	200313
US87762	CNTR	1	(APP/DEP svc)	200107
US87762	RCO	1	(KREMMLING RCO)	199907
US87779	AWOS	1	C336-573-3677.	200602
US87790	CNTR	1	(APP/DEP svc)	200107
US87972	ASOS	1	C870-642-7829.	200109
US87972	CNTR	1	(APP/DEP svc)	200506
US87978	AWOS	1	C601-584-6701.	200605
US87978	CNTR	1	(APP/DEP svc)	200605
US88061	ASOS	1	C508-824-5005.	199909
US88161	APP	1	(123.95 348.3 176 -240 ) (125.35 325.8 241 -060 )(127.8 359.0 061 -175  and HFDArea)	200404
US88161	ASOS	1	C860-627-9732.	199909
US88161	ATIS	1	C860-386-3570.	200001
US88161	DEP	1	(123.95 176 -240 )(125.35 325.8 241 -060 )(127.8 359.0 061 -175  and HFD Area)	200404
US88161	MISC	1	(FURY OPS)	200005
US88161	OPS	1	(SHARK OPS)	200103
US88161	RDO	1	(RCO)	200602
US88186	A/D	1	(APP/DEP svc)	200107
US88186	AWOS	1	C816-380-5936	200307
US88195	CNTR	1	(APP/DEP svc)	200107
US88206	ASOS	1	C641-357-8490.	200010
US88206	CNTR	1	(APP/DEP svc)	200404
US88206	OPS	1	C641-421-3696.	200513
US88206	RDO	1	(RCO)	200105
US88281	CNTR	1	(APP/DEP svc)	200410
US88326	AWOS	1	C812-246-1278.	200112
US88401	AWOS	1	C937-644-2967. Unuse byd 6 NM.	200111
US88506	CNTR	1	(APP/DEP svc)	200107
US88506	UNIC	1	UNICOM unmto.	200005
US88523	AWOS	1	C802-868-9941.	200404
US88523	CLD	1	(121.725 GCO.)	200106
US88523	RDO	1	(RCO)	200602
US88625	ASOS	1	C603-837-2769.	200111
US88625	CNTR	1	(APP/DEP svc)	200107
US88625	RDO	1	(RCO)	200602
US88631	AWOS	1	C410-682-8848.	200413
US88631	POST	1	(RAVEN OPS)	200413
US88781	AWOS	1	C830-895-2204.	200311
US88781	CLD	1	(RCO)	200313
US88781	CNTR	1	(APP/DEP svc)	200313
US88882	A/D	1	322.5 363.025 380.225 (124.0 132.45 363.025 322.5 S)(121.2 118.85 255.6 380.225 N)(TRSA 25 NM out)	200604
US88882	ASOS	1	C334-288-0445.	200604
US88882	OPS	1	(Call BAMA OPS.)	200604
US88912	ASOS	1	C307-362-2541.	200107
US88912	RDO	1	(RCO)	200005
US88939	ASOS	1	C956-664-8212.	200212
US88939	RDO	1	(RCO)	200312
US88945	CNTR	1	(APP/DEP svc)	200113
US89080	ASOS	1	DSN 564-9173, C757-444-9173.	200005
US89082	UNIC	1	No arpt advsy svc.	200509
US89133	PMSV	1	Full svc 1100-0400Z++ DSN 589-2879, OT ctc 15th OWS DSN 576-9702.	200610
US89133	POST	1	(CASINO ROYALE)	200005
US89147	AWOS	1	C402-395-2052.	200410
US89147	CNTR	1	(APP/DEP svc)	200107
US89157	ASOS	1	C308-762-1221.	200001
US89157	CNTR	1	(APP/DEP svc)	200413
US89157	RDO	1	(RCO)	200001
US89214	AWOS	1	C910-324-5233.	199909
US89335	AWOS	1	C765-452-3014.	200111
US89335	RDO	1	(RCO)	200101
US89360	ASOS	1	C806-747-7217.	200513
US89360	RDO	1	(RCO)	200109
US89452	CNTR	1	(APP/DEP svc)	200107
US89488	AWOS	1	C931-454-2052.	200006
US89488	CNTR	1	(APP/DEP svc)	200404
US89516	AWOS	1	C970-524-7386.	200001
US89516	CNTR	1	(APP/DEP svc)	200505
US89516	GCCD	1	(When twr clsd, CLNC DEL svc by DENVER CENTER 124.75)	200505
US89516	RDO	1	(RCO)	200005
US89516	TWR	1	VFR opr only.	200413
US89532	APP	1	126.2 128.45 284.0 393.1 109.7T 110.1T (119.0 393.1 360 -179 )(128.45 284.0 180 -359 ) Class B Airspace	200105
US89532	ASOS	1	C773-462-0118.	200001
US89532	DEP	1	337.4 (125.0 337.4 340 -159 ) (125.4 307.2 220 -339 ) (127.4 269.5 160 -219 )	200105
US89615	AWOS	1	C904-824-7084.	200609
US89615	RDO	1	(RCO)	200609
US89754	AWOS	1	C320-269-5830.	200005
US89754	CNTR	1	(APP/DEP svc)	200506
US89754	RDO	1	(RCO)	200005
US89759	A/D	1	(Call SALT LAKE CITY APP-DEP)	200204
US89759	AWOS	1	C435-723-3852.	199904
US89759	CLD	1	(Call SALT LAKE CITY APP-DEP)	200204
US89901	AWOS	1	C561-391-2696.	200507
US89901	CLD	1	(127.35 when twr clsd)	200507
US89907	AWOS	1	C724-626-8745.	199909
US89907	CNTR	1	(APP/DEP svc)	200107
US89912	AWOS	1	C276-686-6420.	200513
US89912	CNTR	1	(APP/DEP svc)	200513
US89990	A/D	1	(121.725 GCO. Also avbl thru FSS.)	200503
US89990	ASOS	1	C715-246-3202.	200014
US90054	AWOS	1	C217-465-4304 O S UFN.	200104
US90063	ASOS	1	C509-754-3761.	200111
US90063	RDO	1	(RCO)	199907
US90063	UNIC	1	UNICOM mnt intmt.	200205
US90085	A/D	1	336.4 385.5 (124.2 336.4 001 -080 ) (120.45 288.325 081 -170 )(124.6 263.075 266.8 171 -360  )	200605
US90085	ASOS	1	C405-495-7192.	200002
US90085	ATIS	1	C405-495-4063.	200002
US90085	RDO	1	(RCO)	200005
US90127	AWOS	1	C845-583-5056.	200306
US90129	ASOS	1	C907-474-8036.	200311
US90129	ATIS	1	C907-456-1244.	200311
US90129	AWOS	1	For TWEB call C907-452-8932.	200311
US90129	FSS	1	C1-866-248-6516.	200311
US90129	MISC	1	SUAS Svc Info-C1-800-758-8723.	200311
US90129	UNIC	1	Mnt by FBO.	200311
US90170	AWOS	1	C270-886-6311.	200303
US90184	APP	1	Opr 1400-0600Z++ Mon-Fri; clsd Sat, Sun and hol, OT ctc ALBUQUERQUE CENTER 126.85 285.6.	200504
US90184	DEP	1	Opr 1400-0600Z++ Mon-Fri; clsd Sat, Sun and hol, OT ctc ALBUQUERQUE CENTER 126.85 285.6.	200504
US90184	PMSV	1	(Wx DSN 681-2749. Altn PMSV is Dyess AFB. Remote briefing svc avbl 25 OWS Davis-Monthan AFB DSN 228-6598/99 C520-228-6598/99.)	200411
US90184	POST	1	HAVE QUICK timing avbl.	200010
US90227	A/D	1	APP/DEP hrs 1800-0800Z Mon-Fri, clsd Sat, Sun and hol. OT ctc Honolulu Center 124.1/317.5.	200610
US90234	AWOS	1	C405-258-6724	200101
US90234	CNTR	1	(APP/DEP svc)	200107
US90312	AWOS	1	C863-655-6424.	200609
US90312	CNTR	1	(APP/DEP svc)	200609
US90312	RDO	1	(RCO)	200609
US90327	ASOS	1	Opr 1200Z++ Mon-0400Z++ Sat; 1200-0400Z ++ Sat and Sun. C216-241-6904.	200512
US90365	CNTR	1	(APP/DEP svc)	200402
US90372	ASOS	1	C217-885-3319.	200011
US90372	CNTR	1	(APP/DEP svc)	200405
US90372	RDO	1	(RCO)	199907
US90480	AWOS	1	C301-373-6514	200509
US90480	RDO	1	(PATUXENT RCO)	200002
US90522	ASOS	1	C281-251-7853.	200303
US90551	RDO	1	(OSGOOD RCO)	200309
US90601	AWOS	1	C254-690-3131.	200311
US90615	A/D	1	Opr 1515-0645Z++ Mon-Fri; 1800-0200Z++ Sat; 2000-0200Z++ Sun; clsd hol. OT ctc OAKLAND CENTER 128.8 285.5.	200402
US90615	RDO	1	(RCO)	200602
US90646	AWOS	1	C765-653-1789.	200307
US90693	AWOS	1	C207-667-7364.	200506
US90712	CNTR	1	(APP/DEP svc)	200107
US90787	A/D	1	Opr 1300-0100Z++ Mon-Fri; 1600-2300Z++ Sun; clsd hol, OT ctc MEMPHIS CENTER 127.1 269.4.	200507
US90819	ASOS	1	C772-489-4281.	200513
US90819	CNTR	1	(APP/DEP svc)	200513
US90819	RDO	1	(RCO)	200602
US90865	A/D	1	(121.0 Fr 0300-1200Z++ also used for clnc del.)	200504
US90865	AWOS	1	C770-425-3406.	200504
US90902	A/D	1	Class C Airspace 20 NM out on sctr freq.	200201
US90902	A/G	1	See Global HF Systems listing in FIH.	199805
US90902	PMSV	1	Rpt prevailing vis may not represent TD vis due obst fr obsn pt; obsn pt is obstfr 360 -080  and 130 -340 ; ngt obsn ltd due to hi ints security lgt. ATC will enhance sfc obsn when twr vis greater than or less than 4 SM, less than 4 SM and	200511
US90902	PMSV	2	different than rpt vis, tornado, funnel cloud, lightning or thunderstorms observed. Remote briefing svc avbl 15 OWS DSN 576-9755, C618-256-9755.	200511
US90902	POST	1	(Call sign RAYMOND 21)	200105
US91061	CNTR	1	(APP/DEP svc)	200504
US91090	CNTR	1	(APP/DEP svc)	200107
US91108	RDO	1	(WEAVERVILLE RCO)	199907
US91140	AWOS	1	C269-273-6705.	200602
US91140	RDO	1	(121.725 GCO.)	200501
US91170	RCO	1	(HONOLULU FSS)	200312
US91222	AWOS	1	C907-985-5733.	199907
US91222	CNTR	1	(APP/DEP svc)	200107
US91222	FSS	1	(NOME RCO)	199907
US91260	FSS	1	UNICOM Unmto.	200012
US91294	A/D	1	(135.075 RDU)	200312
US91294	AWOS	1	C919-693-9516.	200207
US91360	RDO	1	(RCO)	200206
US91368	ASOS	1	C907-822-3707.	200312
US91368	CNTR	1	(APP/DEP CON svc). Class E Airspace svc avbl 1500-0630Z++,OT Class G.	200312
US91368	CTAF	1	Wx avbl on CTAF (Call sign Gulkana WX or fone C907-822-3668 1500-0030Z++).	200406
US91368	FSS	1	(KENAI RCO) C866-864-1737.	200609
US91387	ASOS	1	C308-632-8949.	200001
US91387	CNTR	1	(APP/DEP svc)	200107
US91387	RDO	1	(RCO)	200602
US91396	ASOS	1	C760-399-8054.	200013
US91396	RDO	1	(RCO)	199907
US91454	ASOS	1	C315-639-4002.	200102
US91454	RDO	1	(RCO)	200207
US91536	CNTR	1	(APP/DEP svc)	200107
US91547	ASOS	1	C334-566-3081.	200511
US91601	A/D	1	Opr 1100-0300Z++, OT ctc BOSTON CENTER (128.2 322.4 112 -292 )(124.25 290.5 293 -111 ). Call APP for clnc.	200506
US91601	AWOS	1	C207-594-7946.	200506
US91650	A/D	1	(RCO)	200603
US91650	OPS	1	(Call RHODY OPS)	200006
US91650	POST	1	(Call LADON OPS)	200203
US91650	TWR	1	Opr 1300-0400Z++ Tue-Fri (1330-0430Z++ UNIT TRNG ASSEMBLY DAYS ONLY); 1400-2200Z++ Sat; 1500-2300Z++ Sun; clsd Mon and hol.	200001
US91754	CNTR	1	(APP/DEP svc)	200107
US91766	ASOS	1	C406-388-4882.	200003
US91766	CNTR	1	(APP/DEP svc)	200312
US91766	RDO	1	(RCO)	200602
US91775	ASOS	1	C760-320-7645.	199909
US91775	ATIS	1	C760-327-2770.	200001
US91775	RDO	1	(RCO)	199907
US91789	ASOS	1	C806-335-1060.	200307
US91789	RDO	1	(RCO)	200307
US91822	AWOS	1	C217-536-5976.	200205
US91822	CNTR	1	(APP/DEP svc)	200107
US91822	RDO	1	(BIBLE GROVE RCO)	199909
US91882	ASOS	1	C717-569-8860.	199909
US91882	RDO	1	(LANCASTER RDO)	200005
US91894	ASOS	1	C503-861-1371.	199805
US91894	CNTR	1	(APP/DEP svc)	200603
US91894	MISC	1	These and other CG freq avbl O/R thru MC MINNVILLE FSS.	200311
US91894	RDO	1	(RCO)	199907
US91927	AWOS	1	C515-955-5490.	199805
US91927	CNTR	1	(APP/DEP svc)	200404
US91959	RDO	1	(RCO)	200602
US91978	ASOS	1	C909-393-5823.	199806
US91978	ATIS	1	C909-393-5365.	200002
US92094	ASOS	1	C919-942-2538.	199909
US92119	AWOS	1	C802-626-4532.	200401
US92119	CLD	1	(121.725 GCO.)	200106
US92139	AWOS	1	C906-847-3778.	200202
US92139	CNTR	1	(APP/DEP svc)	200202
US92147	AWOS	1	Ceiling unrel.C505-748-2103.	200608
US92186	ASOS	1	C859-281-5700.	200102
US92218	CNTR	1	(APP/DEP svc)	200107
US92225	CNTR	1	(APP/DEP svc)	200509
US92315	ARTC	1	(APP/DEP svc)	200506
US92315	AWOS	1	Ceilings unreliable. C936-545-8510.	200609
US92443	A/D	1	(APP/DEP svc)	200107
US92452	AWOS	1	C205-295-5539.	200607
US92452	CLD	1	(121.725 GCO.)	200607
US92467	AWOS	1	C615-384-8206. Altimeter setting unrel.	200009
US92468	AWOS	1	C386-615-7084.	200504
US92468	RDO	1	(RCO)	200504
US92491	AWOS	1	(C715-235-5342).	200402
US92491	RDO	1	(121.725 GCO)	199909
US92547	PMSV	1	No svc outside afld opr hr, ctc Comd Post.	200111
US92547	POST	1	(Call RAYMOND 06)	200002
US92572	AWOS	1	C970-669-9187.	200003
US92572	RDO	1	(RCO)	200602
US92581	A/D	1	(APP/DEP svc)	200407
US92581	ASOS	1	C785-862-8258.	200313
US92581	RDO	1	(RCO)	200602
US92590	AWOS	1	C540-276-2940.Unrel UFN.	200405
US92590	FSS	1	(HOLSTON MOUNTAIN RCO)	200211
US92600	CNTR	1	(APP/DEP svc)	200512
US92660	ASOS	1	C972-548-8525.	200302
US92660	TWR	1	(1200-0400Z++)	200004
US92739	CNTR	1	(APP/DEP svc)	200107
US92761	ASOS	1	C812-825-8046.	200111
US92761	RDO	1	(RCO)	200602
US92776	AWOS	1	C574-223-3560.	200207
US92781	ASOS	1	C830-879-2861.	200309
US92781	CNTR	1	(APP/DEP svc)	200313
US92781	RDO	1	(RCO)	200309
US92905	ASOS	1	C402-374-2853.	200210
US92930	AWOS	1	C334-821-4932.	200509
US92949	ASOS	1	C928-337-3061.	200307
US92949	CNTR	1	(APP/DEP svc)	200412
US92949	RDO	1	(RCO)	200206
US92975	AWOS	1	C308-235-2516.	200305
US92975	CNTR	1	(APP/DEP svc)	200107
US92998	MISC	1	For rwy lgt.	200503
US93149	CNTR	1	(APP/DEP svc)	200107
US93149	RDO	1	(RCO)	200206
US93170	ASOS	1	C928-428-5178.	200307
US93170	CNTR	1	(APP/DEP svc)	200107
US93170	RDO	1	(RCO)	199907
US93243	ASOS	1	C402-376-1673.	200205
US93243	CNTR	1	(APP/DEP svc)	200107
US93252	ASOS	1	C910-343-9489.	199909
US93252	RDO	1	(RCO)	200506
US93261	ASOS	1	C319-752-6246.	199804
US93261	CNTR	1	(APP/DEP svc)	200404
US93261	RDO	1	(RCO)	200005
US93278	AWOS	1	C434-729-2229.	200502
US93278	CNTR	1	(APP/DEP svc)	200107
US93310	AWOS	1	C409-489-1603.	200311
US93310	CNTR	1	(APP/DEP svc)	200313
US93310	RDO	1	(RCO)	200311
US93327	AWOS	1	C319-653-4149.	199806
US93327	CNTR	1	(APP/DEP svc)	200107
US93328	AWOS	1	C989-348-3127.	200206
US93347	ASOS	1	C225-356-2305.	200408
US93347	RDO	1	(RCO)	200005
US93507	AWOS	1	C715-678-6030.	199909
US93507	CNTR	1	(APP/DEP svc)	200107
US93507	RDO	1	(121.725 GCO)	200206
US93527	AWOS	1	C931-454-2052.	199906
US93527	CNTR	1	(APP/DEP svc)	200107
US93542	CNTR	1	(APP/DEP svc)	200506
US93542	RDO	1	(RCO)	199908
US93560	CLD	1	When Twr clsd ctc BUF FSS 112.2T 122.1R or fone C1-800-622-6640 or C716-631-1096.	200608
US93560	RDO	1	(RCO)	200005
US93584	AWOS	1	c218-843-2415.	199610
US93603	APP	1	314.8 374.9 (119.2 374.9 E)(120.5 269.6 S)(120.95 276.4 W)(314.8 N)	200005
US93616	AWOS	1	C928-472-4260	200307
US93616	FSS	1	(MINGUS MOUNTAIN RCO)	199907
US93663	A/D	1	Opr 1330-0530Z++ Mon-Thu; 1330-2330Z++ Fri; clsd Sat, Sun and hol by NOTAM; OT ctc HOUSTON CENTER 128.3 291.6.	200310
US93663	PMSV	1	At Kingsville NAS.	200213
US93663	TWR	1	(318.85 Ldg Signal Officer)	200601
US93695	AWOS	1	C520-578-0269.	200005
US93709	AWOS	1	C209-831-4335.	199813
US93793	ASOS	1	C903-535-9105.	200401
US93793	RDO	1	(RCO)	200401
US93799	CNTR	1	(APP/DEP svc)	200512
US93799	RCO	1	(RCO)	200603
US93838	AWOS	1	C320-632-6791.	199908
US93838	CNTR	1	(APP/DEP svc) (121.725 GCO. Also avbl thru FSS).	200506
US93844	ASOS	1	C308-254-3525, thunderstorms and freezing rain not rpt.	200413
US93844	CNTR	1	(APP/DEP svc)	200403
US93844	RDO	1	(RCO)	199907
US93847	A/D	1	OT ctc Cleveland Cntr 127.7 (APP/DEP svc).	200501
US93847	FSS	1	(PONTIAC RCO)(121.725 GCO.)	200501
US93849	A/D	1	(119.6 388.2 7000' and abv.) (124.2 279.6 Blw 7000'.)	200508
US93849	AWOS	1	C478-277-9051.	200508
US94017	AWOS	1	C540-967-1983.	200211
US94057	APP	1	290.475 307.9 317.425 (119.0 020 -100 ) (124.55 317.425 101 -130 ) (119.7 290.475 131 -180 ) (128.7 307.9 181 -019 ).	200410
US94057	ASOS	1	C410-691-1278.	200409
US94057	RDO	1	(RCO)	200007
US94119	APP	1	Opr 1430-0830Z++ Mon-Fri; 24 hr Sat-Sun and hol, OT ctc FORT WORTH CENTER 128.4 269.375 133.5  350.35.	200602
US94119	ASOS	1	C580-726-6651.	199805
US94119	DEP	1	Opr 1330-0730Z++ Mon-Fri; 24 hr Sat-Sun and hol, OT ctc FORT WORTH CENTER 128.4 133.5 290.2 350.35.	200110
US94119	RDO	1	(RCO)	199906
US94135	AWOS	1	C580-332-6222.	200005
