ARPT_IDENT	PROC	TRM_IDENT	APP_TYPE	ICAO	CAT_A_DH	CAT_A_RV	CAT_A_HA	CAT_A_WX_CL	CAT_A_WX_PV	CAT_B_DH	CAT_B_RV	CAT_B_HA	CAT_B_WX_CL	CAT_B_WX_PV	CAT_C_DH	CAT_C_RV	CAT_C_HA	CAT_C_WX_CL	CAT_C_WX_PV	CAT_D_DH	CAT_D_RV	CAT_D_HA	CAT_D_WX_CL	CAT_D_WX_PV	CAT_E_DH	CAT_E_RV	CAT_E_HA	CAT_E_WX_CL	CAT_E_WX_PV	MIN_RMK	CYCLE_DATE
US57225	3	T33L-Z HI TACAN Z RW33L	S-TAC 33L***	KSPS	NA			    	     	NA			    	     	01420	/40	420	0500	0.75 	01420	/40	420	0500	0.75 	01420	/50	420	0500	1    	SEE MAIN REMARKS.	200605
US57225	3	TTACA  HI TACANA	CIRCLING*	KSPS	NA			    	     	NA			    	     	01580	-1.5	561	0600	1.5  	01580	-2	561	0600	2    	02080	-3	1061	1100	3    	*CIRCLING NOT AUTHORIZED W OF RWY 15R-33L.	200308
US57234	3	B03R   LOC BC RW03R	CIRCLING	KLUK	01300	-1	816	0900	1    	01360	-1.25	876	0900	1.25 	01360	-2.5	876	0900	2.5  	01360	-2.75	876	0900	2.75 	NA			    	     		200205
US57234	3	B03R   LOC BC RW03R	S-03R	KLUK	01240	-1	758	0800	1    	01240	-1.25	758	0800	1.25 	01240	-2.25	758	0800	2.25 	01240	-2.5	758	0800	2.5  	NA			    	     		200205
US57234	3	I21L   ILS RW21L	CIRCLING	KLUK	01600	-1.25	1117	1200	1.25 	01600	-1.5	1117	1200	1.5  	01600	-3	1117	1200	3    	01600	-3	1117	1200	3    	NA			    	     		200205
US57234	3	I21L   ILS RW21L	S-ILS 21L	KLUK	00675	/24	200	0200	0.5  	00675	/24	200	0200	0.5  	00675	/24	200	0200	0.5  	00675	/24	200	0200	0.5  	NA			    	     		200205
US57234	3	I21L   ILS RW21L	S-LOC 21L	KLUK	01600	/50	1125	1200	1    	01600	/50	1125	1200	1    	01600	-2.5	1125	1200	2.5  	01600	-2.75	1125	1200	2.75 	NA			    	     		200205
US57234	3	N21L   NDB RW21L	CIRCLING	KLUK	01600	-1.25	1117	1200	1.25 	01600	-1.5	1117	1200	1.5  	01600	-3	1117	1200	3    	01600	-3	1117	1200	3    	NA			    	     		199904
US57234	3	N21L   NDB RW21L	CIRCLING*	KLUK	01300	-1	817	0900	1    	01360	-1.25	877	0900	1.25 	01360	-2.5	877	0900	2.5  	01360	-2.75	877	0900	2.75 	NA			    	     	*KEELY OM MINIMA	199904
US57234	3	N21L   NDB RW21L	S-21L	KLUK	01600	/50	1125	1200	1    	01600	/50	1125	1200	1    	01600	-2.5	1125	1200	2.5  	01600	-2.75	1125	1200	2.75 	NA			    	     	FOR INOPERATIVE MALSR INCR CAT B VIS TO1 1/2.	199904
US57234	3	N21L   NDB RW21L	S-21L*	KLUK	01240	/40	765	0800	0.75 	01240	/40	765	0800	0.75 	01240	-1.75	765	0800	1.75 	01240	-2.25	765	0800	2.25 	NA			    	     	*KEELY OM MINIMA. FOR INOPERATIVE MALSRINCR CAT B VIS TO RVR 6000.	199904
US57234	3	N25    NDB RW25	CIRCLING	KLUK	01320	-1	837	0900	1    	01360	-1.25	877	0900	1.25 	01360	-2.5	877	0900	2.5  	01360	-2.75	877	0900	2.75 	NA			    	     		199904
US57234	3	N25    NDB RW25	S-25	KLUK	01320	-1	842	0900	1    	01320	-1.25	842	0900	1.25 	01320	-2.5	842	0900	2.5  	01320	-2.75	842	0900	2.75 	NA			    	     		199904
US57234	3	O21L   GPS RW21L(OVERLAY)	CIRCLING	KLUK	01600	-1.25	1117	1200	1.25 	01600	-1.5	1117	1200	1.5  	01600	-3	1117	1200	3    	01600	-3	1117	1200	3    	NA			    	     		200011
US57234	3	O21L   GPS RW21L(OVERLAY)	CIRCLING*	KLUK	01300	-1	817	0900	1    	01360	-1.25	877	0900	1.25 	01360	-2.5	877	0900	2.5  	01360	-2.75	877	0900	2.75 	NA			    	     	*KEELY OM MINIMA	200011
US57234	3	O21L   GPS RW21L(OVERLAY)	S-21L	KLUK	01600	/50	1125	1200	1    	01600	/50	1125	1200	1    	01600	-2.5	1125	1200	2.5  	01600	-2.75	1125	1200	2.75 	NA			    	     	FOR INOPERATIVE MALSR INCR CAT B VIS TO1 1/2.	200011
US57234	3	O21L   GPS RW21L(OVERLAY)	S-21L*	KLUK	01240	/40	765	0800	0.75 	01240	/40	765	0800	0.75 	01240	-1.75	765	0800	1.75 	01240	-2.25	765	0800	2.25 	NA			    	     	*KEELY OM MINIMA. FOR INOPERATIVE MALSRINCR CAT B VIS TO RVR 6000.	200011
US57261	3	D01    VORDME RW01	CIRCLING	KACV	00580	-1	359	0400	1    	00680	-1	459	0500	1    	00680	-1.5	459	0500	1.5  	00780	-2	559	0600	2    	NA			    	     	CIRCLING NOT AUTHORIZED EAST OF RWY 14-32.	200607
US57261	3	D01    VORDME RW01	S-01	KACV	00580	-1	376	0400	1    	00580	-1	376	0400	1    	00580	-1	376	0400	1    	00580	-1.25	376	0400	1.25 	NA			    	     		200607
US57261	3	I32    ILS RW32	CIRCLING	KACV	00580	-1	359	0400	1    	00680	-1	459	0500	1    	00680	-1.5	459	0500	1.5  	00780	-2	559	0600	2    	NA			    	     	Circling NA East of Rwy 14-32. Circlingrequires descent on glide slope to MDA.	200607
US57261	3	I32    ILS RW32	S-ILS 32	KACV	00421	/18	200	2000	.5   	00421	/18	200	2000	.5   	00421	/18	200	2000	.5   	00421	/18	200	2000	.5   	NA			    	     		200607
US57261	3	I32    ILS RW32	S-LOC 32	KACV	NA			    	     	NA			    	     	NA			    	     	NA			    	     	NA			    	     	Not Authorized.  Use I-ACV DME when on LOC course.	200203
US57261	3	S14    VOR RW14	CIRCLING	KACV	00680	-1	459	0500	1    	00680	-1	459	0500	1    	00680	-1.5	459	0500	1.5  	00780	-2	559	0600	2    	NA			    	     	CIRCLING NOT AUTHORIZED EAST OF RWY 14-32.	200607
US57261	3	S14    VOR RW14	S-14	KACV	00680	/50	473	0500	1    	00680	/50	473	0500	1    	00680	/60	473	0500	1.25 	00680	-1.5	473	0500	1.5  	NA			    	     		200607
US57300	3	G08L   RNAV (GPS) RW08L	LNAV MDA	KATL	01540	/24	525	0600	0.5  	01540	/24	525	0600	0.5  	01540	/50	525	0600	1    	01540	/60	525	0600	1.25 	NA			    	     		200606
US57300	3	G08L   RNAV (GPS) RW08L	LNAV/VNAV DA	KATL	01475	/50	460	0500	1    	01475	/50	460	0500	1    	01475	/50	460	0500	1    	01475	/50	460	0500	1    	NA			    	     		200606
US57300	3	G08L   RNAV (GPS) RW08L	LPV DA	KATL	01360	/40	345	0400	0.75 	01360	/40	345	0400	0.75 	01360	/40	345	0400	0.75 	01360	/40	345	0400	0.75 	NA			    	     	For inop ALSF-2, increase vis all Cats to RVR 6000.	200606
US57300	3	G08R   RNAV (GPS) RW08R	LNAV MDA	KATL	01540	/40	516	0600	0.75 	01540	/40	516	0600	0.75 	01540	-1.5	516	0600	1.5  	01540	-1.75	516	0600	1.75 	NA			    	     	Inoperative table does not apply to CatC..	200606
US57300	3	G08R   RNAV (GPS) RW08R	LNAV/VNAV DA	KATL	01526	-1.75	502	0500	1.75 	01526	-1.75	502	0500	1.75 	01526	-1.75	502	0500	1.75 	01526	-1.75	502	0500	1.75 	NA			    	     	Inoperative table does not apply.	200606
US57300	3	G08R   RNAV (GPS) RW08R	LPV DA	KATL	01337	/50	313	0400	1    	01337	/50	313	0400	1    	01337	/50	313	0400	1    	01337	/50	313	0400	1    	NA			    	     	Inoperative table does not apply.	200606
US57300	3	G09L   RNAV (GPS) RW09L	LNAV MDA	KATL	01480	/24	461	0500	0.5  	01480	/24	461	0500	0.5  	01480	/40	461	0500	0.75 	01480	/50	461	0500	1    	NA			    	     		200113
US57300	3	G09L   RNAV (GPS) RW09L	LNAV/VNAV DA	KATL	01477	/50	458	0500	1    	01477	/50	458	0500	1    	01477	/50	458	0500	1    	01477	/50	458	0500	1    	NA			    	     		200606
US57300	3	G09L   RNAV (GPS) RW09L	LPV DA	KATL	01365	/40	346	0400	0.75 	01365	/40	346	0400	0.75 	01365	/40	346	0400	0.75 	01365	/40	346	0400	0.75 	NA			    	     	For inop MALSR, increase visibility allCATS to RVR 6000.	200606
US57300	3	G09R   RNAV (GPS) RW09R	LNAV MDA	KATL	01480	/24	454	0500	0.5  	01480	/24	454	0500	0.5  	01480	/40	454	0500	0.75 	01480	/50	454	0500	1    	NA			    	     		200209
US57300	3	G09R   RNAV (GPS) RW09R	LNAV/VNAV DA	KATL	01475	/50	449	0500	1    	01475	/50	449	0500	1    	01475	/50	449	0500	1    	01475	/50	449	0500	1    	NA			    	     		200606
US57300	3	G09R   RNAV (GPS) RW09R	LPV DA	KATL	01302	/24	276	0300	0.5  	01302	/24	276	0300	0.5  	01302	/24	276	0300	0.5  	01302	/24	276	0300	0.5  	NA			    	     	For inop ALSF-2, increase vis all Cats to RVR 5000.	200606
US57300	3	G10    RNAV (GPS) RW10	LNAV MDA	KATL	01580	/24	580	0600	0.5  	01580	/24	580	0600	0.5  	01580	/50	580	0600	1    	01580	/60	580	0600	1.25 	NA			    	     		200607
US57300	3	G10    RNAV (GPS) RW10	LNAV/VNAV DA	KATL	01481	/60	481	0500	1.25 	01481	/60	481	0500	1.25 	01481	/60	481	0500	1.25 	01481	/60	481	0500	1.25 	NA			    	     		200607
US57300	3	G10    RNAV (GPS) RW10	LPV DA	KATL	01323	/24	323	0300	0.5  	01323	/24	323	0300	0.5  	01323	/24	323	0300	0.5  	01323	/24	323	0300	0.5  	NA			    	     	For inop ALSF-2, increase vis all CATS to RVR 5000.	200607
US57300	3	G26L   RNAV (GPS) RW26L	LNAV MDA	KATL	01540	/24	545	0600	0.5  	01540	/24	545	0600	0.5  	01540	/50	545	0600	1    	01540	/60	545	0600	1.25 	NA			    	     		200606
US57300	3	G26L   RNAV (GPS) RW26L	LNAV/VNAV DA	KATL	01459	/50	464	0500	1    	01459	/50	464	0500	1    	01459	/50	464	0500	1    	01459	/50	464	0500	1    	NA			    	     		200606
US57300	3	G26L   RNAV (GPS) RW26L	LPV DA	KATL	01331	/40	336	0400	0.75 	01331	/40	336	0400	0.75 	01331	/40	336	0400	0.75 	01331	/40	336	0400	0.75 	NA			    	     	For inop MALSR increase visibility all CATS to RVR 6000.	200607
US57300	3	G26R   RNAV (GPS) RW26R	LNAV MDA	KATL	01560	/24	570	0600	0.5  	01560	/24	570	0600	0.5  	01560	/50	570	0600	1    	01560	/60	570	0600	1.25 	NA			    	     		200606
US57300	3	G26R   RNAV (GPS) RW26R	LNAV/VNAV DA	KATL	01435	/50	445	0500	1    	01435	/50	445	0500	1    	01435	/50	445	0500	1    	01435	/50	445	0500	1    	NA			    	     		200606
US57300	3	G26R   RNAV (GPS) RW26R	LPV DA	KATL	01361	/40	371	0400	0.75 	01361	/40	371	0400	0.75 	01361	/40	371	0400	0.75 	01361	/40	371	0400	0.75 	NA			    	     	For inop MALSR, increase vis all Cats toRVR 6000.	200606
US57300	3	G27L   RNAV (GPS) RW27L	LNAV MDA	KATL	01620	/24	621	0600	0.5  	01620	/24	621	0600	0.5  	01620	/60	621	0600	1.25 	01620	-1.5	621	0600	1.5  	NA			    	     		200606
US57300	3	G27L   RNAV (GPS) RW27L	LNAV/VNAV DA	KATL	01489	/60	490	0500	1.25 	01489	/60	490	0500	1.25 	01489	/60	490	0500	1.25 	01489	/60	490	0500	1.25 	NA			    	     		200606
US57300	3	G27L   RNAV (GPS) RW27L	LPV DA	KATL	01249	/24	250	0300	0.5  	01249	/24	250	0300	0.5  	01249	/24	250	0300	0.5  	01249	/24	250	0300	0.5  	NA			    	     	For INOP MALSR, increase visibility allCATS to RVR 4000.	200606
US57300	3	G27R   RNAV (GPS) RW27R	LNAV MDA	KATL	01560	/40	575	0600	0.75 	01560	/40	575	0600	0.75 	01560	-1.5	575	0600	1.5  	01560	-1.5	435	0600	1.5  	NA			    	     	Inoperative table does not apply to CatC.	200606
US57300	3	G27R   RNAV (GPS) RW27R	LNAV/VNAV DA	KATL	01464	-1.75	479	0500	1.75 	01464	-1.75	479	0500	1.75 	01464	-1.75	479	0500	1.75 	01464	-1.75	479	0500	1.75 	NA			    	     	Inoperative table does not apply to CatC.	200606
US57300	3	G27R   RNAV (GPS) RW27R	LPV DA	KATL	01356	/60	371	0400	1.25 	01356	/60	371	0400	1.25 	01356	/60	371	0400	1.25 	01356	/60	371	0400	1.25 	NA			    	     	Inoperative table does not apply to CatC.	200606
US57300	3	G28    RNAV (GPS) RW28	LNAV MDA	KATL	01460	/24	462	0500	0.5  	01460	/24	462	0500	0.5  	01460	/40	462	0500	0.75 	01460	/50	462	0500	1    	NA			    	     		200607
US57300	3	G28    RNAV (GPS) RW28	LNAV/VNAV DA	KATL	01490	/60	492	0500	1.25 	01490	/60	492	0500	1.25 	01490	/60	492	0500	1.25 	01490	/60	492	0500	1.25 	NA			    	     		200607
US57300	3	G28    RNAV (GPS) RW28	LPV DA	KATL	01248	/24	250	0300	0.5  	01248	/24	250	0300	0.5  	01248	/24	250	0300	0.5  	01248	/24	250	0300	0.5  	NA			    	     	For inop ALSF-2, increase vis all CATS to RVR 4000.	200607
US57300	3	I08L   ILS RW08L	S-ILS 08L	KATL	01215	/18	200	0200	0.5  	01215	/18	200	0200	0.5  	01215	/18	200	0200	0.5  	01215	/18	200	0200	0.5  	NA			    	     		200606
US57300	3	I08L   ILS RW08L	SIDESTEP RWY 08R	KATL	01440	/50	416	0500	1    	01440	/50	416	0500	1    	01440	-1.5	416	0500	1.5  	01440	-2	416	0500	2    	NA			    	     	Inoperative table does not apply to Sidestep Rwy 08R.	200608
US57300	3	I08R   ILS RW08R	S-ILS 08R	KATL	01281	/40	257	0300	0.75 	01281	/40	257	0300	0.75 	01281	/40	257	0300	0.75 	01281	/40	257	0300	0.75 	01281	/40	257	0300	0.75 		200606
US57300	3	I08R   ILS RW08R	SIDESTEP 08L	KATL	01440	/50	425	0500	1    	01440	/50	425	0500	1    	01440	/50	425	0500	1    	01440	-1.5	425	0500	1.5  	01440	-1.5	425	0500	1.5  	SEE MAIN REMARKS.	200609
US57300	3	I09L   ILS RW09L	S-ILS 09L	KATL	01219	/18	200	0200	0.5  	01219	/18	200	0200	0.5  	01219	/18	200	0200	0.5  	01219	/18	200	0200	0.5  	NA			    	     		200606
US57300	3	I09L   ILS RW09L	SIDESTEP09R	KATL	01480	/50	454	0500	1    	01480	/50	454	0500	1    	01480	/50	454	0500	1    	01480	-1.5	454	0500	1.5  	NA			    	     	Inoperative table does not apply to CATsA/B.	200609
US57300	3	I09R   ILS RW09R	S-ILS 09R	KATL	01226	/18	200	0200	0.5  	01226	/18	200	0200	0.5  	01226	/18	200	0200	0.5  	01226	/18	200	0200	0.5  	NA			    	     		200405
US57300	3	I09R   ILS RW09R	SIDESTEP 09L	KATL	01480	/50	461	0500	1    	01480	/50	461	0500	1    	01480	/50	461	0500	1    	01480	-1.5	461	0500	1.5  	NA			    	     	Inop table does not apply for CATs A andB.	200608
US57300	3	I10    ILS RW10	S-ILS 10	KATL	01200	/1800	200	0200	0.50 	01200	/1800	200	0200	0.50 	01200	/1800	200	0200	0.50 	01200	/1800	200	0200	0.50 	NA			    	     		200606
US57300	3	I26L   ILS RW26L	S-ILS 26L	KATL	01280	/24	285	0300	0.5  	01280	/24	285	0300	0.5  	01280	/24	285	0300	0.5  	01280	/24	285	0300	0.5  	01280	/24	285	0300	0.5  	For inop MALSR, increase vis all CATs toRVR 5000.	200606
US57300	3	I26L   ILS RW26L	SIDESTEP26R	KATL	01380	/50	390	0400	1    	01380	/50	390	0400	1    	01380	/50	390	0400	1    	01380	-1.5	390	0400	1.5  	01380	-1.5	390	0400	1.5  	INOP table does not apply to CATs A/B. For INOP MALSR incr CAT E vis to 2.	200609
US57300	3	I26R   ILS RW26R	S-ILS 26R	KATL	01190	/18	200	0200	0.5  	01190	/18	200	0200	0.5  	01190	/18	200	0200	0.5  	01190	/18	200	0200	0.5  	NA			    	     		200203
US57300	3	I26R   ILS RW26R	SIDESTEP 26L	KATL	01380	/60	385	0400	1.25 	01380	/60	385	0400	1.25 	01380	/60	385	0400	1.25 	01380	-1.75	385	0400	1.75 	NA			    	     	Inoperative table does not apply to CATsA/B.	200609
US57300	3	I27L   ILS RW27L	S-ILS 27L	KATL	01199	/18	200	0200	0.5  	01199	/18	200	0200	0.5  	01199	/18	200	0200	0.5  	01199	/18	200	0200	0.5  	NA			    	     		200606
US57300	3	I27L   ILS RW27L	SIDESTEP 27R	KATL	01420	/60	435	0400	1.25 	01420	/60	435	0400	1.25 	01420	-1.75	435	0400	1.75 	01420	-2.25	435	0400	2.25 	NA			    	     	Inop table does not apply to CAT C.	200609
US57300	3	I27R   ILS RW27R	S-ILS 27R	KATL	01185	/40	200	0200	0.75 	01185	/40	200	0200	0.75 	01185	/40	200	0200	0.75 	01185	/40	200	0200	0.75 	NA			    	     		200606
US57300	3	I27R   ILS RW27R	SIDESTEP27L	KATL	01420	/50	421	0400	1    	01420	/50	421	0400	1    	01420	/50	421	0400	1    	01420	-1.5	421	0400	1.5  	NA			    	     	Inoperative table does not apply to CATSA and B.	200609
US57300	3	I28    ILS RW28	S-ILS 28	KATL	01198	/18	200	0200	0.5  	01198	/18	200	0200	0.5  	01198	/18	200	0200	0.5  	01198	/18	200	0200	0.5  	NA			    	     		200606
US57300	3	L08L   LOC RW08L	S-LOC 08L	KATL	01440	/24	425	0500	0.5  	01440	/24	425	0500	0.5  	01440	/40	425	0500	0.75 	01440	/40	425	0500	0.75 	NA			    	     		200606
US57300	3	L08L   LOC RW08L	SIDESTEP RWY 08R	KATL	01440	/50	416	0500	1    	01440	/50	416	0500	1    	01440	-1.5	416	0500	1.5  	01440	-2	416	0500	2    	NA			    	     	Inoperative table does not apply to Sidestep Rwy 08R.	200608
US57300	3	L08R   LOC RW08R	S-LOC 08R	KATL	01440	/40	416	0500	0.75 	01440	/40	416	0500	0.75 	01440	/60	416	0500	1.25 	01440	/60	416	0500	1.25 	01440	-1.5	416	0500	1.5  	Inop table does not apply to CAT C.	200607
US57300	3	L08R   LOC RW08R	SIDESTEP 08L	KATL	01440	/50	425	0500	1    	01440	/50	425	0500	1    	01440	/50	425	0500	1    	01440	-1.5	425	0500	1.5  	01440	-1.5	425	0500	1.5  	SEE MAIN REMARKS.	200609
US57300	3	L09L   LOC RW09L	S-LOC 09L	KATL	01480	/24	461	0500	0.5  	01480	/24	461	0500	0.5  	01480	/40	461	0500	0.75 	01480	/50	461	0500	1    	NA			    	     		200513
US57300	3	L09L   LOC RW09L	SIDESTEP09R	KATL	01480	/50	454	0500	1    	01480	/50	454	0500	1    	01480	/50	454	0500	1    	01480	-1.5	454	0500	1.5  	NA			    	     	Inoperative table does not apply to CATsA/B.	200609
US57300	3	L09R   LOC RW09R	S-LOC 09R	KATL	01480	/24	454	0500	0.5  	01480	/24	454	0500	0.5  	01480	/40	454	0500	0.75 	01480	/50	454	0500	1    	NA			    	     		200606
US57300	3	L09R   LOC RW09R	SIDESTEP 09L	KATL	01480	/50	461	0500	1    	01480	/50	461	0500	1    	01480	/50	461	0500	1    	01480	-1.5	461	0500	1.5  	NA			    	     	Inop table does not apply for CATs A andB.	200608
US57300	3	L10    LOC RW10	S-LOC 10	KATL	01500	/24	500	0500	0.5  	01500	/24	500	0500	0.5  	01500	/40	500	0500	0.75 	01500	/50	500	0500	1    	NA			    	     		200606
US57300	3	L26L   LOC RW26L	S-LOC 26L	KATL	01380	/24	385	0400	0.5  	01380	/24	385	0400	0.5  	01380	/24	385	0400	0.5  	01380	/40	385	0400	0.75 	01380	/40	385	0400	0.75 	For inop MALSR, increase CAT E vis to RVR 6000.	200606
US57300	3	L26L   LOC RW26L	SIDESTEP26R	KATL	01380	/50	390	0400	1    	01380	/50	390	0400	1    	01380	/50	390	0400	1    	01380	-1.5	390	0400	1.5  	01380	-1.5	390	0400	1.5  	INOP table does not apply to CATs A/B. For INOP MALSR incr CAT E vis to 2.	200609
US57300	3	L26R   LOC RW26R	S-LOC 26R	KATL	01380	/24	390	0400	0.5  	01380	/24	390	0400	0.5  	01380	/24	390	0400	0.5  	01380	/40	390	0400	0.75 	NA			    	     		200606
US57300	3	L26R   LOC RW26R	SIDESTEP 26L	KATL	01380	/60	385	0400	1.25 	01380	/60	385	0400	1.25 	01380	/60	385	0400	1.25 	01380	-1.75	385	0400	1.75 	NA			    	     	Inoperative table does not apply to CATsA/B.	200609
US57300	3	L27L   LOC RW27L	S-LOC 27L	KATL	01340	/24	341	0400	0.5  	01340	/24	341	0400	0.5  	01340	/24	341	0400	0.5  	01340	/40	341	0400	0.75 	NA			    	     	For inop MALSR, increase CAT D visibility to RVR 5000.	200606
US57300	3	L27L   LOC RW27L	SIDESTEP 27R	KATL	01420	/60	435	0400	1.25 	01420	/60	435	0400	1.25 	01420	-1.75	435	0400	1.75 	01420	-2.25	435	0400	2.25 	NA			    	     	Inop table does not apply to CAT C.	200609
US57300	3	L27R   LOC RW27R	S-LOC 27R	KATL	01420	/40	435	0400	0.75 	01420	/40	435	0400	0.75 	01420	/60	435	0400	1.25 	01420	-1.5	435	0400	1.5  	NA			    	     	SEE MAIN REMARKS.	200607
US57300	3	L27R   LOC RW27R	SIDESTEP27L	KATL	01420	/50	421	0400	1    	01420	/50	421	0400	1    	01420	/50	421	0400	1    	01420	-1.5	421	0400	1.5  	NA			    	     	Inoperative table does not apply to CATSA and B.	200609
US57300	3	L28    LOC RW28	S-LOC 28	KATL	01420	/24	422	0400	0.5  	01420	/24	422	0400	0.5  	01420	/40	422	0400	0.75 	01420	/40	422	0400	0.75 	NA			    	     		200607
US57300	3	S27L   VOR RW27L	S-VOR 27L	KATL	01480	/24	481	0500	0.5  	01480	/24	481	0500	0.5  	01480	/40	481	0500	0.75 	01480	/50	481	0500	1    	NA			    	     		200202
US57350	3	G30    GPS RW30	CIRCLING	KZ	03320	-1	615	0700	1    	03320	-1	615	0700	1    	03320	-1.75	615	0700	1.75 	03400	-2.25	695	0700	2.25 	NA			    	     		200104
US57350	3	G30    GPS RW30	S-30	KZ	03320	-1	615	0700	1    	03320	-1	615	0700	1    	03320	-1.75	615	0700	1.75 	03320	-2	615	0700	2    	NA			    	     		200104
US57492	3	D13    VORDME RW13	CIRCLING	KMER	00780	-1	591	0600	1    	00780	-1	591	0600	1    	00780	-1.5	591	0600	1.5  	00780	-2	591	0600	2    	NA			    	     	CIRCLING NOT AUTHORIZED SW OF RWY 13 AND31.	200005
US57492	3	D13    VORDME RW13	S-13	KMER	00780	-0.5	591	0600	0.5  	00780	-0.5	591	0600	0.5  	00780	-1	591	0600	1    	00780	-1.25	591	0600	1.25 	NA			    	     		200005
US57492	3	D31    VORDME RW31	CIRCLING	KMER	00680	-1	491	0500	1    	00680	-1	491	0500	1    	00680	-1.5	491	0500	1.5  	00740	-2	551	0600	2    	NA			    	     	CIRCLING NOT AUTHORIZED SW OF RWY 13-31.	200005
US57492	3	D31    VORDME RW31	S-31	KMER	00680	-0.5	502	0500	0.5  	00680	-0.5	502	0500	0.5  	00680	-1	502	0500	1    	00680	-1	502	0500	1    	NA			    	     		200005
US57492	3	I31    ILS RW31	CIRCLING	KMER	00620	-1	431	0500	1    	00640	-1	451	0500	1    	00640	-1.5	451	0500	1.5  	00740	-2	551	0600	2    	NA			    	     	CIRCLING NOT AUTHORIZED SW OF RWY 13-31.	200609
US57492	3	I31    ILS RW31	S-ILS 31	KMER	00378	-0.5	200	0200	0.5  	00378	-0.5	200	0200	0.5  	00378	-0.5	200	0200	0.5  	00378	-0.5	200	0200	0.5  	NA			    	     	GS 3.00/TCH 55	200609
US57492	3	I31    ILS RW31	S-LOC 31	KMER	00580	-0.5	402	0400	0.5  	00580	-0.5	402	0400	0.5  	00580	-0.75	402	0400	0.75 	00580	-0.75	402	0400	0.75 	NA			    	     		200609
US57492	3	L31    LOC/DME RW31	CIRCLING	KMER	00620	-1	431	0500	1    	00640	-1	451	0500	1    	00640	-1.5	451	0500	1.5  	00740	-2	551	0600	2    	NA			    	     	CIRCLING NOT AUTHORIZED SW OF RWY 13-31.	200609
US57492	3	L31    LOC/DME RW31	S-ILS 31	KMER	00378	-0.5	200	0200	0.5  	00378	-0.5	200	0200	0.5  	00378	-0.5	200	0200	0.5  	00378	-0.5	200	0200	0.5  	NA			    	     	GS 3.00/TCH 55	200609
US57492	3	L31    LOC/DME RW31	S-LOC 31	KMER	00580	-0.5	402	0400	0.5  	00580	-0.5	402	0400	0.5  	00580	-0.75	402	0400	0.75 	00580	-0.75	402	0400	0.75 	NA			    	     		200609
US57540	3	D16    VORDME RW16	CIRCLING	KMCC	NA			    	     	NA			    	     	NA			    	     	NA			    	     	NA			    	     	NOT AUTHORIZED.	200001
US57540	3	D16    VORDME RW16	S-16	KMCC	00540	/24	465	0500	0.5  	00540	/24	465	0500	0.5  	00540	/40	465	0500	0.75 	00540	/50	465	0500	1    	NA			    	     	SEE MAIN REMARKS.	200110
US57540	3	D34    VORDME RW34	CIRCLING	KMCC	NA			    	     	NA			    	     	NA			    	     	NA			    	     	NA			    	     	NOT AUTHORIZED.	200001
US57540	3	D34    VORDME RW34	S- 34	KMCC	00500	-1	430	0500	1    	00500	-1	430	0500	1    	00500	-1.25	430	0500	1.25 	00500	-1.5	430	0500	1.5  	NA			    	     	SEE MAIN REMARKS.	200110
US57540	3	I16    ILS RW16	CIRCLING	KMCC	NA			    	     	NA			    	     	NA			    	     	NA			    	     	NA			    	     	NOT AUTHORIZED.	200111
US57540	3	I16    ILS RW16	S-ILS 16	KMCC	00275	/24	200	0200	0.5  	00275	/24	200	0200	0.5  	00275	/24	200	0200	0.5  	00275	/24	200	0200	0.5  	NA			    	     		200110
US57540	3	I16    ILS RW16	S-LOC 16	KMCC	00460	/24	385	0400	0.5  	00460	/24	385	0400	0.5  	00460	/24	385	0400	0.5  	00460	/40	385	0400	0.75 	NA			    	     		200110
US57540	3	T16    TACAN RW16	CIRCLING	KMCC	NA			    	     	NA			    	     	NA			    	     	NA			    	     	NA			    	     	NOT AUTHORIZED.	200012
US57540	3	T16    TACAN RW16	S-16	KMCC	00540	/24	465	0500	0.5  	00540	/24	465	0500	0.5  	00540	/40	465	0500	0.75 	00540	/50	465	0500	1    	NA			    	     	SEE MAIN REMARKS.	200110
US57540	3	T34    TACAN RW34	CIRCLING	KMCC	NA			    	     	NA			    	     	NA			    	     	NA			    	     	NA			    	     	NOT AUTHORIZED.	200012
US57540	3	T34    TACAN RW34	S- 34	KMCC	00500	-1	430	0500	1    	00500	-1	430	0500	1    	00500	-1.25	430	0500	1.25 	00500	-1.5	430	0500	1.5  	NA			    	     	SEE MAIN REMARKS.	200110
US57585	3	G08L   RNAV (GPS) RW08L	CIRCLING	KGRR	01260	-1.5	467	0500	1.5  	01260	-1.5	467	0500	1.5  	01260	-1.5	467	0500	1.5  	01360	-2	567	0600	2    	NA			    	     		200511
US57585	3	G08L   RNAV (GPS) RW08L	GLS PA DA	KGRR	NA			    	     	NA			    	     	NA			    	     	NA			    	     	NA			    	     	NA	200511
US57585	3	G08L   RNAV (GPS) RW08L	LNAV MDA	KGRR	01180	-1	394	0400	1    	01180	-1	394	0400	1    	01180	-1	394	0400	1    	01180	-1.25	394	0400	1.25 	NA			    	     		200511
US57585	3	G08L   RNAV (GPS) RW08L	LNAV/VNAV DA	KGRR	01220	-1.5	434	0500	1.5  	01220	-1.5	434	0500	1.5  	01220	-1.5	434	0500	1.5  	01220	-1.5	434	0500	1.5  	NA			    	     		200511
