ARPT_IDENT	PROC	TRM_IDENT	ICAO	ES_ALT	JULIAN_DATE	AMDT_NO	OPR	HOST_CTRY_AUTH	CYCLE_DATE
US61013	3	EVORC  VORDME-C	KZ		2006159	3	FAA		200606
US61013	3	OGPSA  GPS-A(OVERLAY)	KZ		2006159	7	FAA		200606
US61013	3	OGPSB  GPS-B(OVERLAY)	KZ		2006159	4	FAA		200606
US61013	3	OGPSC  GPS-C(OVERLAY)	KZ		2006159	3	FAA		200606
US61294	3	EVORA  VOR-A	KZ		2005300	2A	FAA		200601
US61294	3	G15    RNAV (GPS) RW15	KZ		2005300		FAA		200511
US61294	3	G33    RNAV (GPS) RW33	KZ		2005300		FAA		200511
US61294	3	I09    ILS RW09	KZ		2006047	3	FAA		200602
US61294	3	L09    LOC RW09	KZ		2006047	3	FAA		200602
US61401	3	D18    VOR/DME RNAV RW18	KZ		2006159	2B	FAA		200606
US61401	3	EVORA  VOR-A	KZ		2006271	6	FAA		200610
US61401	3	G36    GPS RW36	KZ		2006187	B	FAA		200609
US61401	3	I18    ILS RW18	KZ		2006271	A	FAA		200610
US61401	3	L18    LOC RW18	KZ		2006271	A	FAA		200610
US61401	3	N18    NDB RW18	KZ		2006271	1A	FAA		200610
US61401	3	O18    GPS RW18 (OVERLAY)	KZ		2006159	2B	FAA		200606
US61401	3	OGPSA  GPS-A(OVERLAY)	KZ		2006271	6	FAA		200610
US61557	3	D29    VORDME RW29	KZ		2002332	8	FAA		200212
US61557	3	G14    RNAV (GPS) RW14	KZ		2004106		FAA		200404
US61557	3	G29    RNAV (GPS) RW29	KZ		2002332		FAA		200212
US61557	3	G32    RNAV (GPS) RW32	KZ		2002332		FAA		200212
US61567	1	AMG2	KNIP		2006103		FAA		200604
US61567	1	POGIE1	KNIP		2004050		FAA		200402
US61567	1	TAY2   TAYLOR 2	KNIP		2004330		FAA		200412
US61567	3	G09    RNAV (GPS) RW09	KNIP	02800	2006103		USN		200604
US61567	3	G27    RNAV (GPS) RW27	KNIP	02800	2006103		USN		200604
US61567	3	T09    TACAN RW09	KNIP	02800	2006103		USN		200604
US61567	3	T09-H  HI TACAN RW09	KNIP	02800	2006103		USN		200604
US61567	3	T27    TACAN RW27	KNIP	02800	2006103		USN		200604
US61567	3	T27-H  HI TACAN RW27	KNIP	02800	2006131		USN		200605
US61599	3	I01    ILS RW01	KWYS		2006215	3C	FAA		200608
US61599	3	L01    LOC RW01	KWYS		2006215	3C	FAA		200608
US61599	3	N01    NDB RW01	KWYS		2005356	3B	FAA		200513
US61599	3	OGPS01 GPS RW01(OVERLAY)	KWYS		2005356	3B	FAA		200513
US61626	3	G07    RNAV (GPS) RW07	KLWT		2006103	1	FAA		200604
US61626	3	S07    VOR RW07	KLWT		2002332	15	FAA		200212
US61642	1	CTF2   CHESTERFIELD 2	KZ		2006047		FAA		200602
US61642	1	MAJIC9	KZ		2006047		FAA		200602
US61642	1	NASCR1	KZ		2006047		FAA		200602
US61642	1	SHINE5	KZ		2006047		FAA		200602
US61642	1	UNARM1	KZ		2006047		FAA		200602
US61642	3	I22L   ILS RW22L	KZ		2003135	B	FAA		200305
US61642	3	N22L   NDB RW22L	KZ		2004050	E	FAA		200402
US61642	3	O22L   GPS RW22L(OVERLAY)	KZ		2004050	E	FAA		200402
US61655	3	B20    LOC BC RW20	KMKL		2006159	5B	FAA		200606
US61655	3	I02    ILS RW02	KMKL		2006159	7B	FAA		200606
US61815	3	G09    RNAV(GPS) RW09	KFNT		2006103		FAA		200604
US61815	3	G18    RNAV(GPS) RW18	KFNT		2006103		FAA		200604
US61815	3	G27-Y  RNAV(GPS) Y RW27	KFNT		2006103		FAA		200604
US61815	3	G27-Z  RNAV(GPS) Z RW27	KFNT		2006103		FAA		200604
US61815	3	G36    RNAV(GPS) RW36	KFNT		2006103		FAA		200604
US61815	3	I09    ILS RW09	KFNT		2006103	22	FAA		200604
US61815	3	I27    ILS RW27	KFNT		2006103	4	FAA		200604
US61815	3	S18    VOR RW18	KFNT		2006103	A	FAA		200605
US61815	3	S27    VOR RW27	KFNT		2006103		FAA		200604
US61815	3	S36    VOR RW36	KFNT		2006103		FAA		200604
US61879	3	O08    GPS RW08(OVERLAY)	KZ		2004106	3A	FAA		200404
US61879	3	S08    VOR RW08	KZ		2004106	3A	FAA		200404
US62014	3	EVORA  VOR/DME-A	KZ		2002332		FAA		200403
US62014	3	OGPSA  GPS-A(OVERLAY)	KZ		2002332		FAA		200212
US62034	3	G18    RNAV (GPS) RW18	KZ		2006271		FAA		200610
US62086	3	I09    ILS RW09	KZ		2003247	2A	FAA		200309
US62192	1	OTT6   NOTTINGHAM6	KZ		2006159		FAA		200606
US62192	3	G16    RNAV (GPS) RW16	KZ		2006215	1	FAA		200608
US62192	3	G34    RNAV (GPS) RW34	KZ		2006243	B	FAA		200609
US62192	3	S34    VOR RW34	KZ		2006243	4A	FAA		200609
US62285	3	N05    NDB RW05	KZ		2005300	1	FAA		200601
US62541	3	EVORA  VOR-A	KZ		2006047	17	FAA		200602
US62541	3	G04    RNAV (GPS) RW04	KZ		2006047	1	FAA		200602
US62569	1	KAYOH4	KZ		2004162		FAA		200406
US62569	3	I29R   ILS RW29R	KZ		2006103	2	FAA		200604
US62569	3	O11L   GPS RW11L(OVERLAY)	KZ		2006103	14A	FAA		200604
US62569	3	S11L   VOR RW11L	KZ		2006103	14A	FAA		200604
US62678	3	G15    RNAV(GPS) RW15	KTPL		2006271	1	FAA		200610
US62678	3	G33    RNAV(GPS) RW33	KTPL		2006271	1	FAA		200610
US62678	3	I15    ILS RW15	KTPL		2006271	11	FAA		200610
US62678	3	S15    VOR RW15	KTPL		2006271	17A	FAA		200610
US62723	3	O23    GPS RW23(OVERLAY)	KZ		2006159	12A	FAA		200606
US62723	3	S23    VOR RW23	KZ		2006159	12A	FAA		200606
US62874	1	NESTO2	KAGC		2006047		FAA		200609
US62874	1	WISKE2	KAGC		2006047		FAA		200602
US62874	3	G05    RNAV (GPS) RW05	KAGC		2003303	2	FAA		200311
US62874	3	G10    RNAV (GPS) RW10	KAGC		2005244	3	FAA		200509
US62874	3	G28    RNAV (GPS) RW28	KAGC		2005244	3	FAA		200509
US62874	3	I10    ILS RW10	KAGC		2004162	5A	FAA		200406
US62874	3	I28    ILS RW28	KAGC		2003079	28	FAA		200303
US62874	3	S05    VOR RW05	KAGC		2003079	10	FAA		200303
US62985	2	BLUSH1	PHMK		2005300		FAA		200511
US62985	2	HAPAI2	PHMK		2005300		FAA		200511
US62985	3	EVORA  VOR-A	PHMK		2006159	15B	FAA		200606
US62985	3	GGPSB  RNAV (GPS) B	PHMK		2006187		FAA		200607
US62985	3	OGPSA  GPS-A(OVERLAY)	PHMK		2006159	15B	FAA		200606
US62985	3	TTACA  TACANA	PHMK		2006159	15B	FAA		200606
US63206	3	S22    VOR RW22	KZ		2005076	12	FAA		200503
US63220	3	N04    NDB RW04	KZ		2006271	13A	FAA		200610
US63220	3	O04    GPS RW04(OVERLAY)	KZ		2006271	13A	FAA		200610
US63230	1	CHERI2	KFTK		2005300		FAA		200511
US63230	3	N18    NDB RW18	KFTK		2005132	12	USA		200505
US63230	3	S15    VOR RW15	KFTK		2005132	1	USA		200505
US63230	3	S18    VOR RW18	KFTK		2005132	13	USA		200505
US63230	3	S36    VOR RW36	KFTK		2005132	11	USA		200505
US63251	2	SANDY1	KNCA		2005244		USN		200509
US63251	3	G01    RNAV (GPS) RW01	KNCA	03400	2006159		USN		200606
US63251	3	G19    RNAV (GPS) RW19	KNCA	03400	2006159		USN		200606
US63251	3	I01    ILS RW01	KNCA	03400	2006159		USN		200606
US63251	3	L01    LOC/DME RW01	KNCA	03400	2006159		USN		200606
US63251	3	T01    TACAN RW01	KNCA	03400	2006159		USN		200606
US63251	3	T05    TACAN RW05	KNCA	03400	2006159		USN		200606
US63251	3	T19    TACAN RW19	KNCA	03400	2006159		USN		200606
US63251	3	T23    TACAN RW23	KNCA	03400	2006159		USN		200606
US63264	3	N13    NDB RW13	KZ		2006271	7	FAA		200610
US63264	3	O13    GPS RW13(OVERLAY)	KZ		2006271	7	FAA		200610
US63264	3	S31    VOR RW31	KZ		2006271	5	FAA		200610
US63326	3	L14    LOC RW14	KZ		2006271	4D	FAA		200610
US63326	3	V14    VOR RW14	KZ		2006271	15	FAA		200610
US63366	3	I36    ILS RW36	KOWB		2006271	11	FAA		200610
US63366	3	L36    LOC RW36	KOWB		2006271	11	FAA		200610
US63366	3	S36    VOR RW36	KOWB		2006271	17	FAA		200610
US63487	3	B21    LOC BC RW21	KSJT		2006271	14A	FAA		200610
US63487	3	D03-H  HI VORDME RW03	KSJT	05100	2005356	5	USAF		200513
US63487	3	D21-H  HI VORDME RW21	KSJT	05100	2003331	1	USAF		200513
US63487	3	G03    RNAV (GPS) RW03	KSJT		2006271	1	FAA		200610
US63487	3	G18    RNAV (GPS) RW18	KSJT		2006271		FAA		200610
US63487	3	G21    RNAV (GPS) RW21	KSJT		2006271	1	FAA		200610
US63487	3	I03    ILS RW03	KSJT		2006271	21	FAA		200610
US63487	3	I03-H  HI ILS RW03	KSJT	05100	2005356	5	USAF		200513
US63487	3	N03    NDB RW03	KSJT		2006271	14A	FAA		200610
US63487	3	S21    VOR RW21	KSJT		2006271	17	FAA		200610
US63487	3	T03-H  HI TACAN RW03	KSJT	05100	2005356	5	USAF		200513
US63487	3	T21-H  HI TACAN RW21	KSJT	05100	2003331	1	USAF		200513
US63564	3	G10    GPS RW10	KZ		2003191	A	FAA		200307
US63564	3	G28    GPS RW28	KZ		2003191	A	FAA		200307
US63655	3	D36    VOR/DME RW36	KZ		2004274	1A	FAA		200410
US63655	3	G18    RNAV (GPS) RW18	KZ		2005048	A	FAA		200502
US63655	3	G36    RNAV (GPS) RW36	KZ		2006103	1	FAA		200604
US63655	3	S18    VOR RW18	KZ		2004274	10A	FAA		200410
US63747	2	GONGS1	KZ		2004050		FAA		200402
US63747	3	D13L   VORDME RW13L	KZ		2006103	7B	FAA		200604
US63747	3	D31R   VORDME RW31R	KZ		2006271	E	FAA		200610
US63747	3	I13L   ILS RW13L	KZ		2006103	10A	FAA		200604
US63822	3	I15    ILS RW15	KBTV		2006047	23	FAA		200602
US63822	3	I15-HZ HI ILS Z RW15	KBTV	08500	2006243		USAF		200609
US63822	3	I33    ILSDME RW33	KBTV		2006103	E	FAA		200604
US63822	3	I33-H  HI ILSDME RW33	KBTV	08400	2006243	2B	USAF		200609
US63822	3	L15    LOC/DME RW15	KBTV		2006047	23	FAA		200602
US63822	3	S01    VOR RW01	KBTV		2005356	11D	FAA		200513
US63822	3	T15-H  HI TACAN RW15	KBTV	08400	2006243	2	USAF		200609
US63828	3	D27    VORDME RW27	KZ		2005132	8	FAA		200505
US63828	3	I27    ILS RW27	KZ		2005132	3	FAA		200505
US63828	3	O27    GPS RW27(OVERLAY)	KZ		2005132	8	FAA		200505
US63831	1	AMG2	KJAX		2006103		FAA		200604
US63831	1	POGIE1	KJAX		2004050		FAA		200402
US63831	1	SSI3   BRUNSWICK 3	KJAX		2006047		FAA		200602
US63831	1	TAY2   TAYLOR 2	KJAX		2004330		FAA		200412
US63831	2	SAWGY1	KJAX		1995033		FAA		200211
US63831	3	G07    RNAV (GPS) RW07	KJAX		2006047		FAA		200602
US63831	3	G13    RNAV (GPS) RW13	KJAX		2006047		FAA		200602
US63831	3	G25    RNAV (GPS) RW25	KJAX		2006047		FAA		200602
US63831	3	G31    RNAV (GPS) RW31	KJAX		2006047	1	FAA		200602
US63831	3	I07    ILS  RW07	KJAX		2006047	12C	FAA		200604
US63831	3	I07-H  HI ILS RW07	KJAX	02800	2006047	3	USAF		200604
US63831	3	I13    ILS RW13	KJAX		2006047	6A	FAA		200604
US63831	3	I13-H  HI ILS RW13	KJAX	02800	2005356	2	USAF		200604
US63831	3	I25    ILS RW25	KJAX		2006047	1	FAA		200604
US63831	3	I25-H  HI ILS RW25	KJAX	02800	2004050	1	USAF		200604
US63831	3	N07    NDB  RW07	KJAX		2006047	9C	FAA		200602
US63831	3	T13-H  HI TACAN RW13	KJAX	02800	2004050	2	USAF		200604
US63850	3	O03    GPS RW03(OVERLAY)	KZ		2005356	8A	FAA		200513
US63850	3	O21    GPS RW21(OVERLAY)	KZ		2005356	8B	FAA		200513
US63850	3	S03    VOR RW03	KZ		2005356	8A	FAA		200513
US63850	3	S21    VOR RW21	KZ		2005356	8B	FAA		200513
US63863	3	D35    VORDME RW35	KSWO		2005188	1	FAA		200507
US63863	3	G17    RNAV (GPS) RW17	KSWO		2005188		FAA		200507
US63863	3	G35    RNAV (GPS) RW35	KSWO		2005188		FAA		200507
US63863	3	I17    ILS RW17	KSWO		2005188	2	FAA		200507
US63863	3	L17    LOC RW17	KSWO		2005188	2	FAA		200507
US63863	3	N17    NDB RW17	KSWO		2005188	1	FAA		200507
US63863	3	S17    VOR RW17	KSWO		2005188	14	FAA		200507
US63885	3	D14    VOR/DME RW14	KBFD		2006159	9	FAA		200606
US63885	3	I32    ILS RW32	KBFD		2006159	11A	FAA		200606
US64030	3	B24    LOC BC RW24	KDEC		2006215	10A	FAA		200608
US64030	3	I06    ILS RW06	KDEC		2006215	13C	FAA		200608
US64030	3	L06    LOC RW06	KDEC		2006215	13C	FAA		200608
US64030	3	S36    VOR RW36	KDEC		2006215	15A	FAA		200608
US64076	3	N17L   NDB RW17L	KZ		2004274	9B	FAA		200410
US64076	3	O17L   GPS RW17L(OVERLAY)	KZ		2004274	9B	FAA		200410
US64132	3	G33    RNAV (GPS) RW33	KZ		2005356	A	FAA		200513
US64202	3	D02    VORDME RW02	KZ		2006187	4B	FAA		200609
US64202	3	G02    GPS RW02	KZ		2004274		FAA		200410
US64202	3	I02    ILS RW02	KZ		2006187	3A	FAA		200609
US64202	3	L02    LOC/DME RW02	KZ		2006187	3A	FAA		200609
US64225	3	I16    ILS RW16	KZ		2006131	6B	FAA		200606
US64225	3	L16    LOC RW16	KZ		2006131	6B	FAA		200606
US64225	3	N16    NDB RW16	KZ		2006159	6B	FAA		200606
US64225	3	S24    VOR RW24	KZ		2006159	15B	FAA		200606
US64228	1	FERN5	KZ		2006159		FAA		200606
US64228	1	LYNXX8	KZ		2006215		FAA		200608
US64228	2	CNOG8  CANOGA 8	KZ		2004050		FAA		200404
US64228	2	NUAL6  NEWHALL 6	KZ		2004050		FAA		200404
US64228	3	EVORA  VOR-A	KZ		2006047	3A	FAA		200602
US64228	3	EVORB  VORDME-B	KZ		2006047	2A	FAA		200602
US64228	3	I16R   ILS RW16R	KZ		2006047	5A	FAA		200602
US64228	3	OGPSA  GPS-A(OVERLAY)	KZ		2006047	3A	FAA		200602
US64228	3	OGPSB  GPS-B(OVERLAY)	KZ		2006047	2A	FAA		200602
US64352	3	G06    RNAV (GPS)RW06	KZ		2005356		FAA		200513
US64352	3	G24    RNAV (GPS)RW24	KZ		2005356		FAA		200513
US64352	3	S06    VOR RW06	KZ		2005356	6A	FAA		200513
US64552	3	D12    VORDME RW12	KZ		2006271	9A	FAA		200610
US64552	3	G05    RNAV (GPS) RW05	KZ		2006271		FAA		200610
US64552	3	I23    ILS RW23	KZ		2006271	6	FAA		200610
US64552	3	O12    GPS RW12(OVERLAY)	KZ		2006271	9A	FAA		200610
US64552	3	O30    GPS RW30(OVERLAY)	KZ		2006271	13B	FAA		200610
US64552	3	S30    VOR RW30	KZ		2006271	13B	FAA		200610
US64570	3	S23    VOR RW23	KZ		2005244	7	FAA		200601
US64625	3	O17    GPS RW17(OVERLAY)	KZ		2006159	9	FAA		200606
US64625	3	S17    VOR RW17	KZ		2006159	9	FAA		200606
US64642	3	I08    ILS RW08	KZ		2006159	B	FAA		200606
US64642	3	N08    NDB RW08	KZ		2006159	8A	FAA		200606
US64642	3	O08    GPS RW08(OVERLAY)	KZ		2006159	8A	FAA		200606
US64706	3	G30    GPS RW30	KZ		2003023		FAA		200301
US64941	1	BARIN1	KIAD		2005244		FAA		200509
US64941	1	COATT4	KIAD		2006047		FAA		200602
US64941	1	CSN2   CASANOVA 2	KIAD		2006047		FAA		200602
US64941	1	DELRO1	KIAD		2006047		FAA		200602
US64941	1	HYPER1	KIAD		2005244		FAA		200509
US64941	1	JASEN4	KIAD		2006047		FAA		200602
US64941	1	LEGGO1	KIAD		2005244		FAA		200509
US64941	1	PRTZL1	KIAD		2005244		FAA		200509
US64941	1	PSB1   PHILIPSBURG1	KIAD		2006047		FAA		200602
US64941	1	SEG1   SELINSGROVE1	KIAD		2006047		FAA		200602
US64941	2	PRYME2 PRYME2 RNAV	KIAD		2006047		FAA		200602
US64941	3	I01L   ILS RW01L	KIAD		2006187	5A	FAA		200607
US64941	3	I01R   ILS RW01R	KIAD		2006187	23	FAA		200607
US64941	3	I12    ILS RW12	KIAD		2006187	7	FAA		200607
US64941	3	I12-C  CONVERGING ILS RW12	KIAD		2006187	4	FAA		200607
US64941	3	I19    ILS RW19L	KIAD		2006187	12	FAA		200607
US64941	3	I19L-C CONVERGING ILS RW19L	KIAD		2006187	6	FAA		200607
US64941	3	I19R   ILS RW19R	KIAD		2006187	23	FAA		200607
US64941	3	I19R-C CONVERGING ILS RW19R	KIAD		2006187	6A	FAA		200607
US64941	3	L01R   LOC RW01R	KIAD		2006187	23	FAA		200607
US64941	3	L19L   LOC RW19L	KIAD		2006187	12	FAA		200607
US64941	3	L19R   LOC/DME RW19R	KIAD		2006187	23	FAA		200607
US64981	3	B16    LOC BC RW16	KCLL		2005244	7	FAA		200509
US64981	3	D28    VORDME RW28	KCLL		2005188	13	FAA		200507
US64981	3	G10    RNAV (GPS) RW10	KCLL		2005188		FAA		200507
US64981	3	G16    RNAV (GPS) RW16	KCLL		2005188		FAA		200507
US64981	3	G28    RNAV (GPS) RW28	KCLL		2005188		FAA		200507
US64981	3	G34    RNAV (GPS) RW34	KCLL		2005188		FAA		200507
US64981	3	I34    ILS RW34	KCLL		2005244	13	FAA		200509
US64981	3	L34    LOC RW34	KCLL		2005244	13	FAA		200509
US64981	3	S10    VOR RW10	KCLL		2005188	19	FAA		200507
US64981	3	T10    TACAN RW10	KCLL		2005188	19	FAA		200507
US65089	3	EVORA  VOR-A	KZ		2004274	3A	FAA		200410
US65089	3	OGPSA  GPS-A(OVERLAY)	KZ		2004274	3A	FAA		200410
US65124	3	I06    ILS RW06	KZ		2005244		FAA		200509
US65124	3	L06    LOCDME RW06	KZ		2005244		FAA		200509
US65185	1	HILIE1	KSFF		2006159		FAA		200606
US65185	1	ZOOMR1	KSFF		2003135		FAA		200305
US65185	3	I21R   ILSDME RW21R	KSFF		2005356	A	FAA		200513
US65185	3	S03L   VOR RW03L	KSFF		2005356	3	FAA		200513
US65340	1	TRUDO1	KMKE		2003303		FAA		200509
US65340	1	VEENA1	KMKE		2004050		FAA		200402
US65340	3	G01R   RNAV (GPS) RW01R	KMKE		2006047		FAA		200602
US65340	3	G07L   RNAV (GPS) RW07L	KMKE		2006047		FAA		200602
US65340	3	G13    RNAV (GPS) RW13	KMKE		2006047		FAA		200602
US65340	3	G19L   RNAV (GPS) RW19L	KMKE		2006047		FAA		200602
US65340	3	G25L   RNAV (GPS) RW25L	KMKE		2005048	A	FAA		200502
US65340	3	G25R   RNAV (GPS) RW25R	KMKE		2006047	A	FAA		200602
US65340	3	G31    RNAV (GPS) RW31	KMKE		2006047		FAA		200602
US65340	3	I01L   ILS RW01L	KMKE		2006047	8A	FAA		200602
US65340	3	I07R   ILS RW07R	KMKE		2006047	15	FAA		200602
US65340	3	I19R   ILS RW19R	KMKE		2006047	10	FAA		200602
US65340	3	L01L   LOC RW01L	KMKE		2006047	8A	FAA		200602
US65340	3	L25L   LOC RW25L	KMKE		2006271	4A	FAA		200610
US65475	3	S27    VOR RW27	KZ		2005132	6A	FAA		200505
US65504	3	B17L   LOC BC RW17L	KABI		2006243	3C	FAA		200609
US65504	3	EVORA  VOR-A	KABI		2006271	8A	FAA		200610
US65504	3	G17L   RNAV (GPS) RW17L	KABI		2006243	A	FAA		200609
US65504	3	G35R   RNAV (GPS) RW35R	KABI		2006271	A	FAA		200610
US65504	3	I35R   ILS RW35R	KABI		2006271	6D	FAA		200610
US65504	3	N35R   NDB RW35R	KABI		2006271	5D	FAA		200610
US65504	3	O22    GPS RW22(OVERLAY)	KABI		2006271	3B	FAA		200610
US65504	3	S22    VOR RW22	KABI		2006271	3B	FAA		200610
US65523	3	EVORA  VOR-A	KZ		2005132	4A	FAA		200505
US65594	3	I01    ILS RW01	KCAK		2006215	37A	FAA		200608
US65594	3	I19    ILS RW19	KCAK		2006215	7A	FAA		200608
US65594	3	I23    ILS RW23	KCAK		2006215	10A	FAA		200608
US65594	3	L01    LOC RW01	KCAK		2006215	37A	FAA		200608
US65594	3	L19    LOC RW19	KCAK		2006215	7A	FAA		200608
US65594	3	L23    LOC RW23	KCAK		2006215	10A	FAA		200608
US65594	3	O05    GPS RW05(OVERLAY)	KCAK		2006215	2A	FAA		200608
US65594	3	O23    GPS RW23(OVERLAY)	KCAK		2006215	9A	FAA		200608
US65594	3	S05    VOR RW05	KCAK		2006215	2A	FAA		200608
US65594	3	S23    VOR RW23	KCAK		2006215	9A	FAA		200608
US65632	3	I01    ILS RW01	KZ		2003079	28	FAA		200313
US65632	3	N01    NDB RW01	KZ		2004050	21	FAA		200402
US65632	3	O01    GPS RW01(OVERLAY)	KZ		2004050	21	FAA		200402
US65793	3	EVORA  VORDME-A	KZ		2006159	6A	FAA		200606
US65793	3	OGPSA  GPS-A(OVERLAY)	KZ		2006159	6A	FAA		200606
US65965	3	D03    VORDME RW03	KZ		2006159	4B	FAA		200606
US65999	3	D17    VORDME RW17	KZ		2005132		FAA		200509
US65999	3	D35    VORDME RW35	KZ		2005132		FAA		200509
US66166	3	G17L   RNAV (GPS) RW17L	KZ		2005188		FAA		200507
US66166	3	N35R   NDB RW35R	KZ		2005188	4	FAA		200507
US66166	3	O35R   GPS RW35R(OVERLAY)	KZ		2005188	4	FAA		200507
US66168	1	BQS3   BRAYMER 3	KZ		2005300		FAA		200511
US66168	1	JHAWK5	KZ		2003191		FAA		200307
US66168	1	RBA2   ROBINSON 2	KZ		2004050		FAA		200402
US66168	1	TYGER5	KZ		2004050		FAA		200402
US66168	2	CHIEF3	KZ		2004050		FAA		200402
US66168	2	LAKES5	KZ		2005300		FAA		200511
US66168	2	RACER3	KZ		2004050		FAA		200402
US66168	2	ROYAL3	KZ		2003079		FAA		200303
US66168	2	TIFTO2	KZ		2003079		FAA		200303
US66168	2	WLDCT2	KZ		2004050		FAA		200402
US66168	3	G18    RNAV (GPS) RW18	KZ		2006215	1	FAA		200608
US66168	3	G36    RNAV (GPS) RW36	KZ		2006215	1	FAA		200608
US66207	3	EVORA  VOR-A	KZ		2005244	5	FAA		200509
US66207	3	OGPSA  GPS-A(OVERLAY)	KZ		2005244	5	FAA		200509
US66249	1	KEKEE2	KZ		2004050		FAA		200402
US66249	3	L20    LOCDME RW20	KZ		2006271		FAA		200610
US66298	3	G02    RNAV (GPS) RW02	KCOU		2005356	1	FAA		200513
US66298	3	G13    RNAV (GPS) RW13	KCOU		2003359		FAA		200313
US66298	3	G20    RNAV (GPS) RW20	KCOU		2005356	1	FAA		200513
US66298	3	G31    RNAV (GPS) RW31	KCOU		2003079		FAA		200304
US66298	3	I02    ILS RW02	KCOU		2004050	13B	FAA		200402
US66298	3	S13    VOR RW13	KCOU		2006019	3B	FAA		200601
US66298	3	S20    VOR RW20	KCOU		2003079	4	FAA		200303
US66421	3	D13    VORDME RW13	KOTM		2006271	7	FAA		200610
US66421	3	G22    RNAV (GPS) RW22	KOTM		2006271		FAA		200610
US66421	3	I31    ILS RW31	KOTM		2006271	5	FAA		200610
US66421	3	O31    GPS RW31(OVERLAY)	KOTM		2006271	14A	FAA		200610
US66421	3	S31    VOR RW31	KOTM		2006271	14A	FAA		200610
US66440	1	BONVL4	KPDX		2003135		FAA		200305
US66440	1	HELNS4	KPDX		2003135		FAA		200305
US66440	1	MOXEE6	KPDX		2006215		FAA		200608
US66440	3	D21    VORDME RW21	KPDX		2006271	B	FAA		200610
US66440	3	EVORA  VOR-A	KPDX		2006271	9B	FAA		200610
US66440	3	I10L   ILS RW10L	KPDX		2006271	2	FAA		200610
US66440	3	I10R   ILS RW10R	KPDX		2006271	32	FAA		200610
US66440	3	I10R-H HI ILSDME RW10R	KPDX	16500	2006271	5	USAF		200610
US66440	3	I28L   ILS RW28L	KPDX		2006271	1	FAA		200610
US66440	3	I28R   ILS RW28R	KPDX		2006271	13	FAA		200610
US66440	3	I28R-H HI ILSDME RW28R	KPDX	16500	2006215		USAF		200608
US66440	3	L10L   LOC RW10L	KPDX		2006271	2	FAA		200610
US66440	3	L10R   LOC RW10R	KPDX		2006271	32	FAA		200610
US66440	3	L21    LOCDME RW21	KPDX		2006271	7B	FAA		200610
US66440	3	L28L   LOC RW28L	KPDX		2006271	1	FAA		200610
US66440	3	L28R   LOC RW28R	KPDX		2006271	13	FAA		200610
US66440	3	S28R   VOR RW28R	KPDX		2006271	2A	FAA		200610
US66440	3	T10R-H HI TACAN RW10R	KPDX	16500	2006215		USAF		200608
US66440	3	T28L   TACAN RW28L	KPDX		2006215		USAF		200608
US66467	1	BLOND3	KSRQ		2004050		FAA		200402
US66467	1	CLAMP4	KSRQ		2005244		FAA		200509
US66467	3	I14    ILS RW14	KSRQ		2006271	4A	FAA		200610
US66467	3	I32    ILS RW32	KSRQ		2006271	5A	FAA		200610
US66467	3	S14    VOR RW14	KSRQ		2006271	16C	FAA		200610
US66467	3	S22    VOR RW22	KSRQ		2006271	10D	FAA		200610
US66467	3	S32    VOR RW32	KSRQ		2006271	8D	FAA		200610
US66519	3	N31    NDB RW31	KZ		2004050	3	FAA		200402
US66519	3	O31    GPS RW31(OVERLAY)	KZ		2004050	3	FAA		200402
US66643	3	I09    ILS RW09	KZ		2005132	14	FAA		200505
US66643	3	N09    NDB RW09	KZ		2005132	13	FAA		200505
US66643	3	O09    GPS RW09(OVERLAY)	KZ		2005132	13	FAA		200505
US66666	3	N23    NDB RW23	KZ		2006159	4	FAA		200606
US66775	3	S06    VOR RW06	KZ		2006103	7A	FAA		200604
US66966	3	FNDBB  NDBB	KZ		2004106	10	FAA		200404
US66966	3	ONDBB  GPSB(OVERLAY)	KZ		2004106	10	FAA		200404
US67019	2	BLUES2	KALN		2004050		FAA		200402
US67019	2	CARDS7	KALN		2005300		FAA		200513
US67019	2	GATWY4	KALN		2005300		FAA		200511
US67019	2	LINDY2	KALN		2005300		FAA		200511
US67019	2	OZARK3	KALN		2005300		FAA		200511
US67019	2	PLESS1	KALN		2005300		FAA		200511
US67019	2	TURBO5	KALN		2005300		FAA		200511
US67019	3	B11    LOC BC RW11	KALN		2005300	8	FAA		200511
US67019	3	EVORA  VOR-A	KALN		2005300	9	FAA		200511
US67019	3	I29    ILS RW29	KALN		2005300	11	FAA		200511
US67019	3	L29    LOC RW29	KALN		2005300	11	FAA		200511
US67034	3	EVORA  VOR-A	KZ		2003303	9A	FAA		200403
US67034	3	OGPSA  GPS-A(OVERLAY)	KZ		2003303	9A	FAA		200311
US67103	1	BLOCC1	KGSO		2006047		FAA		200602
US67103	1	BROOK2	KGSO		2006047		FAA		200602
US67103	1	HENBY2	KGSO		2006047		FAA		200602
US67103	1	SMOKN3	KGSO		2006047		FAA		200602
US67103	2	BAYNS2 BAYNES2	KGSO		2003023		FAA		200409
US67103	2	QUAK2  QUAKER2	KGSO		2006047		FAA		200602
US67103	2	TRI4   TRIAD4	KGSO		2006047		FAA		200602
US67103	3	D23    VORDME RW23	KGSO		2006215	9D	FAA		200608
US67103	3	I05    ILS RW05	KGSO		2006215	5A	FAA		200608
