ARPT_IDENT	PROC	TRM_IDENT	FDR_RTE_IDENT	SEQ_NBR	ICAO	WPT1_IDENT	WPT1_CTRY	WPT2_IDENT	WPT2_CTRY	ALT	MAG_CRS	DISTANCE	WPT1_WGS_LAT	WPT1_WGS_DLAT	WPT1_WGS_LONG	WPT1_WGS_DLONG	WPT2_WGS_LAT	WPT2_WGS_DLAT	WPT2_WGS_LONG	WPT2_WGS_DLONG	CYCLE_DATE
US94474	3	S25    VOR RW25	RZS	10	KSBA	RZS	US	ZACKS	US	06000	324.5	8.0	N34303428	34.509524	W119461561	-119.771001	N34230924	34.385900	W119424450	-119.712361	199912
US94530	3	G10    GPS RW10	BKA	10	PAFE	BKA	US	YIPUL	US	06900	48.1	35.8	N56513387	56.859409	W135330472	-135.551312	N56595114	56.997539	W134293098	-134.491939	200502
US94530	3	G10    GPS RW10	TURKS	10	PAFE	TURKS	US	JOJOE	US	04700	283.7	32.8	N56425990	56.716639	W133230460	-133.384611	N57020423	57.034508	W134114089	-134.194692	200502
US94530	3	Q10    NDBDME RW10	SQM	10	PAFE	SQM	US	AFE	US	04800	296.3	40.3	N56275249	56.464581	W133055055	-133.097375	N56575010	56.963917	W133544280	-133.911889	200011
US94530	3	Q10    NDBDME RW10	SQM	20	PAFE	AFE	US	UPAKY	US	04300	261.7	6.0	N56575010	56.963917	W133544280	-133.911889	N56591695	56.988041	W134052157	-134.089324	200011
US94702	3	D21    VORDME Y RW21	OCN	10	KNFG	OCN	US	BONDO	US	08000	83.0	19.8	N33142633	33.240647	W117250384	-117.417733	N33113963	33.194342	W117013825	-117.027292	200604
US94702	3	T21    TACAN Y RW21	OCN	10	KNFG	OCN	US	BONDO	US	08000	83.0	19.8	N33142633	33.240647	W117250384	-117.417733	N33113963	33.194342	W117013825	-117.027292	200604
US94702	3	T21-Z  TACAN Z RW21	OCN	10	KNFG	OCN	US	BONDO	US	08000	83.0	19.8	N33142633	33.240647	W117250384	-117.417733	N33113963	33.194342	W117013825	-117.027292	200604
US94702	3	T212   COPTER TACAN 212	OCN	10	KNFG	OCN	US	GOZER	US	03600	69.0	10.6	N33142633	33.240647	W117250384	-117.417733	N33153088	33.258578	W117123275	-117.209097	200604
US94727	3	G14    RNAV (GPS) RW14	AEX	10	KAEX	AEX	US	EBYAJ	US	03000	322.3	18.7	N31152422	31.256728	W092300351	-92.500975	N31304823	31.513397	W092422994	-92.708317	200413
US94727	3	G14    RNAV (GPS) RW14	MUSHE	10	KAEX	MUSHE	US	IBVUW	US	03000	313.5	34.5	N31091143	31.153175	W092091809	-92.155025	N31334533	31.562592	W092374627	-92.629519	200413
US94727	3	G14    RNAV (GPS) RW14	NUBOY	10	KAEX	NUBOY	US	IBHEJ	US	03000	283.3	10.4	N31304032	31.511200	W092585969	-92.983246	N31275096	31.464156	W092471332	-92.787033	200413
US94727	3	G18    RNAV (GPS) RW18	AEX	10	KAEX	AEX	US	LATIW	US	03000	354.3	14.5	N31152422	31.256728	W092300351	-92.500975	N31295666	31.499072	W092305176	-92.514378	200413
US94727	3	G18    RNAV (GPS) RW18	MUSHE	10	KAEX	MUSHE	US	ESJUJ	US	03000	324.1	24.1	N31091143	31.153175	W092091809	-92.155025	N31290950	31.485972	W092250524	-92.418122	200413
US94727	3	G18    RNAV (GPS) RW18	NUBOY	10	KAEX	NUBOY	US	XAFQU	US	03000	87.4	19.1	N31304032	31.511200	W092585969	-92.983246	N31304365	31.512125	W092363838	-92.610661	200413
US94727	3	G32    RNAV (GPS) RW32	MUSHE	10	KAEX	MUSHE	US	OTQAB	US	02000	291.1	10.3	N31091143	31.153175	W092091809	-92.155025	N31131160	31.219889	W092202169	-92.339358	200505
US94727	3	I14    ILS RW14	AEX	10	KAEX	AEX	US	GUQEM	US	03000	322.6	15.7	N31152422	31.256728	W092300351	-92.500975	N31282262	31.472950	W092402603	-92.673897	200601
US94727	3	L14    LOC RW14	AEX	10	KAEX	AEX	US	GUQEM	US	03000	322.6	15.7	N31152422	31.256728	W092300351	-92.500975	N31282262	31.472950	W092402603	-92.673897	200601
US94770	3	G12    GPS RW12	GGW	10	KGGW	GGW	US	ATCHY	US	05000	300.8	10.0	N48125497	48.215269	W106373166	-106.625461	N48195584	48.332178	W106480897	-106.802492	200202
US94786	3	G13    RNAV (GPS) RW13	FFU	10	KZ	FFU	US	ZUXAG	US	09900	323.2	6.0	N40162962	40.274895	W111562591	-111.940531	N40220824	40.368956	W111591380	-111.987167	200412
US94786	3	S13    VOR RW13	FFU	10	KZ	FFU	US	FAVUR	US	10000	2.7	8.9	N40162962	40.274895	W111562591	-111.940531	N40245382	40.414950	W111524305	-111.878625	200412
US94955	3	I18L   ILS RW18L	DCU	10	KHSV	DCU	US	BOLAY	US	03000	40.2	13.9	N34385394	34.648317	W086562229	-86.939525	N34493913	34.827536	W086454304	-86.761956	200410
US94955	3	I18L   ILS RW18L	RQZ	10	KHSV	RQZ	US	BOLAY	US	03000	284.1	6.6	N34474962	34.797118	W086380198	-86.633884	N34493913	34.827536	W086454304	-86.761956	200410
US94955	3	I18R   ILS RW18R	DCU	10	KHSV	DCU	US	JASEX	US	03000	37.7	13.3	N34385394	34.648317	W086562229	-86.939525	N34493442	34.826228	W086464302	-86.778617	200410
US94955	3	I18R   ILS RW18R	RQZ	10	KHSV	RQZ	US	JASEX	US	03000	281.7	7.4	N34474962	34.797118	W086380198	-86.633884	N34493442	34.826228	W086464302	-86.778617	200410
US94955	3	I36L   ILS RW36L	DCU	10	KHSV	DCU	US	BOSAC	US	02800	333.2	16.2	N34385394	34.648317	W086562229	-86.939525	N34242952	34.408200	W086471318	-86.786994	200410
US94955	3	I36R   ILS RW36R	DCU	10	KHSV	DCU	US	ENIKY	US	03000	329.4	16.0	N34385394	34.648317	W086562229	-86.939525	N34251238	34.420106	W086461248	-86.770133	200410
US94955	3	L18L   LOC RW18L	DCU	10	KHSV	DCU	US	BOLAY	US	03000	40.2	13.9	N34385394	34.648317	W086562229	-86.939525	N34493913	34.827536	W086454304	-86.761956	200410
US94955	3	L18L   LOC RW18L	RQZ	10	KHSV	RQZ	US	BOLAY	US	03000	284.1	6.6	N34474962	34.797118	W086380198	-86.633884	N34493913	34.827536	W086454304	-86.761956	200410
US94955	3	L18R   LOC RW18R	DCU	10	KHSV	DCU	US	JASEX	US	03000	37.7	13.3	N34385394	34.648317	W086562229	-86.939525	N34493442	34.826228	W086464302	-86.778617	200410
US94955	3	L18R   LOC RW18R	RQZ	10	KHSV	RQZ	US	JASEX	US	03000	281.7	7.4	N34474962	34.797118	W086380198	-86.633884	N34493442	34.826228	W086464302	-86.778617	200410
US94955	3	L36L   LOC RW36L	DCU	10	KHSV	DCU	US	BOSAC	US	02800	333.2	16.2	N34385394	34.648317	W086562229	-86.939525	N34242952	34.408200	W086471318	-86.786994	200410
US94955	3	L36R   LOC RW36R	DCU	10	KHSV	DCU	US	ENIKY	US	03000	329.4	16.0	N34385394	34.648317	W086562229	-86.939525	N34251238	34.420106	W086461248	-86.770133	200410
US95048	3	B32    LOC/DME BC RW32	CDB	10	PACD	CDB	US	KISIW	US	07200	323.9	22.0	N55160256	55.267377	W162462726	-162.774239	N54554103	54.928064	W162320639	-162.535108	200513
US95048	3	B32    LOC/DME BC RW32	ELFEE	10	PACD	ELFEE	US	KISIW	US	07500	324.9	23.8	N55174586	55.296071	W162472067	-162.789075	N54554103	54.928064	W162320639	-162.535108	200513
US95048	3	EVORA  VORDME-A	CDB	10	PACD	CDB	US	FEGVI	US	04300	316.0	22.0	N55160256	55.267377	W162462726	-162.774239	N54570002	54.950006	W162272265	-162.456292	200513
US95048	3	EVORA  VORDME-A	ELFEE	10	PACD	ELFEE	US	FEGVI	US	07300	317.6	23.7	N55174586	55.296071	W162472067	-162.789075	N54570002	54.950006	W162272265	-162.456292	200513
US95048	3	G14    RNAV (GPS) RW14	BINAL	10	PACD	BINAL	US	RORAQ	US	03700	219.0	30.6	N55455999	55.766664	W161595643	-161.999008	N55273527	55.459797	W162425319	-162.714775	200607
US95048	3	G14    RNAV (GPS) RW14	CDB	10	PACD	CDB	US	DEADS	US	03000	325.0	10.0	N55160256	55.267377	W162462726	-162.774239	N55252240	55.422889	W162524045	-162.877903	200607
US95048	3	G14    RNAV (GPS) RW14	CHUNA	10	PACD	CHUNA	US	GENFU	US	04100	37.0	22.8	N55085689	55.149136	W163371966	-163.622128	N55231844	55.388456	W163062152	-163.105978	200607
US95048	3	G14    RNAV (GPS) RW14	ELFEE	10	PACD	ELFEE	US	DEADS	US	05900	324.0	8.2	N55174586	55.296071	W162472067	-162.789075	N55252240	55.422889	W162524045	-162.877903	200607
US95048	3	G14    RNAV (GPS) RW14	GLENT	10	PACD	GLENT	US	RORAQ	US	03000	283.0	7.0	N55242772	55.407700	W162315263	-162.531286	N55273527	55.459797	W162425319	-162.714775	200513
US95048	3	G14    RNAV (GPS) RW14	SAFKO	10	PACD	SAFKO	US	RORAQ	US	03700	216.0	30.1	N55464866	55.780183	W162020795	-162.035542	N55273527	55.459797	W162425319	-162.714775	200607
US95048	3	G26    RNAV (GPS) RW26	BINAL	10	PACD	BINAL	US	GLENT	US	03700	206.0	28.2	N55455999	55.766664	W161595643	-161.999008	N55242772	55.407700	W162315263	-162.531286	200607
US95048	3	G26    RNAV (GPS) RW26	CDB	10	PACD	CDB	US	GLENT	US	03700	31.0	11.9	N55160256	55.267377	W162462726	-162.774239	N55242772	55.407700	W162315263	-162.531286	200607
US95048	3	G26    RNAV (GPS) RW26	ELFEE	10	PACD	ELFEE	US	GLENT	US	03700	39.0	11.1	N55174586	55.296071	W162472067	-162.789075	N55242772	55.407700	W162315263	-162.531286	200607
US95048	3	G26    RNAV (GPS) RW26	SAFKO	10	PACD	SAFKO	US	GLENT	US	03700	203.0	28.0	N55464866	55.780183	W162020795	-162.035542	N55242772	55.407700	W162315263	-162.531286	200607
US95048	3	G32    RNAV (GPS) RW32	CDB	10	PACD	CDB	US	EPHEX	US	07200	144.0	17.7	N55160256	55.267377	W162462726	-162.774239	N54594158	54.994883	W162345113	-162.580869	200607
US95048	3	G32    RNAV (GPS) RW32	CHUNA	10	PACD	CHUNA	US	BUKAY	US	05200	102.0	33.9	N55085689	55.149136	W163371966	-163.622128	N54540678	54.901883	W162442760	-162.741000	200607
US95048	3	G32    RNAV (GPS) RW32	ELFEE	10	PACD	ELFEE	US	EPHEX	US	07200	144.0	19.5	N55174586	55.296071	W162472067	-162.789075	N54594158	54.994883	W162345113	-162.580869	200607
US95048	3	G32    RNAV (GPS) RW32	URIME	10	PACD	URIME	US	AFNER	US	07200	188.0	16.2	N55182195	55.306097	W162081158	-162.136550	N55032083	55.055786	W162184131	-162.311475	200607
US95048	3	I14    ILS RW14	CDB	10	PACD	CDB	US	DEADS	US	02700	325.2	10.0	N55160256	55.267377	W162462726	-162.774239	N55252240	55.422889	W162524045	-162.877903	200513
US95048	3	I14    ILS RW14	ELFEE	10	PACD	ELFEE	US	DEADS	US	05900	324.8	8.2	N55174586	55.296071	W162472067	-162.789075	N55252240	55.422889	W162524045	-162.877903	200513
US95048	3	L14    LOC/DME RW14	CDB	10	PACD	CDB	US	DEADS	US	02700	325.2	10.0	N55160256	55.267377	W162462726	-162.774239	N55252240	55.422889	W162524045	-162.877903	200513
US95048	3	L14    LOC/DME RW14	ELFEE	10	PACD	ELFEE	US	DEADS	US	05900	324.8	8.2	N55174586	55.296071	W162472067	-162.789075	N55252240	55.422889	W162524045	-162.877903	200513
US95048	3	S14    VOR RW14	CHUNA	10	PACD	CHUNA	US	CDB	US	02800	62.9	30.0	N55085689	55.149136	W163371966	-163.622128	N55160256	55.267377	W162462726	-162.774239	200513
US95048	3	TTACA  TACAN-A	CDB	10	PACD	CDB	US	FEGVI	US	04300	316.0	22.0	N55160256	55.267377	W162462726	-162.774239	N54570002	54.950006	W162272265	-162.456292	200513
US95048	3	TTACA  TACAN-A	ELFEE	10	PACD	ELFEE	US	FEGVI	US	07300	317.6	23.7	N55174586	55.296071	W162472067	-162.789075	N54570002	54.950006	W162272265	-162.456292	200513
US95150	3	O28    GPS RW28(OVERLAY)	GSH	10	KZ	GSH	US	PARTS	US	02500	40.4	10.9	N41313067	41.525186	W086014070	-86.027972	N41224178	41.378272	W086101054	-86.169594	200108
US95150	3	O28    GPS RW28(OVERLAY)	OXI	10	KZ	OXI	US	PARTS	US	02500	84.8	21.9	N41191936	41.322044	W086385738	-86.649272	N41224178	41.378272	W086101054	-86.169594	200108
US95150	3	S28    VOR RW28	GSH	10	KZ	GSH	US	PARTS	US	02500	40.4	10.9	N41313067	41.525186	W086014070	-86.027972	N41224178	41.378272	W086101054	-86.169594	200108
US95150	3	S28    VOR RW28	OXI	10	KZ	OXI	US	PARTS	US	02500	84.8	21.9	N41191936	41.322044	W086385738	-86.649272	N41224178	41.378272	W086101054	-86.169594	200108
US95168	3	D08    VORDME RW08	TUL	10	KTUL	TUL	US	TUL11	US	03200	81.0	11.0	N36114654	36.196261	W095471719	-95.788108	N36113423	36.192840	W096005301	-96.014724	200005
US95168	3	I18L   ILS RW18L	BICEP	10	KTUL	BICEP	US	OWASO	US	03500	63.0	20.0	N36262373	36.439925	W095294731	-95.496475	N36182611	36.307253	W095523029	-95.875081	200609
US95168	3	I18L   ILS RW18L	HOMIN	10	KTUL	HOMIN	US	OWASO	US	03500	279.4	17.9	N36224085	36.378014	W096140536	-96.234822	N36182611	36.307253	W095523029	-95.875081	200609
US95168	3	I18L   ILS RW18L	SAPPA	10	KTUL	SAPPA	US	OWASO	US	03500	28.2	26.1	N35562150	35.939306	W096094979	-96.163831	N36182611	36.307253	W095523029	-95.875081	200609
US95168	3	I18L   ILS RW18L	TUL	10	KTUL	TUL	US	OWASO	US	02500	319.6	7.9	N36114654	36.196261	W095471719	-95.788108	N36182611	36.307253	W095523029	-95.875081	200609
US95168	3	I18R   ILS RW18R	TUL	10	KTUL	TUL	US	VERUC	US	02500	310.0	7.6	N36114654	36.196261	W095471719	-95.788108	N36172759	36.290997	W095533670	-95.893528	200604
US95168	3	I36R   ILS RW36R	HOMIN	10	KTUL	HOMIN	US	OILLR	US	03500	310.8	23.7	N36224085	36.378014	W096140536	-96.234822	N36055066	36.097406	W095532063	-95.889064	200604
US95168	3	I36R   ILS RW36R	MALTS	10	KTUL	MALTS	US	OILLR	US	03500	276.0	21.3	N36012834	36.024540	W095273603	-95.460007	N36055066	36.097406	W095532063	-95.889064	200604
US95168	3	I36R   ILS RW36R	SAPPA	10	KTUL	SAPPA	US	OILLR	US	03500	49.0	16.4	N35562150	35.939306	W096094979	-96.163831	N36055066	36.097406	W095532063	-95.889064	200604
US95168	3	I36R   ILS RW36R	TUL	10	KTUL	TUL	US	OILLR	US	02500	212.0	7.7	N36114654	36.196261	W095471719	-95.788108	N36055066	36.097406	W095532063	-95.889064	200604
US95168	3	L18L   LOC RW18L	BICEP	10	KTUL	BICEP	US	OWASO	US	03500	63.0	20.0	N36262373	36.439925	W095294731	-95.496475	N36182611	36.307253	W095523029	-95.875081	200609
US95168	3	L18L   LOC RW18L	HOMIN	10	KTUL	HOMIN	US	OWASO	US	03500	279.4	17.9	N36224085	36.378014	W096140536	-96.234822	N36182611	36.307253	W095523029	-95.875081	200609
US95168	3	L18L   LOC RW18L	SAPPA	10	KTUL	SAPPA	US	OWASO	US	03500	28.2	26.1	N35562150	35.939306	W096094979	-96.163831	N36182611	36.307253	W095523029	-95.875081	200609
US95168	3	L18L   LOC RW18L	TUL	10	KTUL	TUL	US	OWASO	US	02500	319.6	7.9	N36114654	36.196261	W095471719	-95.788108	N36182611	36.307253	W095523029	-95.875081	200609
US95168	3	L18R   LOC RW18R	TUL	10	KTUL	TUL	US	VERUC	US	02500	310.0	7.6	N36114654	36.196261	W095471719	-95.788108	N36172759	36.290997	W095533670	-95.893528	200604
US95168	3	L36R   LOC RW36R	HOMIN	10	KTUL	HOMIN	US	OILLR	US	03500	310.8	23.7	N36224085	36.378014	W096140536	-96.234822	N36055066	36.097406	W095532063	-95.889064	200604
US95168	3	L36R   LOC RW36R	MALTS	10	KTUL	MALTS	US	OILLR	US	03500	276.0	21.3	N36012834	36.024540	W095273603	-95.460007	N36055066	36.097406	W095532063	-95.889064	200604
US95168	3	L36R   LOC RW36R	SAPPA	10	KTUL	SAPPA	US	OILLR	US	03500	49.0	16.4	N35562150	35.939306	W096094979	-96.163831	N36055066	36.097406	W095532063	-95.889064	200604
US95168	3	L36R   LOC RW36R	TUL	10	KTUL	TUL	US	OILLR	US	02500	212.0	7.7	N36114654	36.196261	W095471719	-95.788108	N36055066	36.097406	W095532063	-95.889064	200604
US95168	3	T08    TACAN RW08	TUL	10	KTUL	TUL	US	TUL11	US	03200	81.0	11.0	N36114654	36.196261	W095471719	-95.788108	N36113423	36.192840	W096005301	-96.014724	200005
US95203	3	EVORC  VOR-C	BKA40	10	PASI	BKA40	US	BKA27	US	04500	284.0	30.0	N57152234	57.256205	W136315615	-136.532265	N56573358	56.959328	W135474053	-135.794591	200409
US95203	3	EVORC  VOR-C	BKA40	20	PASI	BKA27	US	BKA	US	02000	284.6	10.0	N56573358	56.959328	W135474053	-135.794591	N56513387	56.859409	W135330472	-135.551312	200409
US95203	3	EVORC  VOR-C	BKA51	10	PASI	BKA51	US	BKA	US	02000	300.7	10.0	N56593187	56.992185	W135440527	-135.734797	N56513387	56.859409	W135330472	-135.551312	200409
US95203	3	EVORC  VOR-C	BKA92	10	PASI	BKA92	US	BKA91	US	05000	344.8	10.0	N57112308	57.189745	W135283577	-135.476604	N57012851	57.024585	W135305085	-135.514124	200409
US95203	3	EVORC  VOR-C	BKA92	20	PASI	BKA91	US	BKA	US	02000	344.8	10.0	N57012851	57.024585	W135305085	-135.514124	N56513387	56.859409	W135330472	-135.551312	200409
US95203	3	G11    RNAV (GPS) RW11	SALIS	10	PASI	SALIS	US	HESOK	US	05500	93.0	23.2	N57230597	57.384991	W136180367	-136.301019	N57124713	57.213092	W135394506	-135.662517	200604
US95203	3	G11    RNAV (GPS) RW11	SIT	10	PASI	SIT	US	HESOK	US	04700	326.0	22.0	N56511663	56.854619	W135320367	-135.534353	N57124713	57.213092	W135394506	-135.662517	200604
US95203	3	X11    LDA/DME RW11	BKA	10	PASI	BKA	US	KOYEG	US	05000	295.0	15.0	N56513387	56.859409	W135330472	-135.551312	N57033001	57.058336	W135493664	-135.826844	200602
US95203	3	X11    LDA/DME RW11	BKA1	10	PASI	BKA	US	IME	US	06400	0.3	12.8	N56513387	56.859409	W135330472	-135.551312	N57025045	57.047347	W135215704	-135.365844	200602
US95203	3	X11    LDA/DME RW11	IME	10	PASI	IME	US	HEXAB	US	05500	292.8	12.1	N57025045	57.047347	W135215704	-135.365844	N57112249	57.189581	W135374172	-135.628256	200602
US95203	3	X11    LDA/DME RW11	SIT	10	PASI	SIT	US	IME	US	06400	3.3	12.8	N56511663	56.854619	W135320367	-135.534353	N57025045	57.047347	W135215704	-135.365844	200602
US95254	3	G15    RNAV (GPS) RW15	IAH	10	KZ	IAH	US	EHURO	US	02000	276.0	17.2	N29572490	29.956917	W095204459	-95.345719	N30004045	30.011236	W095401418	-95.670606	200209
US95254	3	G33-Y  RNAV (GPS) Y RW33	IAH	10	KZ	IAH	US	EWEFE	US	03000	20.5	18.0	N29572490	29.956917	W095204459	-95.345719	N29410568	29.684911	W095294043	-95.494564	200504
US95254	3	G33-Z  RNAV (GPS) Z RW33	IAH	10	KZ	IAH	US	EWEFE	US	03000	20.5	18.0	N29572490	29.956917	W095204459	-95.345719	N29410568	29.684911	W095294043	-95.494564	200504
US95413	3	I06    ILS RW06	CCC	10	KISP	CCC	US	LOKKS	US	02000	69.1	21.5	N40554662	40.929617	W072475589	-72.798858	N40434396	40.728878	W073112466	-73.190183	200205
US95413	3	N06    NDB RW06	CCC	10	KISP	CCC	US	LOKKS	US	02000	69.1	21.5	N40554662	40.929617	W072475589	-72.798858	N40434396	40.728878	W073112466	-73.190183	200013
US95413	3	O06    GPS RW6(OVERLAY)	CCC	10	KISP	CCC	US	LOKKS	US	02000	69.1	21.5	N40554662	40.929617	W072475589	-72.798858	N40434396	40.728878	W073112466	-73.190183	200013
US95526	3	G35    RNAV (GPS) RW35	MSP	10	KMSP	MSP	US	JOSAV	US	04000	169.0	14.3	N44534739	44.896497	W093141152	-93.236533	N44393935	44.660931	W093110054	-93.183483	200603
US95651	3	I01    ILS RW01	BAINS	10	KILG	BAINS	US	HADIN	US	02000	295.T	14.3	N39381897	39.638603	W075545172	-75.914368	N39345262	39.581283	W075365020	-75.613944	200212
US95651	3	I01    ILS RW01	DQO	10	KILG	DQO	US	HADIN	US	02000	13.T	5.8	N39404133	39.678147	W075362553	-75.607092	N39345262	39.581283	W075365020	-75.613944	200212
US95651	3	I01    ILS RW01	ODESA	10	KILG	ODESA	US	HADIN	US	02000	73.T	11.3	N39292900	39.491390	W075494438	-75.828995	N39345262	39.581283	W075365020	-75.613944	200212
US95651	3	I01    ILS RW01	OOD	10	KILG	OOD	US	HADIN	US	02000	87.T	14.8	N39380970	39.636026	W075181090	-75.303028	N39345262	39.581283	W075365020	-75.613944	200212
US95651	3	M09    MLS RW09	DQO	10	KILG	DQO	US	RUPER	US	01800	86.6	10.3	N39404133	39.678147	W075362553	-75.607092	N39381751	39.638197	W075492197	-75.822769	200212
US95651	3	M09    MLS RW09	MXE	10	KILG	MXE	US	RUPER	US	01800	31.8	18.2	N39550499	39.918053	W075401487	-75.670797	N39381751	39.638197	W075492197	-75.822769	200212
US95651	3	O01    GPS RW01(OVERLAY)	DQO	10	KILG	DQO	US	WACON	US	02000	364.T	6.0	N39404133	39.678147	W075362553	-75.607092	N39344300	39.578611	W075353683	-75.593564	200303
US95651	3	O19    GPS RW19(OVERLAY)	DQO	10	KILG	DQO	US	WILEA	US	01900	25.T	5.5	N39404133	39.678147	W075362553	-75.607092	N39460055	39.766819	W075343469	-75.576303	200303
US95651	3	S01    VOR RW01	DQO	10	KILG	DQO	US	WACON	US	02000	364.T	6.0	N39404133	39.678147	W075362553	-75.607092	N39344300	39.578611	W075353683	-75.593564	200303
US95651	3	S09    VOR RW09	DQO	10	KILG	DQO	US	GLEEM	US	02000	94.T	5.1	N39404133	39.678147	W075362553	-75.607092	N39400911	39.669197	W075425991	-75.716641	199908
US95651	3	S19    VOR RW19	DQO	10	KILG	DQO	US	WILEA	US	01900	25.T	5.5	N39404133	39.678147	W075362553	-75.607092	N39460055	39.766819	W075343469	-75.576303	200104
US95651	3	S27    VOR RW27	DQO	10	KILG	DQO	US	LEIDR	US	02000	81.0	6.0	N39404133	39.678147	W075362553	-75.607092	N39423810	39.710583	W075290559	-75.484886	200303
US95665	3	D36    VORDME RW36	TKA	10	PA	TKA	US	TKA04	US	03000	345.0	4.0	N62175517	62.298658	W150062013	-150.105592	N62140011	62.233364	W150075806	-150.132794	200409
US95665	3	G36    GPS RW36	EGRAM	10	PA	EGRAM	US	FOSXI	US	05000	354.4	23.6	N62471642	62.787895	W149535579	-149.898830	N62243213	62.408925	W150071741	-150.121503	200409
US95665	3	G36    GPS RW36	EGRAM	20	PA	FOSXI	US	JOZPO	US	03100	354.4	15.0	N62243213	62.408925	W150071741	-150.121503	N62100533	62.168148	W150153575	-150.259930	200409
US95811	3	G13    RNAV (GPS) RW13	CUBPA	10	PASD	CUBPA	US	UKEYU	US	04200	260.0	18.8	N55292510	55.490306	W160011508	-160.020856	N55310739	55.518719	W160341239	-160.570108	200606
US95811	3	G13    RNAV (GPS) RW13	DUGAC	10	PASD	DUGAC	US	KIDRE	US	04100	39.0	11.9	N55185249	55.314581	W161060643	-161.101786	N55255341	55.431503	W160491268	-160.820189	200606
US95811	3	G13    RNAV (GPS) RW13	RAYMD	10	PASD	RAYMD	US	UKEYU	US	04200	234.0	13.2	N55355333	55.598147	W160123377	-160.209381	N55310739	55.518719	W160341239	-160.570108	200606
US95811	3	Q13    NDBDME RW13	CUBPA	10	PASD	CUBPA	US	HBT	US	04000	223.0	20.0	N55292510	55.490306	W160011508	-160.020856	N55185604	55.315567	W160310625	-160.518403	200606
US95811	3	Q13    NDBDME RW13	CUBPA	20	PASD	HBT	US	LEPIC	US	04000	309.0	6.0	N55185604	55.315567	W160310625	-160.518403	N55234625	55.396181	W160371815	-160.621708	200606
US95811	3	Q13    NDBDME RW13	RAYMD	10	PASD	RAYMD	US	HBT	US	04000	197.0	20.0	N55355333	55.598147	W160123377	-160.209381	N55185604	55.315567	W160310625	-160.518403	200606
US95811	3	Q13    NDBDME RW13	RAYMD	20	PASD	HBT	US	LEPIC	US	04000	309.0	6.0	N55185604	55.315567	W160310625	-160.518403	N55234625	55.396181	W160371815	-160.621708	200606
US95811	3	Q31    NDBDME RW31	CUBPA	10	PASD	CUBPA	US	HBT	US	04000	223.0	20.0	N55292510	55.490306	W160011508	-160.020856	N55185604	55.315567	W160310625	-160.518403	200606
US95811	3	Q31    NDBDME RW31	CUBPA	20	PASD	HBT	US	JOTOK	US	04000	157.0	6.6	N55185604	55.315567	W160310625	-160.518403	N55122221	55.206169	W160292945	-160.491514	200606
US95811	3	Q31    NDBDME RW31	DUGAC	10	PASD	DUGAC	US	HBT	US	04300	75.0	20.0	N55185249	55.314581	W161060643	-161.101786	N55185604	55.315567	W160310625	-160.518403	200606
US95811	3	Q31    NDBDME RW31	DUGAC	20	PASD	HBT	US	JOTOK	US	04000	157.0	6.6	N55185604	55.315567	W160310625	-160.518403	N55122221	55.206169	W160292945	-160.491514	200606
US95811	3	Q31    NDBDME RW31	RAYMD	10	PASD	RAYMD	US	HBT	US	04000	197.0	20.0	N55355333	55.598147	W160123377	-160.209381	N55185604	55.315567	W160310625	-160.518403	200606
US95811	3	Q31    NDBDME RW31	RAYMD	20	PASD	HBT	US	JOTOK	US	04000	157.0	6.6	N55185604	55.315567	W160310625	-160.518403	N55122221	55.206169	W160292945	-160.491514	200606
US95811	3	Q31    NDBDME RW31	SAFKO	10	PASD	SAFKO	US	HBT	US	06000	104.0	58.8	N55464866	55.780183	W162020795	-162.035542	N55185604	55.315567	W160310625	-160.518403	200606
US95811	3	Q31    NDBDME RW31	SAFKO	20	PASD	HBT	US	JOTOK	US	04000	157.0	6.6	N55185604	55.315567	W160310625	-160.518403	N55122221	55.206169	W160292945	-160.491514	200606
US95873	3	I01    ILS RW01	BRYCE	10	KPLB	BRYCE	US	PUDGY	US	03700	309.0	5.0	N44274345	44.462070	W073234918	-73.396994	N44294478	44.495772	W073300944	-73.502622	200206
US95873	3	I01    ILS RW01	BTV	10	KPLB	BTV	US	BRYCE	US	03700	308.0	10.0	N44234958	44.397106	W073105747	-73.182631	N44274345	44.462070	W073234918	-73.396994	200206
US95873	3	I01    ILS RW01	PLB	10	KPLB	PLB	US	RHODA	US	03700	371.5	5.6	N44410576	44.684933	W073312167	-73.522686	N44352774	44.591039	W073305256	-73.514600	200508
