BDRY_IDENT	TYPE	NAME	ICAO	CON_AUTH	LOC_HDATUM	WGS_DATUM	COMM_NAME	COMM_FREQ1	COMM_FREQ2	CLASS	CLASS_EXC	CLASS_EX_RMK	LEVEL	UPPER_ALT	LOWER_ALT	RNP	CYCLE_DATE
UK00357	11	POLTAVA TCA	UKHV	POLTAVA TWR	PUK	WGE	TWR	120.6   M	128.5   M	D			L	010000AMSL	01400AMSL		200605
UK00367	11	SEVERODONETSK TCA	UKCS	SEVERODONETSK TWR	PUK	WGE	TWR	126.0   M		D			L	005500AMSL	01400AMSL		200605
UK00375	11	SUMY TCA	UKHS	SUMY TWR	PUK	WGE	TWR	124.7   M		D			L	009500AMSL	01400AMSL		200605
UK00382	11	TERNOPIL TCA	UKLT	TERNOPIL TWR	PUK	WGE	TWR	132.7   M		D			L	005500AMSL	02300AMSL		200605
UK00392	11	VINNYTSIA/GAVRISHEVKA TCA	UKWW	VINNYTSIA TWR	PUK	WGE	TWR	128.0   M		D			L	005500AMSL	01500AMSL		200605
UK00430	11	LVIV TCA	UKLV	LVIV ACC	PUK	WGE	RDR	126.0   M		D			L	FL165	02600AMSL		200605
UK00440	11	LUHANSK ZONE 2 TCA	UKCW	LUHANSK APP	PUK	WGE	APP RDR	132.0   M		D			B	FL185	05000AMSL		200605
UK00445	11	LUHANSK ZONE 1 TCA	UKCW	LUHANSK APP	PUK	WGE	APP RDR	132.0   M		D			L	005000AMSL	01500AMSL		200605
UK00450	11	DNIPROPETROVSK TC1 TCA	UKHV	DNIPROPETROVSK ACC	PUK	WGE	RDR	119.4   M		D			L	005000AMSL	01700AMSL		200605
UK00455	11	DNIPROPETROVSK TC2 TCA	UKHV	DNIPROPETROVSK ACC	PUK	WGE	RDR	119.4   M		D			L	FL155	05000AMSL		200605
UK00460	11	OLEKSANDRIYA TCA	UKBV	OLEKSANDRIYA TWR	PUK	WGE	ORESHNIK START	124.0   M					L	005000AMSL	03000AMSL		200605
UK00465	11	MYRHOROD TCA	UKBV	MYRHOROD APP	PUK	WGE	RUBEZH APP	128.5   M					L	005500AMSL	02500AMSL		200605
UK00475	11	STAROKOSTIANTYNIV TCA	UKLV	STAROKOSTIANTYNIV APP	PUK	WGE	MAZUTNYI APP	128.5   M					L	005500AMSL	03000AMSL		200605
UK00480	11	MELITOPOL TCA	UKFV	MELITOPOL APP	PUK	WGE	SOSNOVYI APP	128.5   M					L	005500AMSL	01800AMSL		200605
UK00482	07	BRODY CTZ	UKLV	BRODY TWR	PUK	WGE	PROZA START	124.0   M					L	003000AMSL	GND		200605
UK00484	07	CHERNIHIV CTZ	UKBV	CHERNIHIV TWR	PUK	WGE	TRUBNAYA START	124.0   M					L	005000AMSL	GND		200605
UK00490	07	KACHA CTZ	UKFV	KACHA TWR	PUK	WGE	BEGOWOI START	124.0   M					L	005000AMSL	GND		200605
UK00492	07	KALYNIV CTZ	UKLV	KALYNIV TWR	PUK	WGE	KOLODETS START	124.0   M					L	005000AMSL	GND		200605
UK00494	07	KALYNIVKA CTZ	UKBV	KALYNIVKA TWR	PUK	WGE	KUDESNIK START	124.0   M					L	004300AMSL	GND		200605
UK00498	07	KIROVSKE CTZ	UKFV	KIROVSKE TWR	PUK	WGE	FOREL START	124.0   M					L	005000AMSL	GND		200605
UK00502	07	KONOTOP CTZ	UKBV	KONOTOP TWR	PUK	WGE	KOZHEMIT START	124.0   M					L	005000AMSL	GND		200605
UK00504	07	KULBAKINO CTZ	UKOV	KULBAKINO TWR	PUK	WGE	BLONDINKA START	124.0   M					L	003150AMSL	GND		200605
UK00506	07	LUTSK CTZ	UKLV	LUTSK TWR	PUK	WGE	ANGARA START	124.0   M					L	005000AMSL	GND		200605
UK00508	07	MELITOPOL CTZ	UKHV	MELITOPOL TWR	PUK	WGE	SOSNOVY START	124.0   M					L	002800AMSL	GND		200605
UK00510	07	MYRHOROD CTZ	UKBV	MYRHOROD TWR	PUK	WGE	RUBEZH START	124.0   M					L	003500AMSL	GND		200605
UK00512	07	NIZHYN CTZ	UKBV	NIZHYN TWR	PUK	WGE	ROMASHKA START	124.0   M					L	005000AMSL	GND		200605
UK00516	07	OLEKSANDRIYA CTZ	UKBV	OLEKSANDRIYA TWR	PUK	WGE	ORESHNIK START	124.0   M					L	005000AMSL	GND		200606
UK00520	07	SAKY CTZ	UKFV	SAKY TWR	PUK	WGE	LESNAYA START	124.0   M					L	005000AMSL	GND		200605
UK00522	07	STAROKOSTIANTYNIV CTZ	UKLV	STAROKOSTIANTYNIV TWR	PUK	WGE	MAZUTNYI START	124.0   M					L	004000AMSL	GND		200605
UK00524	07	VASYLKIV CTZ	UKBV	VASYLKIV TWR	PUK	WGE	PIENOCHKA START	124.0   M					L	004000AMSL	GND		200605
UK00528	07	YEVPATORIA CTZ	UKFV	YEVPATORIA TWR	PUK	WGE	GLAZOMER START	124.0   M					L	005000AMSL	GND		200605
UK00530	07	KERCH CTZ	UKFK	KERCH TWR	PUK	WGE	TWR	128.0   M		D			L	007100AMSL	GND		200608
UL00001	11	SANKT-PETERBURG TCA SCTR 0-180	ULLV	SANKT-PETERBURG APP	U	WGE	PETERBURG APP	129.8   M					L	FL200	GND		200608
UL00002	11	SANKT-PETERBURG TCA SCTR 180-360	ULLV	SANKT-PETERBURG APP	U	WGE	PETERBURG APP	125.2   M					L	FL200	GND		200608
UL00003	11	SANKT-PETERBURG TCA	ULLV	SANKT-PETERBURG APP	U	WGE	PETERBURG APP	129.8   M					L	FL200	GND		200608
UL00004	11	MURMANSK TCA	ULMM	MURNANSK APP	U	WGE	TWR	120.3   M					L	FL148	GND		200411
UL00005	06	VELIKIYE LUKI CTA	ULOL	CON	U	WGE	CON	129.3   M	4696    K	A			B	UNLTD	GND		200510
UL00009	11	PETROZAVODSK/BESOVETS TCA	ULPB	PETROZAVODSK APP	U	WGE	TWR	128.0   M	3885    K				L	FL108	GND		200510
UL00011	06	KOTLAS CTA	ULKK	KOTLAS CONTROL	U	WGE	CON	135.2   M	134.1   M	A			B	UNLTD	GND		200606
UL00012	08	AMDERMA FIR	ULDD	ACC	U	WGE	CON	129.4   M		A			B	UNLTD	GND		200610
UL00013	06	AMDERMA CTA	ULDD	ACC	U	WGE	CON	129.4   M		A			B	UNLTD	GND		200610
UL00015	06	LESHUKONSKOYE CTA	ULAL	ACC	U	WGE	CON	131.2   M	134.3   M	A			B	FL226	GND		200610
UL00016	08	NARYAN-MAR FIR	ULAM	NARYAN-MAR CENTER	U	WGE	CON	133.2   M	128.0   M	A			B	UNLTD	GND		200410
UL00017	06	NARYAN-MAR CTA	ULAM	NARYAN-MAR CENTER	U	WGE	CON	133.2   M	128.0   M	A			B	UNLTD	GND		200603
UL00019	11	ARKHANGELSK/TALAGI TCA	ULAA	ARKHANGELSK APPROACH CONTROL	U	WGE	APP	122.0   M					L	FL200	GND		200510
UL00020	11	PSKOV TCA	ULOL	APP	U	WGE	TWR	122.0   M					L	FL118	GND		200411
UL00022	06	VOLOGDA CTA SOUTH SCTR	ULWW	VOLOGDA CON	U	WGE	CON	132.9   M	4672    K	A			B	UNLTD	GND		200410
UL00024	06	VOLOGDA CTA NORTH SCTR	ULWW	VOLOGDA CON	U	WGE	CON	131.3   M	4672    K	A			B	UNLTD	GND		200410
UL00026	06	VOLOGDA CTA	ULWW	VOLOGDA CON	U	WGE	CON	122.9   M		A			B	UNLTD	GND		200410
UL00034	08	ARKHANGELSK FIR	ULAA	ACC	U	WGE	RDO	5596    K	3422    K	A			B	UNLTD	GND		200610
UL00035	06	ARKHANGELSK CTA	ULAA	ACC	U	WGE	CON	133.8   M	134.3   M	A			B	UNLTD	GND		200610
UL00036	08	ARKHANGELSK HIGH FIR	ULAA	ACC	U	WGE	CON	134.3   M		A			B	UNLTD	FL226		200610
UL00037	06	ARKHANGELSK HIGH CTA	ULAA	ACC	U	WGE	CON	134.3   M		A			B	UNLTD	FL226		200610
UL00050	08	MURMANSK FIR	ULMM	ACC	U	WGE	RDO	3920    K		A			B	UNLTD	GND		200610
UL00051	06	MURMANSK CTA	ULMM	ACC	U	WGE	CON	132.1   M		A			B	UNLTD	GND		200608
UL00052	08	MURMANSK OCEANIC FIR OCEANIC SCTR	ULMM	ACC	U	WGE	CON	126.9   M		G			B	UNLTD	GND		200608
UL00053	06	MURMANSK OCEANIC CTA OCEANIC SCTR	ULMM	ACC	U	WGE	CON	126.9   M		A			B	UNLTD	GND		200608
UL00064	08	PETROZAVODSK FIR	ULPB	ACC	U	WGE	RDO	3885    K		A			B	UNLTD	GND		200610
UL00065	06	PETROZAVODSK CTA	ULPB	ACC	U	WGE	CON	133.6   M	131.0   M	A			B	UNLTD	GND		200608
UL00071	06	SANKT-PETERBURG CTA SCTR 004-094	ULLL	SANKT-PETERBURG ACC	U	WGE	PETERBURG CON	129.25  M		A			B	UNLTD	GND		200606
UL00073	06	SANKT-PETERBURG CTA SCTR 094-123-062	ULLL	SANKT-PETERBURG ACC	U	WGE	PETERBURG CON	127.7   M		A			B	UNLTD	GND		200606
UL00075	06	SANKT-PETERBURG CTA SCTR 123-062-179	ULLL	SANKT-PETERBURG ACC	U	WGE	PETERBURG CON	135.6   M		A			B	UNLTD	GND		200606
UL00077	06	SANKT-PETERBURG CTA SCTR 094-179	ULLL	SANKT-PETERBURG ACC	U	WGE	PETERBURG CON	135.6   M		A			B	UNLTD	GND		200606
UL00079	06	SANKT-PETERBURG CTA SCTR 179-240	ULLL	SANKT-PETERBURG ACC	U	WGE	PETERBURG CON	126.9   M		A			B	UNLTD	GND		200606
UL00081	06	SANKT-PETERBURG CTA SCTR 179-004	ULLL	SANKT-PETERBURG ACC	U	WGE	PETERBURG CON	126.9   M		A			B	UNLTD	GND		200606
UL00083	06	SANKT-PETERBURG CTA SCTR 240-004	ULLL	SANKT-PETERBURG ACC	U	WGE	PETERBURG CON	135.4   M		A			B	UNLTD	GND		200606
UL00084	08	SANKT-PETERBURG FIR	ULLL	ACC	U	WGE	PETERBURG RDO	9024    K	4672    K	A			B	UNLTD	GND		200610
UL00085	06	SANKT-PETERBURG CTA	ULLL	SANKT-PETERBURG ACC	U	WGE	PETERBURG CON			A			B	UNLTD	GND		200606
UM00001	11	VITEBSK TCA	UMII	APP	U	WGE	APP	120.4   M	124.0   M	C			L	FL130	FL50		200610
UM00002	12	MINSK UIR	UMMV	MINSK ACC	U	WGE	CON	129.0   M		C	Y	CLASS C UP TO FL660	H	UNLTD	FL195		200602
UM00010	11	MOGILEV TCA	UMOO	MOGILEV APPROACH	U	WGE	APP	127.1   M		C			L	FL150	FL50		200606
UM00011	11	BREST TCA	UMBB	BREST APP CON	U	WGE	APP	127.7   M		C			L	FL150	FL50		200411
UM00012	11	GRODNO TCA	UMMG	GRODNO APP	U	WGE	APP	134.5   M		C			L	FL150	FL50		200411
UM00013	11	MINSK TCA	UMMM	MINSK APP CON	U	WGE	APP	125.9   M		C			B	FL200	FL50		200410
UM00014	11	GOMEL TCA	UMMM	GOMEL APP	U	WGE	APP	126.1   M		C			L	FL150	FL50		200410
UM00016	08	MINSK FIR SCTR 1 SOUTH	UMMV	ACC	U	WGE	CON	135.075 M	133.875 M	C	Y	CLASS E FL95/GND	B	FL660	GND		200610
UM00017	08	MINSK FIR SCTR 2 WEST	UMMV	ACC	U	WGE	CON	124.825 M	127.625 M	C	Y	CLASS E FL95/GND	B	FL330	GND		200610
UM00018	08	MINSK FIR SCTR 3 NORTH	UMMV	ACC	U	WGE	CON	118.975 M		C	Y	CLASS E FL95/GND	B	FL330	GND		200610
UM00019	08	MINSK FIR SCTR 4 CENTRE	UMMV	ACC	U	WGE	CON	119.375 M	118.975 M	C			H	FL660	FL340		200609
UM00020	08	MINSK FIR SCTR 5 WEST-2	UMMV	ACC	U	WGE	CON	120.575 M	124.825 M	C			H	FL660	FL340		200609
UM00021	08	MINSK FIR	UMMV	MINSK ACC	U	WGE	CON	129.0   M		C	Y	CLASS E FL95/GND	L	FL195	GND		200602
UM00022	08	KALININGRAD FIR	UMKK	ACC	U	WGE	RDO	123.7   M	124.0   M	A			B	UNLTD	GND		200610
UM00023	06	KALININGRAD CTA	UMKK	KALININGRAD ACC	U	WGE	CON	123.7   M	124.0   M	A			B	UNLTD	GND		200605
UM00024	11	KALININGRAD/KHRABROVO TCA	UMKK	KALININGRAD APP	U	WGE	KALININGRAD CON	123.7   M	124.0   M				L	FL135	GND		200605
UN00002	06	PODKAMENNAYA TUNGUSKA CTA	UNIP	PODKAMENNAYA TUNGUS ACC	U	WGE	TUNGUS CON	133.2   M		A			B	UNLTD	GND		200605
UN00004	06	KOLPASHEVO CTA	UNLL	KOLPASHEVO CONTROL	U	WGE	CON	128.0   M	4712    K	A			B	UNLTD	GND		200410
UN00007	06	NOVY VASYUGAN CTA	UNLW	NOVY VASYUGAN  ACC	U	WGE	CON	135.9   M	126.1   M	A			B	UNLTD	GND		200410
UN00009	06	VANAVARA CTA	UNIW	VANAVARA  ACC	U	WGE	CON	133.4   M		A			B	UNLTD	GND		200410
UN00011	06	BOGUCHANY CTA	UNKB	BOGUCHANY ACC	U	WGE	CON	133.6   M		A			B	UNLTD	GND		200410
UN00012	06	KEMEROVO CTA	UNEE	ACC	U	WGE	CON	129.3   M	128.5   M	A			B	UNLTD	GND		200610
UN00013	06	KYZYL CTA	UNKY	KYZYL ACC	U	WGE	CON	125.3   M		A			B	UNLTD	GND		200410
UN00014	06	NOVOKUZNETSK CTA	UNWW	NOVOKUZNETSK  ACC	U	WGE	CON	126.9   M		A			B	UNLTD	GND		200410
UN00015	11	ABAKAN TCA	UNAA	APP	U	WGE	APP	134.3   M					L	FL138	GND		200609
UN00016	11	KRASNOYARSK/YEMELYANOVO TCA	UNKL	APP	U	WGE	APP	127.7   M					B	FL197	GND		200610
UN00018	11	BARNAUL TCA	UNBB	APP CON	U	WGE	APP	120.3   M	124.0   M				L	FL187	GND		200410
UN00020	11	OMSK TCA	UNOO	APP	U	WGE	KRUG	119.0   M					L	FL148	GND		200609
UN00023	06	BARNAUL CTA	UNBB	ACC	U	WGE	CON	125.8   M		A			B	UNLTD	GND		200610
UN00024	06	KRASNOYARSK CTA SCTR 065-180	UNKL	KRASNOYARSK ACC	U	WGE	CON	132.9   M		A			B	UNLTD	GND		200410
UN00025	06	KRASNOYARSK CTA SCTR 180-297	UNKL	KRASNOYARSK ACC	U	WGE	CON	133.3   M		A			B	UNLTD	GND		200410
UN00026	06	KRASNOYARSK CTA SCTR 297-065	UNKL	KRASNOYARSK ACC	U	WGE	CON	135.9   M		A			B	UNLTD	GND		200607
UN00027	06	KRASNOYARSK CTA	UNKL	KRASNOYARSK ACC	U	WGE	RDO	6704    K	3046    K	A			B	UNLTD	GND		200605
UN00028	06	KRASNOYARSK CTA SCTR SOUTH	UNKL	ACC	U	WGE	CON	133.1   M		A			B	UNLTD	GND		200610
UN00029	06	NOVOSIBIRSK CTA SOUTHEAST SCTR	UNNT	ACC	U	WGE	CON	124.5   M		A			B	UNLTD	GND		200610
UN00030	06	NOVOSIBIRSK CTA WEST SCTR	UNNT	ACC	U	WGE	CON	127.0   M		A			B	UNLTD	GND		200610
UN00031	06	NOVOSIBIRSK CTA NORTH SCTR	UNNT	ACC	U	WGE	CON	129.6   M	135.4   M	A			B	UNLTD	GND		200610
UN00032	06	NOVOSIBIRSK CTA	UNNT	ACC	U	WGE	RDO	4712    K		A			B	UNLTD	GND		200610
UN00033	06	OMSK CTA SCTR 1	UNOO	ACC	U	WGE	CON	132.9   M		A			H	UNLTD	FL266		200609
UN00034	06	OMSK CTA SCTR 2	UNOO	ACC	U	WGE	CON	132.5   M		A			H	UNLTD	FL266		200609
UN00035	06	OMSK CTA SCTR 3	UNOO	ACC	U	WGE	CON	131.2   M		A			B	FL266	GND		200609
UN00036	06	OMSK CTA	UNOO	ACC	U	WGE	RDO	4712    K		A			B	UNLTD	GND		200609
UN00039	06	TURA CTA	UNIT	TURA  ACC	U	WGE	CON	118.9   M		A			B	UNLTD	GND		200410
UN00040	11	KEMEROVO TCA	UNEE	APP	U	WGE	APP	125.5   M	128.5   M				B	FL148	GND		200610
UN00050	11	NOVOSIBIRSK/TOLMACHEVO TCA	UNNT	APP	U	WGE	APP	127.5   M					B	FL187	GND		200610
UO00001	06	TURUKHANSK CTA	UOTT	TURUKHANSK ACC	U	WGE	CON	134.6   M		A			B	UNLTD	GND		200410
UO00008	06	NORILSK CTA NORTH SCTR	UODD	ACC	U	WGE	NORTH CON	133.4   M	6672    K	A			B	UNLTD	GND		200609
UO00010	06	NORILSK CTA EAST SCTR	UOOO	ACC	U	WGE	EAST CON	6672    K		A			B	UNLTD	GND		200609
UO00012	06	NORILSK CTA WEST SCTR	UOOO	ACC	U	WGE	WEST CON	132.5   M		A			B	UNLTD	GND		200609
UO00013	08	NORILSK FIR	UOOO	ACC	U	WGE	CON	6672    K	8822    K	A			B	UNLTD	GND		200610
UO00014	06	NORILSK CTA	UOOO	ACC	U	WGE	CON	132.5   M	133.4   M	A			B	UNLTD	GND		200609
UO00015	08	KHATANGA FIR	UOHH	ACC	U	WGE	RDO	4720    K	5550    K	A			B	UNLTD	GND		200610
UO00016	06	KHATANGA CTA	UOHH	ACC	U	WGE	CON	128.0   M	4720    K	A			B	UNLTD	GND		200609
UR00001	11	MAYKOP TCA	URKM	MAYKOP APPROACH	U	WGE	APP	132.0   M					B	FL59	GND		200411
UR00006	11	ROSTOV-NA-DONU TCA	URRV	ROSTOV APP CON	U	WGE							L	FL177	GND		200410
UR00007	11	ROSTOV-NA-DONU TCA SCTR 040-220	URRV	ROSTOV APP CON	U	WGE	ROSTOV APP	127.1   M	124.0   M				L	FL177	GND		200605
UR00008	11	ROSTOV-NA-DONU TCA SCTR 220-040	URRV	ROSTOV APP CON	U	WGE	ROSTOV APP	128.2   M	124.0   M				L	FL177	GND		200605
UR00009	11	STAVROPOL/SHPAKOVSKOYE TCA	URMT	STAVROPOL APP CON	U	WGE	APP	120.3   M					L	FL157	GND		200410
UR00010	11	SOCHI TCA	URSS	SOCHI APP CON	U	WGE	APP	124.6   M					L	FL187	GND		200410
UR00012	11	ANAPA/BITYAZEVO TCA	URRV	ANAPA APP CON	U	WGE	APP	118.7   M					L	FL148	GND		200607
UR00013	11	MAKHACHKALA/UYTASH TCA	URML	APP	U	WGE	APP AND RDO	119.7   M	4712    K				L	FL167	GND		200610
UR00015	11	NALCHIK TCA	URMN	NALCHIK APP CON	U	WGE	APP	126.9   M					L	FL79	GND		200607
UR00016	11	VLADIKAVKAZ/BESLAN TCA	URMO	VLADIKAVKAZ TWR	U	WGE	APP	125.2   M					L	FL98	GND		200412
UR00018	11	VOLGOGRAD/GUMRAK TCA	URWW	APP CON	U	WGE	APP	125.3   M					L	FL167	GND		200603
UR00019	11	ASTRAKHAN TCA	URWA	APP	U	WGE	APP	126.0   M					L	FL167	GND		200608
UR00020	08	ASTRAKHAN FIR	URWA	ACC	U	WGE	CON	132.5   M	134.1   M	A			B	UNLTD	GND		200610
UR00021	06	ASTRAKHAN CTA	URWA	ACC	U	WGE	CON	132.5   M	134.1   M	A			B	UNLTD	GND		200609
UR00023	06	ASTRAKHAN CTA NORTH SCTR	URWA	ACC	U	WGE	CON	132.5   M	133.8   M	A			B	UNLTD	GND		200609
UR00025	06	ASTRAKHAN CTA SOUTH SCTR	URWA	ACC	U	WGE	CON	134.1   M		A			B	UNLTD	GND		200609
UR00050	11	ELISTA TCA	URWI	APP AND RDO	U	WGE	APP	124.2   M	4712    K				L	FL197	GND		200608
UR00053	11	MINERALNYYE VODY TCA	URMM	APP	U	WGE	APP AND RDO	119.3   M	5487    K				B	FL197	GND		200610
UR00059	11	KRASNODAR/PASHKOVSKY TCA	URRV	KRASNODAR APP CON	U	WGE	KRASNODAR APP	129.6   M	5487    K				L	FL197	GND		200606
UR00060	11	KRASNODAR/PASHKOVSKY TCA SCTR 010-155	URRV	KRASNODAR APP CON	U	WGE	KRASNODAR APP	129.6   M					L	FL197	GND		200606
UR00061	11	KRASNODAR/PASHKOVSKY TCA SCTR 155-010	URRV	KRASNODAR APP CON	U	WGE	KRASNODAR APP	127.7   M					L	FL197	GND		200606
UR00077	08	ROSTOV-NA-DONU FIR	URRV	ACC	U	WGE	ROSTOV RDO	5487    K	2926    K	A			B	UNLTD	GND		200610
UR00078	06	ROSTOV-NA-DONU CTA	URRV	ACC	U	WGE	ROSTOV CON	124.9   M	134.9   M	A			B	UNLTD	GND		200609
UR00080	06	ROSTOV-NA-DONU CTA SCTR 1	URRV	ACC	U	WGE	ROSTOV CON	133.6   M		A			B	FL259	GND		200609
UR00082	06	ROSTOV-NA-DONU CTA SCTR 1A	URRV	ACC	U	WGE	ROSTOV CON	135.4   M		A			B	UNLTD	FL259		200609
UR00084	06	ROSTOV-NA-DONU CTA SCTR 2	URRV	ACC	U	WGE	ROSTOV CON	125.5   M		A			B	UNLTD	GND		200609
UR00086	06	ROSTOV-NA-DONU CTA SCTR 3	URRV	ACC	U	WGE	ROSTOV CON	122.5   M		A			B	FL259	GND		200609
UR00088	06	ROSTOV-NA-DONU CTA SCTR 3A	URRV	ACC	U	WGE	ROSTOV CON	130.5   M		A			H	UNLTD	FL259		200609
UR00090	06	ROSTOV-NA-DONU CTA SCTR 4	URRV	ACC	U	WGE	ROSTOV CON	133.3   M		A			B	UNLTD	GND		200609
UR00092	06	ROSTOV-NA-DONU CTA SCTR 5	URRV	ACC	U	WGE	ROSTOV CON	135.6   M	132.6   M	A			B	UNLTD	GND		200609
UR00096	06	ROSTOV-NA-DONU CTA SCTR 6	URRV	ACC	U	WGE	ROSTOV CON	122.9   M		A			B	UNLTD	GND		200609
UR00097	06	ROSTOV-NA-DONU CTA SCTR 6 LOW	URRV	ACC	WGE	WGE	ROSTOV CON	122.9   M		A			B	FL256	GND		200609
UR00098	06	ROSTOV-NA-DONU CTA SCTR 7	URRV	ACC	U	WGE	ROSTOV CON	127.5   M		A			B	UNLTD	GND		200609
UR00099	06	ROSTOV-NA-DONU CTA SCTR 7 HIGH	URRV	ACC	WGE	WGE	ROSTOV CON	127.5   M		A			B	UNLTD	FL240		200609
UR00100	06	ROSTOV-NA-DONU CTA SCTR 8	URRV	ACC	U	WGE	ROSTOV CON	122.3   M		A			B	UNLTD	GND		200609
UR00102	06	ROSTOV-NA-DONU CTA SCTR 9	URRV	ACC	U	WGE	ROSTOV CON	126.1   M	132.9   M	A			B	UNLTD	GND		200609
UR00106	06	ROSTOV-NA-DONU CTA SCTR 10	URRV	ACC	U	WGE	ROSTOV CON	127.9   M		A			B	UNLTD	GND		200609
UR00108	06	ROSTOV-NA-DONU CTA SCTR 11	URRV	ACC	U	WGE	ROSTOV CON	118.7   M		A			B	UNLTD	GND		200609
UR00110	06	ROSTOV-NA-DONU CTA SCTR 12	URRV	ACC	U	WGE	ROSTOV CON	134.6   M		A			B	UNLTD	GND		200609
US00001	06	KIROV CTA	USKK	KIROV ACC	U	WGE				A			B	UNLTD	GND		200410
US00002	06	KIROV CTA SCTR 0-190	USKK	KIROV ACC	U	WGE	CON	132.2   M		A			B	UNLTD	GND		200410
US00003	06	KIROV CTA SCTR 190-360	USKK	KIROV ACC	U	WGE	CON	125.2   M		A			B	UNLTD	GND		200410
US00005	06	SEVEROURALSK CTA	USSE	SEVEROURALSK ACC	U	WGE	URAL CON	131.3   M		A			B	UNLTD	GND		200507
US00006	11	PERM/BOLSHOE SAVINO TCA	USPP	PERM APPROACH	U	WGE	APP	127.1   M					L	FL167	GND		200410
US00007	06	NADYM CTA	USMM	NADYM  ACC	U	WGE	CON	135.4   M	124.0   M	A			B	FL266	GND		200410
US00009	06	TARKO-SALE CTA	USDS	TARKO-SALE ACC	U	WGE	CON ONE	133.1   M		A			B	UNLTD	GND		200607
US00010	06	TARKO-SALE HIGH CTA	USDS	TARKO-SALE ACC	U	WGE	CON TWO	131.1   M		A			H	UNLTD	FL266		200607
US00012	08	MYS KAMENNY FIR	USDK	KAMENNY CONTROL	U	WGE	CON	132.9   M	5632    K	A			B	UNLTD	GND		200607
US00013	06	MYS KAMENNY CTA	USDK	KAMENNY CONTROL	U	WGE	CON	132.9   M	5632    K	A			B	UNLTD	GND		200607
US00014	06	BERYOZOVO CTA	USHB	BERYOZOVO ACC	U	WGE	CON	132.1   M		A			B	UNLTD	GND		200410
US00015	06	BERYOZOVO HIGH CTA	USHB	BERYOZOVO ACC	U	WGE	CON	132.1   M		A			H	UNLTD	FL266		200410
US00019	06	MAGNITOGORSK CTA	USCM	MAGNITOGORSK ACC	U	WGE	CON	132.2   M		A			B	UNLTD	GND		200410
US00020	11	MAGNITOGORSK TCA	USCM	APP	U	WGE	TWR	120.8   M	124.0   M				L	FL89	GND		200610
US00022	06	SALEKHARD CTA	USDD	ACC	U	WGE	CON	132.3   M	125.2   M	A			B	UNLTD	GND		200609
US00023	06	SALEKHARD HIGH CTA	USDD	ACC	U	WGE	CON	132.3   M		A			H	UNLTD	FL266		200609
US00029	11	CHELYABINSK TCA	USCC	CHELYABINSK APP	U	WGE	APP	124.7   M					B	FL148	GND		200602
US00030	11	YEKATERINBURG/KOLTSOVO TCA	USSS	APP	U	WGE	KOLTSOVO APP	125.9   M					B	FL148	GND		200610
US00031	06	CHELYABINSK CTA SCTR 008-105	USCC	CHELYABINSK ACC	U	WGE	CON	133.2   M	4712    K	A			B	UNLTD	GND		200410
US00032	06	CHELYABINSK CTA SCTR 105-245	USCC	CHELYABINSK ACC	U	WGE	CON	125.5   M	4712    K	A			B	UNLTD	GND		200410
US00033	06	CHELYABINSK CTA SCTR 245-008	USCC	CHELYABINSK ACC	U	WGE	CON	125.4   M	4712    K	A			B	UNLTD	GND		200603
US00034	06	CHELYABINSK CTA	USCC	CHELYABINSK ACC	U	WGE				A			B	UNLTD	GND		200410
US00035	06	KHANTY-MANSIYSK CTA SCTR 2	USHH	ACC	U	WGE	KHANTYM CON	135.6   M		A			B	UNLTD	GND		200610
US00036	06	KHANTY-MANSIYSK CTA SCTR 1	USHH	ACC	U	WGE	KHANTYM CON	129.4   M		A			B	UNLTD	GND		200610
US00037	06	KHANTY-MANSIYSK CTA	USHH	ACC	U	WGE	KHANTYM CON			A			B	UNLTD	GND		200610
US00038	06	PERM CTA SCTR NORTH	USPP	ACC	U	WGE	CON	135.1   M		A			B	UNLTD	GND		200608
US00039	06	PERM CTA SCTR SOUTH	USPP	ACC	U	WGE	CON	133.7   M		A			B	UNLTD	GND		200608
US00040	06	PERM CTA	USPP	ACC	U	WGE	RDO	4712    K		A			B	UNLTD	GND		200608
US00041	06	TYUMEN CTA SCTR 023-090	USTR	TYUMEN ACC	U	WGE	CON	132.6   M		A			B	UNLTD	GND		200410
US00042	06	TYUMEN CTA SCTR 090-301	USTR	TYUMEN ACC	U	WGE	CON	133.4   M		A			B	UNLTD	GND		200410
US00043	06	TYUMEN CTA SCTR 301-023	USTR	TYUMEN ACC	U	WGE	CON	133.6   M		A			B	UNLTD	GND		200410
US00044	06	TYUMEN CTA	USTR	TYUMEN ACC	U	WGE				A			B	UNLTD	GND		200410
US00045	06	YEKATERINBURG CTA SCTR 190-330	USSS	ACC	U	WGE	KOLTSOVO CON	122.2   M	4712    K	A			B	UNLTD	GND		200610
US00046	06	YEKATERINBURG CTA SCTR 330-190	USSS	ACC	U	WGE	KOLTSOVO CON	127.3   M	4712    K	A			B	UNLTD	GND		200610
US00047	06	YEKATERINBURG CTA	USSS	ACC	U	WGE				A			B	UNLTD	GND		200610
US00048	06	KURGAN CTA	USUU	KURGAN ACC	U	WGE	CON	119.7   M	4840    K	A			B	UNLTD	GND		200609
US00055	06	SURGUT CTA SCTR NORTH	USRR	SURGUT ACC	U	WGE	CON ONE	132.2   M	6860    K	A			B	UNLTD	GND		200607
